"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,GM25256_day21-1,GM25256_day21-2,GM25256_day21-3,NCRM_day21-1,NCRM_day21-2,NCRM_day21-3
TTR,7.37163040331663,5.45316978440802,1.27780607801295,4.77867832927786e-07,2.33370035422673e-06,0,0,0,0,0.512790638632332,0.88197706232643,50.1560761240138,7.29725205650842,36.7751140463398,0,0,0
GJB1,31.2666452102977,5.4498857192717,0.668177182526488,2.9565415998215e-17,3.66617713902478e-16,2.95018451882683,2.14465240593981,2.20943198434384,1.36330043424008,1.02558127726466,2.64593118697929,216.246688862551,145.215315924518,111.857638557617,23.1501748366064,33.1679628930451,57.2860467964725
LIPM,1.44682370336492,5.42672593007907,2.296652752354,1.6002740466063e-05,6.34943781883343e-05,0,0,0,0,0,0,2.46669226839412,2.91890082260337,5.1076547286583,1.78078267973895,0,5.32893458571837
CLEC18A,33.3431669246165,5.42263459791196,0.569872051060138,6.0882399760616e-22,1.0354328048492e-20,0,2.85953654125309,2.76178998042981,1.36330043424008,4.61511574769099,1.76395412465286,182.535227861165,124.053284960643,186.429397596028,42.7387843137348,58.5316992230207,74.6050842000572
HYMAI,7.67174969971636,5.41404067939725,1.31933517647668,1.91968826114948e-08,1.10755054337811e-07,0.983394839608944,0,0,0,0,0,10.6889998297079,2.18917561695253,10.2153094573166,8.90391339869475,13.6573964853715,9.32563552500715
FAT4,8074.75606703973,5.41035689808395,0.562370606515022,3.48182830379545e-23,6.41585660262803e-22,549.7177153414,386.75231720448,525.292454277749,173.13915514849,198.962767789345,173.749481278307,994.076984162831,3045.87300838662,1642.62176073651,33393.2368104648,31831.4890941194,21309.0771746413
ARHGEF7-AS2,16.9733797807209,5.40113590832073,0.894173302073947,4.03134804376908e-10,2.75841353672306e-09,0,0,1.65707398825788,0,0.512790638632332,0,24.6669226839412,15.3242293186677,10.7260749301824,24.9309575163453,37.0700761745798,35.970308453599
LHFPL3-AS2,4.21279198013971,5.40015002867598,1.36508455520265,8.99605502182915e-08,4.78918969153542e-07,0,0.714884135313271,0,0,0,0,15.6223843664961,6.56752685085758,12.7691368216458,5.34234803921685,5.85316992230207,5.32893458571837
SCD5,5597.1272568026,5.39909270750326,0.29666110181243,2.97116203004686e-75,4.59434755383513e-73,101.289668479721,83.6414438316527,104.948019256333,149.963047766409,161.016260530552,121.712834601047,3292.21194755002,4839.53756387639,2778.05340691725,7222.85454902118,7384.74938530445,5628.68715616503
NDNF,2651.47729208854,5.39781963920177,0.318329934899338,8.97275026928723e-66,1.08302386793501e-63,155.376384658213,117.95588232669,144.165436978436,140.419944726728,210.244161839256,156.109940031778,1968.42043017851,4664.40351452019,2103.84298273435,11979.3250866039,11132.7291922185,8205.22702835986
GSX2,232.580341032023,5.39090628954701,0.758548531045956,5.99052577285899e-14,5.75141895016548e-13,0,1.42976827062654,1.10471599217192,8.17980260544049,8.71744085674965,7.05581649861144,96.2009984673707,203.593332376585,86.3193649143253,238.624879085019,314.120119163545,325.065009728821
PAG1,1016.90963395513,5.39062730476234,0.304664088859226,7.87049362738175e-72,1.11904412570676e-69,19.6678967921789,7.86372548844599,15.4660238904069,14.9963047766409,9.74302213401431,24.6953577451401,321.492225647367,479.429460112603,357.025065533215,865.46038235313,965.773037179842,924.570150622137
LAMA4-AS1,4.78969508230395,5.3809836307928,2.2460008157752,1.33681407279224e-05,5.36674872905794e-05,0,0,0,0,0,0,0,2.18917561695253,3.06459283719498,10.6846960784337,0,5.32893458571837
PHACTR3-AS1,0.881883947470017,5.37729729849928,2.74931924127441,0.000994965655377531,0.00290111857544257,0,0,0,0,0,0,3.2889230245255,6.56752685085758,0.51076547286583,1.78078267973895,1.95105664076736,7.99340187857755
KLHDC8A,1905.05726768749,5.37460062133726,0.222951158379353,1.22127909081551e-129,8.03529801810086e-127,65.8874542537993,57.1907308250617,81.7489834207223,81.7980260544049,101.019755810569,119.948880476395,2124.64427384347,2938.60340315594,2203.95301541606,5164.26977124296,5027.87296325748,3876.79991111011
NCALD,4366.6669998609,5.37174895704405,0.169689243529087,2.274670241258e-220,5.45189713895802e-217,194.712178242571,155.844741498293,204.372458551806,88.6145282256053,109.737196667319,95.2535227312545,5657.76983293998,6079.34068827717,5478.98122743176,6241.64329248502,6415.07423484307,5685.9732029615
ALOX5AP,2.09761859758377,5.36595522618943,2.3536879052296,6.81314748458313e-05,0.000245163714579289,0,0,0,0,0,0,4.93338453678824,3.64862602825421,4.08612378292664,3.5615653594779,0,2.66446729285918
LINC02715,1.53245461707399,5.35929690033542,2.77981082385659,0.0013817851941009,0.00391768501800216,0,0,0,0,0,0,6.57784604905099,7.29725205650842,10.7260749301824,0,0,0
ST8SIA4,2452.80582143807,5.35056961061412,0.34955961404166,3.71120555519639e-54,3.16868962861616e-52,18.6845019525699,13.5827985709522,12.7042339099771,57.2586182380834,77.4313864334822,39.6889678046894,1493.17105313457,1298.18114085285,1262.10148345147,1946.39546895467,1720.83195715681,1486.77274941542
TH,135.446779741435,5.34481986884497,0.68471170455069,2.64030193648422e-16,3.03304797941554e-15,0.983394839608944,1.42976827062654,1.10471599217192,5.45320173696033,2.56395319316166,0.88197706232643,46.0449223433569,153.972018392328,38.8181759378031,62.3273937908633,72.1890957083923,158.535803925122
PLCH2,271.648344154174,5.34085692358326,0.399410731435443,7.84051107209387e-42,3.83510712863134e-40,2.95018451882683,8.57860962375926,8.83772793737538,10.9064034739207,8.20465021811731,3.52790824930572,127.445767200363,320.34936528072,143.014332402432,407.79923366022,399.966611357308,424.98253321104
TCIM,86.7319810568716,5.33777916400993,0.625100298204424,6.08481094242728e-19,8.54292180640783e-18,0,7.86372548844599,1.10471599217192,4.08990130272024,0,0.88197706232643,49.3338453678824,87.5670246781011,51.5873127594488,110.408526143815,124.867625009111,175.854841328706
SKAP1-AS2,4.19015417978891,5.33766276543369,2.29777773428175,4.15344292156876e-05,0.000154596536032435,0,0,0,0,0,0,7.40007680518237,0.729725205650842,6.12918567438996,1.78078267973895,0,1.33223364642959
FGF9,375.882927111723,5.32477002668835,0.437498430959273,1.00442213462833e-35,3.76574131033002e-34,11.8007380753073,12.1530303003256,3.86650597260173,8.17980260544049,3.07674383179399,3.52790824930572,166.090612738538,184.620477029663,156.80500016981,434.510973856304,442.88985745419,363.699785475279
SLC10A2,10.3834102894597,5.32410181299034,1.6665655870299,8.16251363901534e-06,3.38097944892186e-05,0,0,0,1.36330043424008,0,0,7.40007680518237,3.64862602825421,5.61842020152413,10.6846960784337,27.314792970743,14.6545701107255
BMPR1B,1247.86591403912,5.32051908075155,0.260593710911193,1.31662260577275e-93,3.45150558880504e-91,63.9206645745814,85.7860962375926,62.9688115537996,39.5357125929624,50.2534825859685,36.1610595553836,2479.84796049222,2338.0395589053,2649.34050775506,2286.52496078481,2298.34472282395,1819.83116102282
PLAGL1,1188.57694403944,5.31907384408305,0.449763505907786,1.86235544028743e-33,6.19953738083778e-32,51.1365316596651,45.7525846600494,53.5787256203382,38.1724121587223,31.2802289565723,25.5773348074665,2354.86888556025,2077.52766048795,2464.9541720505,1114.76995751658,1114.05334187816,1176.36230979733
BARHL2,35.535532722296,5.31683414714863,1.24761603821394,1.23480719325562e-06,5.71187694646988e-06,0,0.714884135313271,1.10471599217192,1.36330043424008,0.512790638632332,0,67.4229220027727,37.9457106938438,96.023908898776,0,3.90211328153472,3.99670093928878
SNAP25-AS1,40.8868919260338,5.3047642465248,0.561839922912799,8.44622785091992e-21,1.330578288909e-19,0,0,0.552357996085961,0,3.07674383179399,0,37.0003840259118,43.7835123390505,36.2643485734739,24.9309575163453,44.8743027376492,33.3058411607398
LMX1A,38.0686448462184,5.29867269431347,0.683432963405,5.97158765433143e-16,6.69484208957872e-15,2.95018451882683,2.14465240593981,2.76178998042981,1.36330043424008,0,2.64593118697929,134.023613249414,70.7833449481317,193.58011421615,35.615653594779,46.8253593784166,29.309140221451
POU4F3,26.9005028436475,5.29059514452655,0.601673254015427,2.63248452806524e-19,3.79600422600899e-18,0,2.85953654125309,1.10471599217192,1.36330043424008,3.07674383179399,1.76395412465286,42.7559993188314,55.459115629464,27.5813355347548,110.408526143815,138.525021494482,91.9241216036419
DLX1,91.4499095993383,5.28847797052262,0.842281939097325,2.79007023854609e-11,2.14088284597334e-10,0,0,1.10471599217192,0,3.58953447042632,5.29186237395858,7.40007680518237,28.4592830203829,11.2368404030483,96.1622647059033,126.818681649878,222.483018953742
ASXL3,2385.37503720847,5.28721199333436,0.44291628688978,3.51919372080232e-34,1.20742888856362e-32,11.8007380753073,16.4423351122052,27.0655418082121,87.2512277913652,56.9197608881889,78.4959585470523,863.342293937943,1263.15433098161,1236.56320980817,3139.51986437977,2877.80854513185,1955.71899295864
ANGPTL7,8.50187486193628,5.27654722710354,1.03792935051705,2.27702106564429e-08,1.30273558154636e-07,1.96678967921789,0.714884135313271,0.552357996085961,1.36330043424008,0,0,77.2896910763492,76.6211465933385,39.3289414106689,3.5615653594779,0,5.32893458571837
LINC02716,3.09462071428625,5.27091981695776,2.32608170668749,7.00838624027368e-05,0.000251865053328032,0,0,0,0,0,0,5.75561529291962,2.18917561695253,3.06459283719498,0,0,6.66116823214796
KCNC1,894.508609066437,5.26059930821599,0.478817713661256,2.34087432169498e-29,6.24884947211418e-28,23.6014761506147,16.4423351122052,16.5707398825788,24.5394078163215,25.1267412929843,17.6395412465286,295.180841451163,491.834788608668,359.578892897544,1535.03466993498,1313.06111923643,1012.49757128649
SLC18A1,18.7707406075893,5.26019359405688,1.39639155254004,2.82647424026409e-07,1.41555736018002e-06,0.983394839608944,0,0,0,0,0,8.22230756131374,4.37835123390505,5.1076547286583,16.0270441176506,21.4616230484409,0
ENPP2,4403.23485659612,5.2572590735066,0.403754890462211,6.14960274598564e-40,2.85407911675723e-38,168.160517573129,139.402406386088,140.85128900192,434.892838522586,445.615064971497,435.696668789257,4028.1084742876,7651.16878124908,3474.22674643338,20023.1204509848,18841.3539798904,16100.0436171016
SLC40A1,227.483916324445,5.25489346586737,0.597249386846905,1.02206699775814e-19,1.51682698406786e-18,2.95018451882683,2.85953654125309,2.76178998042981,2.72660086848016,5.12790638632332,5.29186237395858,87.1564601499256,126.972185783247,85.8085994414595,245.748009803975,179.497210950597,195.83834602515
ADAM12,660.82018437928,5.25243295571989,0.299843608504594,1.33055447432985e-69,1.77875519466686e-67,38.3523987447488,32.8846702244105,34.2461957573296,13.6330043424008,26.6651132088813,20.2854724335079,610.095221049479,1383.558989914,758.997492678623,1298.19057352969,1190.14455086809,1301.59227256171
CNR1,3381.35228531353,5.24966489478243,0.462920835707568,5.15530264655347e-31,1.51609272835321e-29,45.2361626220114,48.6121212013025,29.2749737925559,27.2660086848016,42.0488323678512,44.980830178648,1105.9003669967,1125.96599231925,1601.24975743438,2243.78617647108,2148.11336148486,1322.90801090459
SVOP,902.650937204172,5.23836989997639,0.371203137229395,4.91315863588631e-46,2.92826000048251e-44,17.701107112961,22.8762923300247,25.9608258160402,1.36330043424008,12.306975327176,17.6395412465286,501.560761240138,612.969172746708,526.088437051805,902.856818627648,838.954355529964,542.219094096844
MEIS1-AS2,4.32446692606951,5.21655789194296,2.3987530013198,0.000214910845496936,0.000712511947500215,0,0,0,0,0,0,8.22230756131374,2.91890082260337,1.02153094573166,1.78078267973895,0,5.32893458571837
PPP1R14C,1162.36665349696,5.20796691780901,0.348163787987012,1.77994854185316e-51,1.34822061674679e-49,29.5018451882683,27.8804812772176,23.1990358356104,23.1761073820814,44.0999949223806,37.0430366177101,1760.39604887727,1737.47571465466,1853.05713555723,669.574287581845,579.463822307905,435.640402382477
RTN1,9764.65172434716,5.20503940443545,0.307586412054359,1.16120935585972e-65,1.39158499770975e-63,102.27306331933,112.236809244184,123.728191123255,81.7980260544049,97.9430119787754,92.6075915442752,3966.44116757775,3688.03118935936,3303.12031302332,4487.57235294215,4430.84963118267,3334.58081701327
THSD7A,4882.00408568737,5.2019516135826,0.338865033555958,2.95984755014935e-54,2.54009423389415e-52,127.841329149163,164.423351122052,151.346090927553,99.520931699526,108.711615390054,100.545385105213,1724.21789560749,2998.44087001931,2423.58216874836,7846.12848692982,7560.34448297351,5860.49581064378
LRP2,2346.8620676679,5.19985954850818,0.294769755400488,7.55120560115244e-71,1.05137221554635e-68,101.289668479721,89.3605169141589,99.424439295473,107.700734304966,107.68603411279,98.7814309805602,2502.04819090777,2727.71281872285,2932.30457972273,5180.29681536061,5158.59375818889,4195.20375260679
PAFAH1B2P2,14.8618029692424,5.19464134791119,0.783002743154742,5.96329326446788e-12,4.85200769505429e-11,1.96678967921789,1.42976827062654,0,0,1.538371915897,0,48.5116146117511,86.8372994724503,24.005977224694,14.2462614379116,21.4616230484409,22.6479719893031
TLX2,54.647745999218,5.18968437619486,0.548226700174422,2.54616666672126e-22,4.44750767838792e-21,7.86715871687155,4.28930481187963,7.73301194520346,4.08990130272024,5.64069702495565,2.64593118697929,69.0673835150354,127.701910988897,64.8672150539604,261.775053921626,343.385968775055,418.321364978892
RTN4RL1,465.068998482135,5.17330098202436,0.352758140719767,1.71082723059372e-49,1.19101260835213e-47,12.7841329149163,7.86372548844599,9.39008593346134,4.08990130272024,19.998834906661,19.4034953711815,335.470148501601,530.510224508162,419.338453222847,521.769325163513,577.512765667138,418.321364978892
PYGO1,2309.57723053636,5.16387912681131,0.159489404888253,3.12343223385333e-231,8.06205912361142e-228,84.5719562063692,74.3479500725802,72.3588974872609,73.6182234489644,82.5592928198055,84.6697979833373,2092.57727435435,2728.4425439285,2364.33337389593,3301.57108823601,3595.79738893424,2970.88103153799
IRX5,994.273255408052,5.15001721547551,0.321117002143292,8.18371379412575e-59,8.07660342240852e-57,62.9372697349724,74.3479500725802,75.1206874676907,16.359605210881,14.8709285203376,17.6395412465286,925.831831403927,1514.90952693115,944.40535932892,2288.30574346455,2237.86196696016,1682.61109544058
KIAA0895,1065.71776223116,5.14184611577516,0.209807002882887,7.12320458499655e-133,5.08551340105445e-130,46.2195574616204,29.3102495478441,53.5787256203382,24.5394078163215,34.8697634269986,17.6395412465286,1641.17258923822,1419.31552499089,1450.57394293896,901.076035947909,1073.08115242205,983.188431065039
CDH18,694.94247393201,5.13979610167347,0.522208381670077,4.91323857482418e-24,9.51319794450233e-23,3.93357935843578,5.71907308250617,6.62829595303153,6.81650217120041,4.10232510905866,4.40988531163215,346.159148331308,275.106402530368,288.582492169194,103.285395424859,93.6507187568332,79.9340187857755
RARB,577.808680697724,5.13518735501392,0.312415035768963,4.83173541204993e-62,5.28107106681874e-60,31.4686348674862,15.727450976892,25.4084678199542,29.9926095532818,24.6139506543519,22.0494265581608,352.736994380359,704.184823453063,364.686547626203,1276.82118137283,1480.85199034242,1153.71433780803
GLRA1,34.6245680945224,5.12395329388138,1.03845718492685,6.5480249810267e-08,3.55417305464819e-07,0,0.714884135313271,0,0,1.02558127726466,0,4.11115378065687,18.9728553469219,7.15071662012162,28.4925228758232,27.314792970743,15.9868037571551
ITGB6,20.0199331257595,5.12306176662601,1.51644479078454,3.88237763045139e-05,0.00014523208627625,0,0,2.20943198434384,0,0,0.88197706232643,0,0,2.04306189146332,103.285395424859,60.4827558637881,33.3058411607398
NHLH2,1998.39988216931,5.11634017514259,0.369654717853363,9.93658551618785e-45,5.69952353838775e-43,188.811809204917,130.108912627015,133.118277056717,117.243837344647,104.609290280996,116.420972227089,1935.53119993325,2560.60574662881,2331.64438363251,8793.50487255094,7533.02969000277,5223.68812765043
CLEC18B,96.9111884908797,5.1096497931558,0.433399937196726,7.79033342473847e-33,2.5159252941973e-31,6.88376387726261,6.43395721781944,10.4948019256333,4.08990130272024,5.64069702495565,2.64593118697929,279.558457084667,170.755698122297,377.455684447848,158.489658496767,130.720794931413,226.479719893031
IAPP,54.3443814829005,5.10449005209686,1.04526596619059,4.85887553783393e-08,2.6776082882578e-07,1.96678967921789,0.714884135313271,0,0,0,2.64593118697929,10.6889998297079,18.9728553469219,6.12918567438996,53.4234803921685,54.629585941486,85.2629533714939
PDE7B,26.0049678376348,5.09728863109283,1.13875866166545,1.17691208657625e-07,6.18113712084304e-07,0,0,0,1.36330043424008,0.512790638632332,0,13.155692098102,21.8917561695253,4.59688925579247,5.34234803921685,13.6573964853715,15.9868037571551
PACRG-AS2,1.54927418272171,5.08147012871821,2.37400617671347,0.000233077558752195,0.000767207914844999,0,0,0,0,0,0,4.11115378065687,2.91890082260337,3.06459283719498,0,0,6.66116823214796
SKOR1,607.823931526928,5.08078161332027,0.61909201898525,3.84842976634533e-17,4.72499307756011e-16,0,1.42976827062654,1.65707398825788,2.72660086848016,1.538371915897,0,9.86676907357649,21.8917561695253,17.3660260774382,67.6697418300801,97.5528320383679,70.6083832607684
TIFAB,0.854160612323119,5.07176738845163,2.67043610245899,0.00115546511484223,0.00332432752538205,0,0,0,0,0,0,0.822230756131374,1.45945041130168,0.51076547286583,5.34234803921685,1.95105664076736,9.32563552500715
ALK,410.218017606698,5.05994405961702,0.724719052619379,1.48940852941863e-13,1.38479088957169e-12,0.983394839608944,0.714884135313271,2.20943198434384,2.72660086848016,1.538371915897,4.40988531163215,22.2002304155471,37.9457106938438,33.199755736279,146.024179738594,158.035587902156,77.2695514929164
NDST3,749.011132706898,5.04206417630904,0.373227717560827,6.1281031059434e-43,3.20793291294744e-41,36.3856090655309,25.7358288712778,32.5891217690717,39.5357125929624,17.4348817134993,33.5151283684044,1296.65790241918,826.778658002404,1385.706727885,854.775686274696,1055.52164265514,852.629533714939
FER1L6,17.9650420041425,5.0415146605213,0.873803432794647,1.35070139183694e-09,8.76988877768743e-09,0,0,1.10471599217192,0,1.02558127726466,1.76395412465286,27.9558457084667,22.6214813751761,19.9198534417674,44.5195669934738,44.8743027376492,14.6545701107255
MEF2C-AS2,46.317633661362,5.04141374932375,1.00322708883367,6.38523382710232e-09,3.87303906486657e-08,0,0,0.552357996085961,0,0.512790638632332,0,4.93338453678824,8.02697726215927,9.70454398445077,12.4654787581727,11.7063398446041,21.3157383428735
ABCC9,193.711408512796,5.03782352487893,0.444366091244093,2.76978010607898e-30,7.82322992083165e-29,2.95018451882683,3.57442067656636,2.20943198434384,0,1.02558127726466,0.88197706232643,46.0449223433569,42.3240619277489,43.4150651935956,83.6967859477307,91.6996621160658,90.5918879572123
MDGA1,1910.23003446415,5.02535964957315,0.397561234867205,1.12596345579025e-37,4.59631432591749e-36,76.7047974894976,57.1907308250617,70.701823499003,40.8990130272025,81.0209209039085,80.2599126717052,1130.56728968064,1954.20410073296,1473.55838921792,2943.63376960848,3199.73289085847,3082.78865783808
SLIT1,5068.70542442798,5.01976510291966,0.30068240030752,6.83740803176481e-64,7.93872756075669e-62,60.9704800557545,67.1991087194475,79.5395514363784,159.50615080609,148.709285203376,170.221573029001,1690.5064346061,3585.86966056824,2639.63596377061,5947.81415032809,5271.7550433534,3644.99125663136
ELSPBP1,20.096786568689,5.01552587756383,0.966388078986612,1.41105446225571e-08,8.26749301222114e-08,0,1.42976827062654,0,0,0,0.88197706232643,8.22230756131374,7.29725205650842,15.3229641859749,28.4925228758232,17.5595097669062,19.9835046964439
DCX,20376.2180748519,5.00692958207419,0.43543079616985,8.5873099920067e-32,2.63629631090379e-30,410.07564811693,298.821568560947,360.689771444133,418.533233311705,459.973202853202,478.031567780925,4208.17700988037,9530.94091100565,7003.1053984634,22907.9883921619,22829.3137536189,15435.2590275333
IGFBP7,83.6260745509491,5.00118357234334,0.593111367627199,5.27295648372773e-18,6.91148651607359e-17,0.983394839608944,3.57442067656636,5.52357996085961,1.36330043424008,2.05116255452933,2.64593118697929,198.157612227661,94.8642767346095,168.552606045724,67.6697418300801,39.0211328153472,23.9802056357327
SOX5,1432.5126349214,5.00110008071146,0.288559864103628,1.72657653075397e-68,2.2197423559176e-66,53.103321338883,40.7483957128565,54.1310836164242,64.0751204092839,71.2778987698942,67.9122337991351,792.630448910644,1329.55932469583,891.285750150873,3039.79603431439,2994.87194357789,2448.64544213759
CDKN2C,50.6516046916234,4.98365430922235,0.645992394158984,2.35655389732953e-15,2.50551856859608e-14,0.983394839608944,0,2.76178998042981,0,0.512790638632332,2.64593118697929,50.1560761240138,58.3780164520674,21.4521498603649,40.9580016339959,56.5806425822534,33.3058411607398
RIMBP2,1001.37938246856,4.98115520232504,0.392673915653555,2.94678851545209e-38,1.24220463110546e-36,28.5184503486594,18.5869875181451,19.8848878590946,40.8990130272025,27.6906944861459,22.0494265581608,321.492225647367,522.483247246003,440.279837610346,1383.66814215716,1346.22908212948,1125.73743123301
BMPR1B-DT,4.54706454915295,4.97570354387064,2.29427967883289,0.00016279332825053,0.000551380854895179,0,0,0,0,0,0,3.2889230245255,2.91890082260337,5.1076547286583,3.5615653594779,0,0
CAPN8,13.8034446433392,4.97404091988784,0.745839913226081,2.37611226780381e-12,1.99326117865392e-11,0,0.714884135313271,0.552357996085961,2.72660086848016,2.56395319316166,2.64593118697929,108.534459809341,59.8374668633691,118.497589704873,5.34234803921685,9.75528320383679,18.6512710500143
NPPC,250.95773320187,4.97325275078361,0.329648538405978,1.71762961277443e-52,1.36253100843135e-50,17.701107112961,17.8721033828318,20.4372458551806,24.5394078163215,30.7674383179399,19.4034953711815,840.319832766264,973.453424338224,708.942476337772,416.703147058914,610.680728560183,687.43256155767
TRH,445.658595047402,4.96631401203958,0.642821287153659,5.01365450148317e-16,5.64730368570889e-15,2.95018451882683,3.57442067656636,1.65707398825788,13.6330043424008,9.23023149538198,5.29186237395858,312.447687329922,322.538540897672,434.150651935956,33.8348709150401,64.3848691453228,62.6149813821908
PCDH19,2173.32736215164,4.964397630655,0.389044088509999,1.7950144520008e-38,7.65333036046848e-37,120.9575652719,133.683333303582,100.529155287645,72.2549230147243,71.2778987698942,86.4337521079902,988.321368869911,2054.90617911277,1345.86702100146,5328.10177777894,5451.252254304,3852.81970547438
HGFAC,49.1080103497972,4.94396606038087,0.557661227050737,7.3901394331674e-20,1.10654229665298e-18,1.96678967921789,4.28930481187963,0,1.36330043424008,1.538371915897,1.76395412465286,59.2006144414589,25.5403821977795,83.7655375499961,67.6697418300801,40.9721894561145,79.9340187857755
PLXNA2,4637.29745489763,4.94072061873877,0.371834609953144,1.83432862904537e-41,8.92041987646631e-40,97.3560891212855,112.236809244184,117.65225316631,88.6145282256053,129.223240935348,170.221573029001,952.143215600131,2300.82357341711,1448.53088104749,6927.24462418452,6475.55699070686,4712.11040742147
FAM181B,935.626338300998,4.94045160043072,0.404603913012833,2.06531939348554e-35,7.58225298122618e-34,62.9372697349724,48.6121212013025,49.1598616516506,32.719210421762,34.8697634269986,49.3907154902801,422.626608651526,703.455098247412,522.513078741744,2676.51636764764,2592.95427557982,1939.73218920149
CPA1,3.10099603977937,4.92248087760625,1.52061179329842,1.33069702609516e-05,5.34556910219359e-05,0,0,0,0,0.512790638632332,0,4.93338453678824,3.64862602825421,2.04306189146332,12.4654787581727,5.85316992230207,13.3223364642959
PRPH,693.258030169343,4.91278760197869,0.635085648119242,6.7516017364438e-16,7.53158232268523e-15,8.8505535564805,11.4381461650123,12.7042339099771,9.54310303968057,10.768603411279,6.17383943628501,367.537147990724,271.457776502113,525.066906106073,267.117401960843,360.945478541961,207.828448843016
SMIM32,137.858494669273,4.89739236794334,1.07865905242264,2.66713809564543e-07,1.33955723393777e-06,0.983394839608944,0,0.552357996085961,1.36330043424008,0,0.88197706232643,2.46669226839412,5.83780164520674,9.19377851158494,53.4234803921685,35.1190195338124,29.309140221451
NKAIN2,599.594937833699,4.89241082172204,0.46523270804341,7.42130162532427e-27,1.70096841555844e-25,9.83394839608944,12.1530303003256,15.4660238904069,4.08990130272024,4.10232510905866,8.8197706232643,490.87176141043,363.403152414119,428.021466261566,195.886094771285,138.525021494482,114.572093592945
TMEM176B,172.032745138598,4.89038330733091,0.411068599704176,1.41383498531897e-33,4.74412329323781e-32,11.8007380753073,19.3018716534583,19.3325298630086,13.6330043424008,23.0755787384549,11.4657018102436,907.742754769037,590.347691371532,726.819267888076,345.471839869356,300.462722678173,219.818551660883
KIAA1755,102.658666371469,4.88719348993969,0.360917977554568,1.02878746958697e-42,5.30275937664987e-41,5.90036903765366,5.71907308250617,8.83772793737538,8.17980260544049,13.3325566044406,16.7575641842022,280.380687840799,229.863439780015,279.388713657609,243.967227124236,335.581742211986,448.962738846773
HES4,893.372399794975,4.88697161428518,0.222715420114025,2.47588002474163e-107,9.12946749782477e-105,62.9372697349724,62.1949197722546,70.1494655029171,34.082510856002,35.3825540656309,43.2168760539951,1762.04051038953,1617.80078092792,1642.62176073651,1241.20552777805,1482.80304698319,1525.40752516188
ANKFN1,103.483107181857,4.87669886594861,0.594083574224954,8.89376365298951e-18,1.15268535873334e-16,2.95018451882683,2.14465240593981,1.65707398825788,2.72660086848016,1.02558127726466,7.05581649861144,39.4670762943059,105.810154819372,33.7105212091448,129.997135620943,120.965511727576,115.904327239375
CCDC92,1350.80445546901,4.86736580360515,0.276967753787337,2.12081078955107e-70,2.904645144628e-68,55.0701110181009,37.1739750362901,35.9032697455875,44.9889143299227,59.9965047199829,61.7383943628501,1028.61067592035,1172.6684054809,1000.0787958713,1990.91503594815,1937.39924428199,1669.28875897628
IER5L,193.771149184108,4.86096402923755,0.274793269931344,5.05108418858184e-71,7.06204708116098e-69,6.88376387726261,7.86372548844599,8.28536994128942,5.45320173696033,4.61511574769099,11.4657018102436,227.757919448391,276.565852941669,237.505944882611,183.420616013112,200.958833999038,185.180476853713
SEMA3C,2287.44629260535,4.8598003108185,0.342901199705021,1.54526224509493e-46,9.44467661824418e-45,65.8874542537993,51.4716577425555,70.701823499003,95.4310303968057,126.659287742186,125.240742850353,3702.50509485958,3749.32810663403,3058.97441699346,1389.01049019638,1679.8597677007,2398.02056357327
LY6H,361.549874721265,4.85821741106229,0.989164766124819,4.62053268449654e-08,2.55129133171435e-07,3.93357935843578,6.43395721781944,7.1806539491175,1.36330043424008,0,3.52790824930572,312.447687329922,242.26876827608,274.791824401817,8.90391339869475,3.90211328153472,2.66446729285918
CEACAM21,24.4474573048676,4.85574565660944,1.0590771897552,4.18141242327674e-07,2.05759339878356e-06,0,0,0,0,1.02558127726466,1.76395412465286,4.11115378065687,10.9458780847626,3.57535831006081,35.615653594779,31.2169062522777,31.9736075143102
PRDM16,526.296225790208,4.85200461264501,0.478186204631343,2.15381701415611e-25,4.51413678388559e-24,34.418819386313,32.8846702244105,25.9608258160402,24.5394078163215,22.0499974611903,33.5151283684044,226.113457936128,310.862937607259,338.12674303718,1734.48233006574,1474.99882042012,1228.31942200808
ZFHX4,4699.58507313317,4.8519198190278,0.399764104860831,4.57777236958503e-35,1.64285723915963e-33,290.101477684639,224.473618488367,260.160616156488,134.966742989768,164.093004362346,175.51343540296,2331.02419363244,3850.03018501384,3395.56886361204,10446.0711993487,10059.6480397965,7577.74498089152
ITGB8,6015.38057071621,4.84377761884787,0.287951463142204,1.23822476392808e-64,1.45784673521427e-62,237.981551185364,241.630837735886,237.513938316963,193.588661662092,181.527886075846,191.389022524835,2936.18603014514,5364.20998673934,3324.57246288369,9285.00089215889,9150.45564519891,7428.53481249141
MUC20,125.353268845968,4.8433960832051,0.3180288443024,2.41405008056404e-53,1.99025676789499e-51,7.86715871687155,2.85953654125309,6.62829595303153,5.45320173696033,5.12790638632332,4.40988531163215,142.245920810728,110.188506053277,146.589690712493,167.393571895461,189.252494154434,198.502813318009
LHX2,74.3442641032668,4.84131482545921,0.655623223133867,1.33603167158341e-14,1.34464735272889e-13,0,1.42976827062654,3.31414797651577,4.08990130272024,4.10232510905866,4.40988531163215,124.979074931969,81.7292230328943,253.339674541452,33.8348709150401,44.8743027376492,17.3190374035847
