"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,GM25256_day14-1,GM25256_day14-2,GM25256_day14-3,NCRM_day14-1,NCRM_day14-2,NCRM_day14-3
SLC6A16,183.575180599194,2.70378171818386,0.302143733022112,4.72312752729783e-20,9.35794567380782e-19,53.103321338883,40.7483957128565,50.8169356399084,47.7155151984029,42.5616230064836,35.2790824930572,331.135315817024,287.396663674,323.944864988375,318.386155928248,292.376306589086,269.041440271028
ELOVL2-AS1,44.3103740652115,2.70215442013153,0.497343109049415,1.33328331082921e-08,9.41900145392247e-08,2.95018451882683,2.14465240593981,1.65707398825788,1.36330043424008,3.58953447042632,0,21.2798557186489,17.0561818204154,16.5551933764777,12.1870298919904,5.31593284707428,13.2044878660627
SETBP1,3539.56853969612,2.70178021005013,0.246601873721069,8.52242083582991e-29,2.94386461048383e-27,570.369006973188,431.075133593903,513.692936359944,325.82880378338,400.489488771851,364.256526740816,2997.86455197356,3015.53294584944,3410.36983555441,2499.86450659452,2513.10725345437,2936.3479892157
FAM222A-AS1,7.06946469515621,2.70001422942537,0.738769286320307,4.84705200750421e-05,0.000206250852909991,1.96678967921789,0,0.552357996085961,0,1.538371915897,0.88197706232643,4.67118784067902,4.26404545510385,12.0808167882405,0,11.9608489059171,8.2528049162892
TTC3,28950.7870430717,2.67544082412929,0.305276740000719,2.49099454458227e-19,4.67328216959039e-18,2278.52584337392,1814.37593542508,2110.00754504837,3176.49001177939,3390.57170263698,2469.53577451401,14579.8152925016,15346.2995929188,15270.152420336,17221.7966161189,18108.7252435585,20498.3168510791
PCDH17,3012.46554253562,2.67532854652225,0.454153344891557,4.35370636514731e-10,3.61799276739411e-09,38.3523987447488,23.591176465338,29.2749737925559,36.8091117244822,40.5104604519542,28.2232659944458,188.404576240721,148.388781837614,164.65705844713,284.871823725275,306.99512191854,273.993123220802
CFHR1,4.32822673716136,2.67192030064243,1.12519677515301,0.00223844079839624,0.00680985184546365,0,0.714884135313271,0,0,1.02558127726466,0,1.55706261355967,2.55842727306231,7.15900254117956,4.57013620949639,2.65796642353714,3.30112196651568
EDAR,8.8439138439305,2.66931692334283,0.517936339880296,4.14043695687094e-08,2.77408431640242e-07,5.90036903765366,1.42976827062654,3.31414797651577,1.36330043424008,2.56395319316166,3.52790824930572,31.66027314238,31.5539363677685,19.6872569882438,16.7571661014868,15.9477985412229,8.2528049162892
ZNF804B,39.9409382889383,2.66516523627125,0.947845129448588,0.000397722328963765,0.0014232220595272,1.96678967921789,1.42976827062654,0,2.72660086848016,1.538371915897,0.88197706232643,1.03804174237312,0.85280909102077,0.447437658823722,15.233787364988,30.5666138706771,26.4089757321255
TSPAN18,8074.74743819295,2.66430084232468,0.221996785586064,5.40160515114851e-34,2.49567832932811e-32,1080.75092873023,905.043315306601,937.903877353962,1479.18097115049,1607.59865211236,1576.97498743966,8096.7255905103,8143.47401015734,9601.11728303943,7732.67046646789,6878.81710411412,8566.4115031082
DMRT3,152.059435657724,2.6603973765594,1.3336582091376,0.00257760433127759,0.00773210686535193,1.96678967921789,0.714884135313271,0,4.08990130272024,1.02558127726466,2.64593118697929,13.4945426508505,10.6601136377596,15.6603180588303,28.9441959934771,23.9216978118343,21.4572927823519
AGT,750.181025591503,2.65737263026484,0.417136858276803,2.79329061982731e-11,2.61274478534531e-10,12.7841329149163,15.727450976892,14.913665894321,14.9963047766409,16.4093004362346,10.5837247479172,149.997031772915,123.657318198012,129.756921058879,39.6078471489687,46.5144124119,85.8291711294077
IGFBP3,891.010291636418,2.65640956136443,0.668667980500204,7.73609706754845e-06,3.7621138218944e-05,528.083028870003,601.932441933774,543.520268148586,256.300481637135,233.319740577711,283.996614069111,3794.56158924492,3719.52685048709,3120.43023263664,2440.45273587107,2041.31821327652,3108.00633147451
RARB,577.808680697724,2.65422303273429,0.316257835075247,4.70396275082509e-18,8.00233953208722e-17,31.4686348674862,15.727450976892,25.4084678199542,29.9926095532818,24.6139506543519,22.0494265581608,117.298716888162,121.52529547046,83.2234045412124,182.805448379856,229.914095635963,245.933586505418
LMX1B,2256.34981734853,2.65339264013451,0.370780618011127,1.02060219539037e-13,1.21054723394676e-12,98.3394839608944,83.6414438316527,86.16784738941,321.738902480659,325.109264892899,335.151283684044,1190.63387850196,1051.94001377412,1492.20459217711,1416.74222494388,1340.94406067449,1813.96652060037
UCP3,52.5894150545975,2.65118502167447,0.246970105099035,5.90260094322942e-28,1.92361548596316e-26,1.96678967921789,13.5827985709522,11.0471599217192,24.5394078163215,9.74302213401431,11.4657018102436,66.4346715118794,69.5039409181928,72.9323383882668,71.5988006154434,70.4361102237343,99.0336589954705
EVX1-AS,4.9054127506311,2.65036938963687,2.11259893714863,0.0178796512159731,0.0423954484224567,0,0,0,0,0,0,0.519020871186558,0.426404545510385,0.447437658823722,0,5.31593284707428,0
TNFRSF14,17.3723299985903,2.64729517819549,0.715570280326106,2.62235183959304e-05,0.000116647607218187,5.90036903765366,2.85953654125309,7.1806539491175,0,2.05116255452933,1.76395412465286,16.0896470067833,21.3202272755193,12.9756921058879,36.5610896759711,42.5274627765943,28.0595367153833
PLGLB1,22.3627546527568,2.64501713740133,0.381949360891742,5.95770371558899e-13,6.56967328154073e-12,0.983394839608944,0,5.52357996085961,10.9064034739207,3.07674383179399,4.40988531163215,22.8369183322085,16.629777274905,38.0322010000164,27.4208172569783,21.2637313882971,24.7584147488676
APC2,4480.89605781929,2.64383965574163,0.336020290029463,4.84463798438128e-16,6.97295793708677e-15,69.821033612235,109.377272702931,100.529155287645,46.3522147641628,52.8174357791302,56.4465319888916,341.515733240755,283.132618218896,482.785233870796,589.547571025034,632.59600880184,534.781758575541
ZNF467,222.456053622073,2.63829593017345,0.316531375128379,1.01756521760155e-17,1.67218696339224e-16,31.4686348674862,52.1865418778688,62.9688115537996,38.1724121587223,14.8709285203376,15.8755871218757,158.3013657119,199.983731844371,178.080188211841,269.638036360287,279.0864744714,321.859391735279
LINC02898,21.3523085187699,2.63535007664425,0.50700589489029,2.27549345156679e-08,1.56717385011877e-07,6.88376387726261,2.85953654125309,11.5995179178052,13.6330043424008,10.2558127726466,8.8197706232643,23.8749600745817,21.3202272755193,25.0565088941285,95.9728603994241,78.4100094943457,130.394317677369
ZMAT3,4327.62240822809,2.63460720536037,0.206910230249555,5.41671522337417e-38,3.09998423497982e-36,908.656831798664,677.710160276981,767.777614559486,1177.89157518343,1199.41730376102,915.492190694835,6395.37517476077,7035.24859637585,6037.27633050849,4944.88737867509,5993.71428507626,5250.43448774319
NBPF20,54.3860934692692,2.63288512426836,0.346355813916112,5.53755171670448e-15,7.30263243250671e-14,16.7177122733521,7.14884135313271,9.39008593346134,8.17980260544049,16.922091074867,3.52790824930572,70.0678176101853,80.5904591014628,86.8029058118021,63.9819069329494,47.8433956236686,56.1190734307666
PPM1L-DT,50.5546638217439,2.63099771160137,0.333248342166816,3.70129261722844e-16,5.37284412178322e-15,5.90036903765366,7.86372548844599,4.97122196477365,8.17980260544049,4.61511574769099,8.8197706232643,45.6738366644171,38.8028136414451,48.7707048117857,35.0377109394723,38.5405131412886,44.5651465479617
AMOT,1465.39555061127,2.627465388078,0.238898918494191,5.21139226348313e-29,1.83291473078609e-27,484.813655927209,407.483957128565,462.876000720036,492.15145676067,462.537156046364,485.087384279537,1985.25483228858,2248.43116847626,2147.70076235387,3511.38798762972,3711.85011046962,4073.58450668035
ST6GALNAC5,993.615783668686,2.62662081195015,0.286650048541849,6.99986129892896e-21,1.48543568262155e-19,207.496311157487,215.895008864608,222.047914426556,220.854670346893,236.909275048137,194.034953711815,1375.92432951556,1318.86925926362,1384.81955405942,1430.45263357237,1613.38561908705,1163.64549319678
NDNF,2651.47729208854,2.62576687273912,0.319854915555616,2.76872932888543e-17,4.38749437790093e-16,155.376384658213,117.95588232669,144.165436978436,140.419944726728,210.244161839256,156.109940031778,787.354661590008,807.61020919667,798.228783341521,1139.4872949011,1222.66455482709,1206.56007876148
BMI1,1197.75219946371,2.62485073843222,0.149017631724756,3.91695528984729e-70,8.69405278861374e-68,236.014761506147,263.792245930597,249.113456234769,132.240142121288,121.531381355863,142.880284096882,1210.35667160705,1177.30295015417,1285.04095614173,1224.79650414503,1233.29642052123,1018.39612667009
ANTXR2,1723.73229662443,2.62288553767462,0.279360423602297,9.89614197671051e-22,2.22663194475987e-20,377.623618409835,338.140196003177,351.299685510671,339.46180812578,384.080188335617,411.883288106443,2159.64584500727,2160.59183210112,2409.45179276575,2385.61110135711,2224.71789650059,2632.64476829626
CDH12,175.902451163363,2.62088179681187,0.634039699590231,6.32942902637336e-06,3.11493248713655e-05,1.96678967921789,0,2.76178998042981,0,3.58953447042632,2.64593118697929,17.646709620343,23.0258454575608,13.4231297647117,12.1870298919904,7.97389927061143,9.90336589954705
CRHBP,175.840905061493,2.61945623914542,1.00485539271077,0.00077778968988648,0.00262109061476927,1.96678967921789,5.0041889471929,4.41886396868769,0,1.538371915897,7.05581649861144,6.22825045423869,5.11685454612462,3.13206361176606,67.028664405947,29.2376306589086,72.624683263345
KLF17,2.62678781236112,2.6192659884678,0.919274547396126,0.000724175679080293,0.00245679758936152,1.96678967921789,0,1.10471599217192,0,0,0,4.15216696949246,4.26404545510385,5.36925190588467,6.09351494599518,5.31593284707428,0
CIBAR1-DT,25.3808547577214,2.61905847164778,0.418633579652698,9.26966488408529e-11,8.22773551586603e-10,0.983394839608944,2.14465240593981,3.31414797651577,0,5.12790638632332,6.17383943628501,19.2037722339026,22.17303636654,18.7923816705963,31.9909534664747,22.5927146000657,14.8550488493206
SILC1,336.845477317602,2.6167465127681,0.401610782167471,7.46732982066038e-12,7.49929026623948e-11,1.96678967921789,2.85953654125309,6.62829595303153,8.17980260544049,9.74302213401431,22.9314036204872,35.8124401118725,31.1275318222581,34.9001373882503,79.2156942979374,70.4361102237343,97.3830980122126
PTPRD-AS1,398.09815367987,2.61158449250681,0.193833753470495,2.99297353616085e-42,2.10083719365137e-40,58.0202955369277,54.3311942838086,49.1598616516506,69.5283221462442,55.3813889722919,85.5517750456638,283.904416539047,342.82925459035,382.111760635459,438.733076111653,396.036997107034,439.049221546586
MAPK11,578.929046292059,2.60786086271827,0.241875631336567,5.11593118141056e-28,1.6755567229246e-26,35.402214225922,34.314438495037,32.0367637729857,38.1724121587223,54.8685983336595,52.9186237395858,226.293099837339,167.576986385581,195.082819247143,356.470624340718,404.010896377646,212.922366840261
TMEM119,73.5638102528548,2.60480611647807,1.14530202524259,0.00191741823297599,0.00591929226137216,16.7177122733521,22.8762923300247,21.5419618473525,46.3522147641628,47.6895293928069,37.0430366177101,72.6629219661181,85.280909102077,76.9592773176802,508.808497990598,555.514982519263,516.625587759704
ZC3H12C,1451.34745236752,2.60327690836934,0.129738649468916,3.82625475609067e-90,1.61144190689203e-87,318.619928033298,315.263903673153,314.291699772912,199.041863399052,194.347652041654,269.003004009561,1578.34246927832,1489.00467292227,1604.06400688304,1674.19323141218,1742.2969906286,1777.65417896869
FKBP7,914.646872409361,2.60298226272052,0.164481296509671,2.81922297951348e-57,3.89123844021083e-55,268.466791213242,258.788056983404,248.561098238683,283.566490321937,259.47206314796,260.183233386297,1636.47280685122,1629.29176839518,1523.9726659536,1569.08009859376,1614.71460229881,1716.58342258815
GREB1,2791.61873013814,2.59847302988931,0.296494096958936,2.50592217171049e-19,4.69592375018195e-18,858.503694978608,732.04135456079,760.044602614283,1496.90387679561,1565.03702910588,1471.13773996049,7965.93233097129,8330.6656056364,8786.33330632144,5578.61293305859,6053.51852960584,6523.01700583499
GCSIR,5.94922816163203,2.59577069352619,1.17172938208994,0.00196828009932818,0.00606093000214949,0,0,0,1.36330043424008,0,0.88197706232643,4.15216696949246,5.54325909163501,2.23718829411861,0,1.32898321176857,1.65056098325784
PROX1,1220.22700982333,2.58748407509828,0.364815604871525,1.73018390983404e-13,2.01262540503004e-12,141.608856903688,118.670766462003,116.547537174138,162.23275167457,161.529051169185,133.178536411291,727.667261403554,658.795022813545,751.24782916503,991.719557460716,1180.13709205049,980.433224055158
CHAT,88.7274974439632,2.58529564767359,0.947589799696976,0.000744222338574438,0.00251804550645487,0.983394839608944,0.714884135313271,0.552357996085961,0,2.05116255452933,1.76395412465286,8.30433393898493,10.6601136377596,11.1859414705931,1.5233787364988,9.30288248238,13.2044878660627
FOXC1,227.997433898365,2.58492329961333,0.568306893125178,6.79025438183798e-07,3.87930185118918e-06,54.0867161784919,49.3270053366157,54.6834416125102,178.592356885451,177.425560966787,182.569251901571,235.635475518697,278.868572763792,195.082819247143,1343.62004559194,1154.88641102689,1531.72059246328
LRP1B,281.687815532355,2.58114842011322,0.49364137756208,1.99991407336917e-08,1.38601639894888e-07,18.6845019525699,12.1530303003256,8.83772793737538,8.17980260544049,5.64069702495565,13.2296559348965,60.7254419288273,53.7269727343085,93.9619083529817,63.9819069329494,95.6867912473371,69.3235612968293
DNAJC27-AS1,111.014966944028,2.58094997444085,0.304859571372751,6.15705355660127e-18,1.03616398224565e-16,4.91697419804472,6.43395721781944,4.41886396868769,4.08990130272024,6.15348766358799,5.29186237395858,38.4075444678053,34.1123636408308,32.6629490941317,28.9441959934771,31.8955970824457,29.7100976986411
TTPA,75.0592975051245,2.58057910365085,0.369330804908476,3.99799770493478e-13,4.46563157453612e-12,15.7343174337431,12.1530303003256,11.5995179178052,12.2697039081607,13.845347243073,18.521518308855,104.323195108498,87.8393363751394,89.4875317647445,65.5052856694482,89.0418751884942,92.4314150624391
ME3,176.431746037315,2.57830689861906,0.323965323698573,2.68863632831662e-16,3.9641698108259e-15,55.0701110181009,50.041889471929,50.2645776438225,34.082510856002,38.9720885360572,36.1610595553836,317.640773166173,333.448354589121,301.572982047189,240.69384036681,293.705289800854,160.104415376011
FAM180B,24.8925232819647,2.57593112030785,0.599330303621152,1.76467136806921e-06,9.47677855829222e-06,3.93357935843578,2.85953654125309,3.86650597260173,12.2697039081607,5.64069702495565,0.88197706232643,17.1276887491564,24.7314636396023,28.6360101647182,33.5143322029735,41.1984795648257,51.1673904809931
MAML3,1703.13636484254,2.57474695167354,0.348627054687364,2.12563780641539e-14,2.67332319834401e-13,543.817346303746,396.760695098866,507.064640406912,486.698255023709,547.147611420698,464.801911846029,2620.53637862093,2951.57226402289,2702.07602163646,3153.39398455251,3303.85226445667,3700.55772446408
FBXL19-AS1,190.623589664081,2.57366985361897,0.329094749579184,7.58970979207742e-16,1.07143088384075e-14,33.4354245467041,42.178163983483,37.0079857377594,43.6256138956826,52.8174357791302,30.8691971814251,257.434352108533,220.024745483359,279.201099106003,234.600325420815,248.519860600723,255.836952404965
TBXT,15.5431302185184,2.572331398785,1.45735092591825,0.00540793914430372,0.0149177760864104,2.95018451882683,1.42976827062654,1.65707398825788,9.54310303968057,9.23023149538198,12.34767887257,13.4945426508505,6.39606818265578,5.81668956470839,161.478146068872,154.162052565154,74.2752442466028
PWRN4,18.5562001899245,2.57052676628657,0.36547871815187,5.70139793977978e-13,6.29337776618836e-12,2.95018451882683,3.57442067656636,3.31414797651577,2.72660086848016,4.61511574769099,3.52790824930572,28.5461479152607,19.6146090934777,29.5308854823657,18.2805448379855,21.2637313882971,11.5539268828049
FAM71F2,20.2554324727571,2.56994407233676,0.465509881987175,6.38578719580014e-09,4.66680999737563e-08,2.95018451882683,1.42976827062654,1.10471599217192,1.36330043424008,1.538371915897,6.17383943628501,21.2798557186489,10.2337090922492,27.7411348470708,6.09351494599518,7.97389927061143,9.90336589954705
PLP1,10490.6186534858,2.56928821785345,0.39392385140845,9.43141367727254e-12,9.3743400695432e-11,1286.2804502085,1399.02825280807,1424.53127190569,1796.82997232843,1696.82422323439,1702.21573029001,9331.99526393431,9007.36961936138,8906.24659888619,10550.9211289907,9791.94830431083,11192.4540274714
FMOD,53.9982011367914,2.56688000553143,1.3915732457355,0.0043796320269999,0.0123866476183338,8.8505535564805,12.8679144356389,10.4948019256333,31.3559099875219,24.1011600157196,29.9872201190986,45.6738366644171,71.6359636457447,48.7707048117857,434.162939902157,407.997846012951,265.740318304512
FIGNL2,497.597442646501,2.56312783460789,0.2431619454692,8.93817509097108e-27,2.75440011011632e-25,236.998156345756,225.18850262368,243.589876273909,118.607137778887,144.606960094318,127.004696975006,985.620634383273,1047.67596831902,1000.02316747102,1200.42244436105,1184.1240416858,1229.66793252709
PPP1R42,24.2850694762967,2.56060368632326,0.624134888789702,6.61750880522967e-06,3.24989033116751e-05,1.96678967921789,6.43395721781944,1.65707398825788,1.36330043424008,2.05116255452933,0.88197706232643,24.3939809457682,16.2033727293946,29.5308854823657,15.233787364988,6.64491605884285,6.60224393303136
FREM1,555.181291960688,2.55811627959762,0.255662996284496,1.95899049482456e-24,5.16061249037584e-23,254.699263458717,206.601515105535,236.409222324791,346.278310296981,330.749961917854,356.318733179878,1277.31036399012,1489.85748201329,1290.41020804762,2277.4512110657,2208.77009795936,1926.2046674619
PEAR1,40.9094285222475,2.55785772147614,0.399229586477287,2.04013987923635e-11,1.94200507194767e-10,16.7177122733521,25.0209447359645,25.9608258160402,28.6293091190417,22.0499974611903,24.6953577451401,141.69269783393,122.378104561481,112.306852364754,158.431388595875,182.070700012294,181.561708158363
TSHZ1,1845.84647193181,2.54993397672347,0.39708190525746,1.67934542612611e-11,1.61589037048163e-10,38.3523987447488,34.314438495037,30.3796897847279,114.517236476167,104.609290280996,95.2535227312545,303.627209644136,318.524195496258,318.128175423667,559.079996295058,516.974469377974,585.949149056534
FAM13C,502.047918209657,2.54909271738173,0.406928633109226,4.79202556043369e-11,4.38490361170604e-10,16.7177122733521,17.1572192475185,19.3325298630086,17.7229056451211,26.1523225702489,22.9314036204872,94.9808194271401,92.956190921264,81.8810915647412,166.048282278369,174.096800741683,150.201049476464
GBP3,17.0026125576117,2.54828857714289,1.30994865997937,0.00370919027484448,0.0106898110473145,3.93357935843578,0,0.552357996085961,0,0,0,1.03804174237312,0.85280909102077,2.23718829411861,19.8039235744843,15.9477985412229,6.60224393303136
RRAD,9.1445869274455,2.54725055403514,0.498016833843549,7.53840663239812e-08,4.89400509632961e-07,0.983394839608944,3.57442067656636,1.10471599217192,0,2.56395319316166,0.88197706232643,10.8994382949177,10.6601136377596,8.053877858827,10.6636511554916,9.30288248238,19.8067317990941
FLI1,20.8493093317506,2.546292366962,0.896780636629566,0.000451362543231288,0.00159690463598792,12.7841329149163,7.14884135313271,8.28536994128942,10.9064034739207,8.20465021811731,7.05581649861144,7.78531306779837,11.08651818327,6.26412722353211,126.4404351294,123.595438694477,153.502171442979
CYP19A1,18.5120624808074,2.54580717537793,0.774506566383752,0.000111808170096525,0.000445253774720676,4.91697419804472,6.43395721781944,6.62829595303153,2.72660086848016,2.05116255452933,3.52790824930572,11.4184591661043,8.10168636469732,15.6603180588303,77.6923155614386,45.1854292001314,39.6134635981882
COL20A1,43.8406665692755,2.54296638551808,0.396924141495714,2.32415503878556e-11,2.19518381322903e-10,27.5350555090504,17.1572192475185,28.72261579647,16.359605210881,15.38371915897,14.9936100595493,195.670868437332,198.70451820784,110.964539388283,63.9819069329494,67.7781438001971,105.635902928502
MEP1B,3.56258862835052,2.5403400717723,0.888686872527719,0.000812822022086338,0.00272823167727968,0.983394839608944,0,0.552357996085961,0,1.02558127726466,0,4.15216696949246,3.83764090959347,2.68462595294233,9.14027241899277,2.65796642353714,1.65056098325784
RHOU,3667.48403654502,2.53810494015143,0.246218722706085,9.87392966509963e-26,2.82296422540055e-24,604.787826359501,496.844474042724,533.577824219039,403.536928535064,487.663897339348,541.533916268428,2919.49240042439,2988.24305493678,3246.60765242493,2956.87812754416,2801.49661040815,3344.03655208039
IGFBP7,83.6260745509491,2.53769370729113,0.614050342026868,5.08185588279231e-06,2.53360093716387e-05,0.983394839608944,3.57442067656636,5.52357996085961,1.36330043424008,2.05116255452933,2.64593118697929,11.9374800372908,17.4825863659258,8.94875317647445,18.2805448379855,27.90864744714,33.0112196651568
NRGN,110.296241476005,2.53561303904792,0.29131813906983,4.20470662410653e-19,7.73807353512042e-18,28.5184503486594,22.8762923300247,24.8561098238683,16.359605210881,13.845347243073,7.05581649861144,103.285153366125,89.1185500116705,89.9349694235682,121.870298919904,115.621539423866,170.007781275558
FRZB,1433.7157598859,2.53541220641054,0.48730755032535,2.64013357532786e-08,1.80196110429088e-07,309.769374476817,304.540641643454,380.022301307141,272.660086848016,227.679043552755,209.028563771364,1531.63059087153,1454.46590473592,1762.00950044782,2207.37578918676,2081.18770962958,1828.82156944969
TENM2,1404.42198276206,2.5329706252601,0.371387452887953,1.19945316271638e-12,1.28722758560056e-11,93.4225097628497,117.240998191377,98.3197233033011,73.6182234489644,97.4302213401431,141.116329972229,722.477052691689,698.877050091521,791.964656117989,502.714983044603,494.381754777908,600.804197905854
ANKFN1,103.483107181857,2.53247406571963,0.615987038126674,3.54571315282789e-06,1.81427845904044e-05,2.95018451882683,2.14465240593981,1.65707398825788,2.72660086848016,1.02558127726466,7.05581649861144,6.22825045423869,6.82247272816616,2.68462595294233,35.0377109394723,35.8825467177514,33.0112196651568
MAPK10,4195.55213738538,2.53222313633985,0.201931184065599,6.50915209301819e-37,3.48818346257174e-35,354.02214225922,394.616042692926,362.346845432391,163.59605210881,150.247657119273,154.345985907125,1774.01333771565,1468.53725473777,1738.74274218899,1590.40740090474,1359.54982563925,1378.2184210203
NPIPB9,5.48450383453439,2.53137538848235,0.577855664583265,2.93343840930908e-06,1.52256994384268e-05,1.96678967921789,0.714884135313271,1.65707398825788,0,1.02558127726466,1.76395412465286,10.3804174237312,9.38090000122847,8.94875317647445,4.57013620949639,5.31593284707428,8.2528049162892
POF1B,13.1251082448876,2.52960062531479,0.936690708716315,0.000684732311825466,0.00233471986497284,4.91697419804472,9.29349375907253,3.86650597260173,4.08990130272024,3.58953447042632,4.40988531163215,2.07608348474623,1.70561818204154,0.894875317647445,86.8325879804314,108.976623365023,42.9145855647039
STRA6,580.980721483938,2.52896249035664,0.273526651443326,4.67563059752444e-21,1.0058576629252e-19,314.686348674862,344.574153220997,327.548291678975,334.00860638882,414.334836014924,387.187930361303,2327.28958640053,2304.71656848363,2097.58774456561,1902.700041887,1849.94463078185,2078.05627792162
PPIAP4,5.19842815681114,2.52746167307151,1.05834266030707,0.00187686652934695,0.00580501511054019,0,0,1.10471599217192,0,0,0,2.07608348474623,2.55842727306231,2.68462595294233,0,2.65796642353714,3.30112196651568
CHRM1,5.36145682598194,2.52345356738699,0.734864032106223,7.73918575951937e-05,0.000317710887528382,0.983394839608944,4.28930481187963,1.10471599217192,1.36330043424008,4.10232510905866,2.64593118697929,9.34237568135804,5.96966363714539,8.053877858827,27.4208172569783,10.6318656941486,47.8662685144774
PHOX2A,78.4248053559849,2.52295103798148,0.553282001418661,7.04155773706712e-07,4.00823378379232e-06,15.7343174337431,15.727450976892,19.3325298630086,12.2697039081607,16.4093004362346,18.521518308855,202.418139762758,167.576986385581,154.365992294184,21.3273023109831,45.1854292001314,42.9145855647039
SLC5A3,5368.0757426224,2.52260190558345,0.209299901853218,2.2214687736942e-34,1.05303389921868e-32,1834.03137587068,1509.83529378163,1810.62951116978,2160.83118827053,2202.43579292587,2001.20595441867,12638.6772342639,12276.186865244,12772.555408782,9327.64800358213,10933.54488322,9479.17172684978
H3Y1,1.11797308975942,2.52049886653369,2.26111535214409,0.0159994536479487,0.0385946579773178,0,0,1.10471599217192,0,0,0,12.9755217796639,6.82247272816616,6.26412722353211,0,0,0
NEFM,16072.5213919341,2.51853836049204,0.416687687607833,2.55778717574376e-10,2.17339132755257e-09,1932.37085983158,1466.22736152752,1503.51846534599,1948.15632052908,2150.13114778537,1778.06575765008,12363.596172535,11949.560983383,14862.0892754888,7447.79864274261,7676.20703117527,11728.8863470302
PCAT18,1.64002802617963,2.51782633815562,1.41252872528462,0.00449769427229221,0.0126845172428571,0,0,0,1.36330043424008,0,0,2.07608348474623,0.426404545510385,4.0269389294135,1.5233787364988,0,1.65056098325784
CHRNA1,14.9650746506327,2.51697203506987,0.5877907939381,3.01191619043978e-06,1.56026573816741e-05,1.96678967921789,0.714884135313271,0.552357996085961,0,3.58953447042632,1.76395412465286,6.74727132542525,5.96966363714539,3.13206361176606,13.7104086284892,17.2767817529914,21.4572927823519
PTPRN2,2324.26241839847,2.51650563315779,0.409021850305376,1.28587273651749e-10,1.12313000251527e-09,246.832104741845,244.490374277139,278.388430027324,139.056644292488,148.196494564744,185.21518308855,2139.92305190218,2033.94968208454,2306.54113123629,373.227790442205,356.167500753977,325.160513701795
CNTNAP3B,142.480532659189,2.51419776658488,0.238224929316636,8.22701544627821e-27,2.54001369746466e-25,17.701107112961,38.6037433069167,34.7985537534156,46.3522147641628,38.4592978974249,67.0302567368087,222.659953739033,205.100586390495,257.27665382364,222.413295528824,255.164776659566,249.234708471934
CAPN8,13.8034446433392,2.51313983514005,0.777334754999454,0.000150725432845912,0.00058602562066377,0,0.714884135313271,0.552357996085961,2.72660086848016,2.56395319316166,2.64593118697929,14.0135635220371,6.82247272816616,4.92181424706095,7.61689368249398,13.2898321176857,19.8067317990941
NOG,112.892386610748,2.51220800944724,0.371204855647849,1.70091026758127e-12,1.8006736155348e-11,27.5350555090504,15.0125668415787,18.7801718669227,27.2660086848016,26.6651132088813,19.4034953711815,110.551445562737,111.291586378211,127.967170423585,124.917056392901,152.833069353386,183.21226914162
GATA2-AS1,4.34659627865199,2.50679198849838,1.04352071555097,0.00147313869880523,0.00467425927323015,0,0,0,2.72660086848016,2.56395319316166,3.52790824930572,1.03804174237312,0.85280909102077,1.78975063529489,18.2805448379855,34.5535635059828,18.1561708158363
AKNAD1,11.5038490724536,2.50636433966651,0.795120312779815,0.000255276329841376,0.000950235403432203,0,0.714884135313271,2.76178998042981,1.36330043424008,0.512790638632332,0,6.74727132542525,5.96966363714539,3.57950127058978,9.14027241899277,6.64491605884285,11.5539268828049
DLL1,2306.55872365375,2.50575322076541,0.33124294281303,5.57344226335697e-15,7.34701357749905e-14,280.267529288549,232.337343976813,231.990358356104,321.738902480659,370.234841092544,361.610595553836,1615.19295113257,1610.10356384721,1813.01739355372,2042.85088564489,1961.57922057041,1629.10369047549
CDH15,61.1385232409903,2.50502550951788,0.599713274140849,3.51630777479855e-06,1.8009153477102e-05,16.7177122733521,15.0125668415787,14.361307898235,24.5394078163215,13.3325566044406,17.6395412465286,37.3695027254322,58.8438272804332,38.9270763176638,217.843159319328,151.504086141617,160.104415376011
FNDC5,1019.79128710896,2.50489144160644,0.23597316345492,3.94394825149581e-27,1.2338923815394e-25,61.9538748953635,72.2032976666404,82.3013414168082,59.9852191065636,55.8941796109242,49.3907154902801,367.98579767127,332.5955454981,430.435027788421,412.835637591174,353.50953433044,326.811074685053
FRMD3,743.782738598356,2.50178446606625,0.340445003435014,2.73778998766993e-14,3.40410299375312e-13,63.9206645745814,62.1949197722546,78.4348354442065,35.4458112902421,39.4848791746896,32.6331513060779,172.833950105124,226.847218211525,183.002002458902,373.227790442205,332.245802942143,585.949149056534
FAM110B,973.390194464478,2.50068950278923,0.291971155442331,1.4502566661959e-18,2.58636978743406e-17,134.725093026425,128.679144356389,140.298931005834,158.142850371849,180.502304798581,167.575641842022,895.830023667999,856.220327384854,956.621714565118,805.867351607863,931.617231449768,892.953491942492
GAD1,2438.72280370612,2.49992411730646,0.687927216562746,3.09667727926803e-05,0.000136215651612152,12.7841329149163,20.0167557887716,28.72261579647,34.082510856002,27.6906944861459,24.6953577451401,146.882906545796,194.014068207225,176.73787523537,150.814494913381,232.5720620595,112.238146861533
