"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,GM25256_day14-1,GM25256_day14-2,GM25256_day14-3
FGF10,534.898928752271,3.47975871317035,0.410086032000394,1.7083641592262e-18,2.07139958620753e-17,15.9039781941871,10.6979104468705,5.70949554578671,112.930172747321,131.918705169412,115.113204157931
CPE,14245.5709699724,3.47548533466864,0.117447594523395,3.75292773755522e-193,2.36890685739956e-190,1042.43347981899,1286.95862675852,1183.4968624195,12811.0446308457,12605.6366612859,13729.7448242472
KCNE2,3.4023523196133,3.47391092209265,2.30705581194719,0.00355255900012867,0.00965667308385899,0,0,0,1.5364649353377,5.14804703100146,4.65775970581225
CRIP1,5.12373925611599,3.47167171430497,1.38791504950943,0.00115228220687569,0.00346934799885357,1.44581619947156,0,0,6.1458597413508,9.00908230425255,8.65012516793704
COPG2IT1,744.052570647408,3.46815715874489,0.340630154101958,2.12177982096669e-25,3.6351429481937e-24,72.2908099735778,48.1405970109171,62.8044510036538,804.339393649286,457.532679880255,839.727535533581
PDGFC,1470.30753641064,3.45682661637831,0.203010489711176,5.74723943527975e-66,3.67823323857904e-64,164.823046739757,166.887402971179,189.228995231788,1825.32034318119,1883.54170746766,2108.63435824558
BTG2,2732.80383611233,3.44506199324382,0.280036220896769,9.85826583745059e-36,2.56553996636386e-34,438.082308439882,336.98417907642,340.122806084722,3991.73590200734,4942.76865564028,3501.30451028344
TMEM71,18.2169866700021,3.4407174001106,0.733082305264144,5.93388154815812e-07,2.86951351657362e-06,1.44581619947156,2.13958208937409,2.44692666248002,26.1199039007409,25.0967292761321,30.6081352096234
METRN,1703.93191211394,3.43576316421346,0.147937136729198,4.1779835590178e-120,8.25138937005528e-118,196.631003128132,232.144656697089,218.592115181548,2338.49963158398,2362.95358722967,2376.78823845162
LAPTM5,23.7571114375185,3.43231220816392,0.524240759504803,8.00674898523958e-12,6.14869425889391e-11,8.67489719682934,4.27916417874819,10.6033488707467,90.6514311849243,122.266116986285,68.5356070998089
TNFRSF17,7.17166733036357,3.42718809427722,1.06771470686608,0.000465354659892925,0.0015071123955003,0,0,1.63128444165335,13.8281844180393,10.2960940620029,9.31551941162451
OLFM4,77.0090508735183,3.42473880043211,1.98215940419555,0.00153308848104598,0.00449933306425673,0,0,0,3.0729298706754,3.21752939437591,3.32697121843732
CST2,7.2504051710162,3.42133659285814,0.855019116186189,1.56155699398214e-05,6.33278442306285e-05,1.44581619947156,1.06979104468705,1.63128444165335,19.9740441593901,21.235694002881,15.9694618484992
EPHA7,5879.07633990513,3.42071107620821,0.176676092744732,1.87452550307176e-84,1.81215390375034e-82,789.41564491147,728.527701431879,686.770749936058,7809.85126632153,6925.41026845471,9108.58180183771
GREB1,4112.3484375791,3.4159613060583,0.193010790086386,6.06408923815174e-71,4.44681459577633e-69,1262.19754213867,1095.46602975954,1122.3236958575,11790.8319137815,12572.1743555844,13066.3467632907
YAF2,2464.39893493929,3.41366527681102,0.218402856216384,5.03437647392286e-56,2.51656284857957e-54,111.32784735931,176.515522373363,130.502755332268,1566.42600157678,1428.58305110291,1559.01871295973
RIMBP2,867.638262681473,3.4080403046225,0.259548482304031,1.69933279884579e-40,5.20999252004225e-39,41.9286697846751,27.8145671618632,29.3631199497602,341.095215644969,322.396445316466,391.917209531917
ABCA9,31.116084678745,3.40627509115612,0.434008521283408,6.2942770436148e-16,6.50691607540294e-15,7.22908099735778,10.6979104468705,7.34077998744005,97.5655233939439,95.238870073527,93.1551941162451
EDNRA,1300.10691918598,3.39327515195832,0.231863311913751,1.89403611851614e-49,7.69858721303934e-48,364.345682266832,461.079940260117,376.011063801096,4253.70317348242,5025.1374081363,3571.83630011431
STMN2,54847.9501154532,3.39216325003232,0.203483915305563,6.83874749535909e-63,4.02473417496526e-61,289.163239894311,328.425850718924,358.882577163736,3494.6894954256,2459.47946906095,4421.5447493032
KAT2B,1913.91886494164,3.38920969751755,0.169005444816952,2.41640100201029e-90,2.7198874495355e-88,109.882031159838,115.537432826201,115.005553136561,1170.78628072733,1171.82420543171,1266.24524573725
TMEM176A,302.044696187558,3.37237584222991,0.280220861336715,5.35963097707119e-34,1.29824861109011e-32,14.4581619947156,18.1864477596798,18.7597710790135,162.097050678127,194.98228129918,198.952878862552
GALNT15,93.2698244990054,3.36886889060638,0.607665903207285,9.64411816007445e-09,5.59393606863274e-08,2.89163239894311,2.13958208937409,2.44692666248002,29.9610662390851,26.3837410338825,30.6081352096234
ELAVL4,6586.85319023443,3.36550473170482,0.15541165417502,5.98280698806306e-105,8.52205852034187e-103,185.064473532359,173.306149239302,199.832344102535,1919.81293670446,1718.80420247561,2174.50838837064
LMX1A,80.3691199088612,3.36496329265083,0.602852327757407,3.78543895022456e-09,2.27947719202449e-08,4.33744859841467,3.20937313406114,4.07821110413336,47.6304129954687,38.610352732511,49.2391740328724
TMEM169,3540.28633646024,3.36416257710035,0.11758084131939,1.64796649000419e-180,8.84188954103581e-178,320.971196282686,290.983164154877,354.804366059603,3371.77230059858,3354.59614657633,3283.05519835395
DACT1,1081.50909857144,3.36338844376424,0.198127624013787,9.43443440593442e-66,6.00889091967e-64,245.788753910165,148.7009552115,191.675921894268,1911.3623795601,2187.91998817562,1982.87484618865
SHC3,1793.68922133558,3.35959496221774,0.229845034110445,1.57207177501243e-49,6.44689612499363e-48,215.426613721262,155.119701479622,173.731793036081,1780.76286005639,1778.00674333213,2121.94224311933
DNAI3,122.124430003594,3.35744057787423,0.383810974291333,2.80526342242624e-19,3.54562387494093e-18,10.1207133963009,13.9072835809316,7.34077998744005,114.466637682659,108.108987651031,110.455444452119
DDC,47.446571696749,3.35335722440844,0.487258792669463,1.03521265723495e-12,8.51880517937312e-12,7.22908099735778,4.27916417874819,4.07821110413336,62.2268298811768,48.2629409156387,55.2277222260596
ARHGAP15-AS1,1.65589159568636,3.34494120074345,2.82250932287303,0.00760374555464061,0.0191087721348155,0,0,0,7.6823246766885,3.21752939437591,3.32697121843732
ST8SIA2,3354.89914276071,3.33906233750834,0.21793036354542,7.39238535667323e-54,3.43895476014487e-52,114.219479758253,103.769731334644,135.396608657228,1126.9970300702,1209.14754640647,1313.48823703906
GPR35,53.234453444475,3.33848215549355,0.412973166918026,1.53433775528634e-16,1.64809479540133e-15,4.33744859841467,9.62811940218342,4.89385332496004,56.8492026074949,78.5077172227723,67.8702128561214
TRDD3,7.76397223518724,3.33392328285723,2.19480473352791,0.00350145398299876,0.00953224580301869,0,0,0,6.1458597413508,3.21752939437591,0.665394243687465
SMYD2,1426.00915159403,3.3335289660158,0.132082328815124,5.21149133018571e-141,1.53915898074622e-138,206.751716524433,226.795701473654,243.877024027175,2333.89023677797,2313.40363455628,2249.03254366363
DNAH7,226.676530473666,3.33160761859828,0.313518395520234,2.50550878020885e-27,4.65420303822754e-26,18.7956105931302,13.9072835809316,11.4189910915734,137.513611712724,141.57129335254,165.683166678179
RGL1,1290.57081986664,3.3270843912517,0.156749844705172,8.40806999056886e-101,1.12780245473497e-98,109.882031159838,102.699940289957,132.949681994748,1130.06995994088,1205.93001701209,1191.72109044425
CHAT,29.6713860864395,3.32013051325143,0.98444857741927,0.000151735797453801,0.00053285467346272,1.44581619947156,1.06979104468705,0.815642220826673,12.2917194827016,16.0876469718796,16.6348560921866
FAM71F2,34.2427161216145,3.31738340816922,0.673841890818108,1.51220622497147e-07,7.78023698166557e-07,4.33744859841467,2.13958208937409,1.63128444165335,31.4975311744228,15.4441410930044,41.2544431086228
CLSTN2,1470.6763523824,3.31722864608173,0.318823808999475,2.30436311672489e-26,4.07817797985749e-25,153.256517143985,121.956179094323,152.525095294588,1409.70657817234,1139.00540560907,1872.41940173653
CDH2,16672.8518443649,3.30497904499877,0.212167732974716,1.35580328495604e-55,6.64322973353195e-54,1652.56791599599,1537.28973121529,1685.11682822791,15391.5374897454,16371.4330644635,17106.620610961
RNF165,3726.62731540799,3.30403105642523,0.17831124873129,1.2859738826011e-77,1.09809207503168e-75,362.899866067361,276.006089529258,346.647943851336,3000.71601871453,3521.264169205,3301.6862371772
GLRB,727.502202223715,3.30283807746887,0.210367415075222,4.92785008882092e-56,2.46714385784328e-54,39.037037385732,64.1874626812228,75.0390843160539,571.564955945624,587.520867413042,674.044368855402
CBX8,783.028336774389,3.30271594190219,0.198731677694173,4.89803710684598e-63,2.89316716593735e-61,65.0617289762201,73.8155820834063,58.7262398995204,633.023553359132,639.001337723056,697.998561628151
PHC2-AS1,3.37100381927832,3.296499730049,1.4321272658805,0.00187204442265847,0.00540201273343685,1.44581619947156,0,0,10.7552545473639,4.50454115212628,7.31933668056211
NRG1,2424.30137418617,3.29498778511646,0.217600835330299,7.96113513828138e-53,3.56446261991035e-51,212.534981322319,208.609253713974,186.782068569308,1949.00577047587,1886.11573098316,2223.08216815982
GSTM3,1711.21017619471,3.2915771027617,0.189596644977462,2.80700493429903e-68,1.88649484018694e-66,109.882031159838,109.118686558079,130.502755332268,1226.86725086715,1138.3618997302,1113.20456968913
HOXD-AS2,11.490386758479,3.28659452213822,1.2743130397277,0.00119944309796378,0.00359754702409857,1.44581619947156,0,0,8.45055714435735,5.79155290987664,5.98854819318718
CLNK,3.83514944077873,3.28512687946364,1.22940507926584,0.00112820580706561,0.00340226710454857,0,0,2.44692666248002,20.7422766270589,16.7311528507547,8.65012516793704
TGFBR3,1332.61342209049,3.28361899709382,0.172400571635769,6.31451759005465e-82,5.71002669266965e-80,409.165984450451,369.077910417031,391.508265996803,3649.10422142704,3841.73009688484,4016.98504914123
TSHZ2,1667.78746064999,3.28290684465893,0.258860387984698,7.66922652958398e-38,2.14871836762722e-36,83.8573395693503,87.7228656643379,88.9050020701073,841.982784565059,936.30105376339,823.092679441394
NBPF9,389.794383460017,3.2821427236859,0.207988485782818,6.63961756877468e-57,3.40354408875787e-55,76.6282585719925,69.5364179046581,90.5362865117607,814.326415728981,787.007689864348,749.233918392085
FOXC2,6.63421574629175,3.27634888067182,0.846691533116367,1.63991204546098e-05,6.63466740825437e-05,2.89163239894311,2.13958208937409,0.815642220826673,20.7422766270589,30.8882821860088,15.3040676048117
PHOX2A,107.174881968885,3.27632543028398,0.434609249105521,5.28980245724488e-15,5.15403513025506e-14,23.1330591915449,23.535402983115,28.5474777289335,299.610662390851,252.897810397947,229.561014072175
CDH12,143.925929570299,3.27602379126218,0.591391646578011,1.18493398734251e-08,6.80196057784058e-08,2.89163239894311,0,4.07821110413336,26.1199039007409,34.7493174592599,19.9618273106239
TAS1R3,41.9844507170788,3.26112100026489,0.50216581860499,2.65509491054454e-11,1.95366435109143e-10,1.44581619947156,5.34895522343524,4.07821110413336,44.5574831247933,37.9668468536358,38.592866133873
PRKCE,910.539578071618,3.25849829778696,0.34673370464532,5.62108960504135e-22,8.13642610456345e-21,104.098766361952,93.0718208877731,93.7988553950674,994.092813163492,978.128935890277,928.224969944013
BIRC7,12.5511527965784,3.25832655932385,0.660197103730034,1.37360329111291e-07,7.10003807763438e-07,2.89163239894311,3.20937313406114,3.26256888330669,38.4116233834425,34.1058115803847,32.6043179406858
TCEA3,69.9131412013492,3.25456763313254,0.350035456387928,1.94692244233168e-21,2.74290272488147e-20,15.9039781941871,25.6749850724891,18.7597710790135,178.229932499173,242.601716335944,184.314205501428
ELOVL2,2012.56499618525,3.25347740729655,0.142724261043105,1.21437281476681e-116,2.2211982757371e-114,199.522635527075,178.655104462737,150.078168632108,1603.30116002489,1664.7497086501,1763.96014001547
LRRC17,527.489284207003,3.24703332624522,0.246666589830832,1.86345648137682e-40,5.70774415304307e-39,98.3155015640659,142.282208943377,125.608902007308,1298.31287036036,1276.71566368836,991.437423094323
APLNR,116.574736235875,3.24397389644027,0.296159054184521,5.54477743245522e-29,1.094405120206e-27,53.4951993804476,28.8843582065503,38.3351843788536,374.12921175473,408.626233085741,379.940113145542
DKK1,99.5187269969335,3.23956043741577,0.538494070321701,1.78297851662187e-10,1.21941033369644e-09,7.22908099735778,12.8374925362446,3.26256888330669,72.2138519608719,81.7252466171482,84.505068948308
ASB4,12.8441846484433,3.23728409970808,0.670119268685568,3.57821298761816e-07,1.77460841930987e-06,0,3.20937313406114,3.26256888330669,31.4975311744228,19.3051763662555,29.2773467222485
TRAC,23.7170133893556,3.22770676119051,0.608012799945302,2.11900829941073e-08,1.18820986894658e-07,2.89163239894311,3.20937313406114,4.07821110413336,44.5574831247933,19.3051763662555,47.9083855454975
NBPF6,10.7350443526845,3.22416802929054,2.0757674894234,0.00318901490336465,0.00875795664298882,0,0,0,4.6093948060131,2.57402351550073,1.99618273106239
PIK3R1,6488.73835440082,3.2210997872798,0.150463927199908,1.20346553143299e-102,1.66274516686226e-100,994.721545236431,962.811940218342,955.93268280886,8974.4916873075,8598.52555353019,9807.91115195323
ENKUR,902.193482053996,3.21696711853261,0.267292422664794,2.19946350686634e-34,5.42568039946677e-33,31.8079563883743,22.465611938428,20.3910555206668,223.555648091635,207.208892997809,261.499937769174
SDK2,7509.96075309677,3.21279595849034,0.260368080695001,5.82611497806412e-36,1.53607119880295e-34,1636.6639378018,1645.33862672868,1811.54137245604,15191.7970481515,17177.7459306941,16099.2137260182
HCG17,33.4888448183189,3.21206756149029,0.66296121161468,4.85540821859759e-07,2.37041706662259e-06,0,0,4.89385332496004,24.5834389654032,15.4441410930044,27.2811639911861
PLGLB1,32.3724329663031,3.21118673752723,0.583121734510832,1.02145284865621e-08,5.90776322384848e-08,1.44581619947156,0,8.15642220826673,33.8022285774294,25.0967292761321,56.5585107134345
ST6GALNAC2,7.85403533797051,3.20998423207704,0.876549353458582,4.97553652087018e-05,0.000188593514282177,1.44581619947156,2.13958208937409,0.815642220826673,22.2787415623966,10.9395999408781,18.631038823249
VIT,8.89397950588044,3.19523586417133,1.39734991322766,0.00206800110895832,0.0059128778487953,1.44581619947156,0,0,3.84116233834425,6.43505878875182,10.6463078989994
CCDC160,1591.07308722767,3.18694760435523,0.277307007016378,1.8214955037941e-31,3.95398403628724e-30,232.776408114921,368.008119372344,318.100466122402,3004.55718105287,2536.05666864709,3047.50563608859
NME5,396.971051474856,3.1861589139367,0.321091738246703,5.81501258540447e-24,9.27176251358795e-23,17.3497943936587,51.3499701449783,47.307248807947,400.249115655471,321.752939437591,400.567334699854
ST8SIA1,2972.19601525745,3.1845039500526,0.159777100192517,2.90148508097873e-89,3.17702747370297e-87,173.497943936587,156.189492524309,156.603306398721,1423.53476259038,1469.76742735092,1547.70701081704
ASIC4,288.579826008668,3.18229530850969,0.334523223030866,4.98701255006485e-22,7.23161747800394e-21,7.22908099735778,12.8374925362446,16.3128444165335,129.063054568367,97.1693877101526,135.075031468555
CELF3,3373.19793142994,3.18124180360041,0.270666361912494,9.85559532273295e-33,2.26137793748695e-31,41.9286697846751,20.3260298490539,49.754175470427,332.644658500612,255.471833913447,463.779787850163
SRGAP3,6072.92832015615,3.17943187419753,0.226146043247182,9.1466351117351e-46,3.36128398991982e-44,582.663928387037,485.685134287919,562.793132370404,4844.47394111977,4949.8472203079,5210.03692807285
BMPR1B,2203.66509904065,3.17622340983911,0.198264442908052,1.11550594189145e-58,5.94542504658438e-57,93.9780529656512,128.374925362446,92.9832131742407,976.423466407108,835.270630779987,1078.60406901738
AGT,578.78192153832,3.17544557774175,0.242587675638419,8.03330408220476e-40,2.40789688095285e-38,18.7956105931302,23.535402983115,22.0223399623202,222.019183156298,186.616704873803,192.964330669365
KCNK3,393.474988114319,3.17014124768193,0.62181348481644,9.84484299154972e-08,5.17682433165581e-07,1.44581619947156,3.20937313406114,2.44692666248002,28.4246013037474,22.5227057606314,25.9503755038111
LIPG,2390.71389384598,3.17003952316015,0.133246442735915,4.15308298500564e-126,8.79579259561194e-124,270.367629301181,233.214447741776,240.614455143868,2176.40258090585,2109.41227095285,2421.36965277869
TSHZ1,1785.66694541688,3.16910321338817,0.288499851117411,5.08093226945004e-29,1.00531881756691e-27,56.3868317793907,51.3499701449783,44.860322145467,449.415993586277,480.698891519761,473.095307261788
TNFRSF14-AS1,4.80621244624744,3.16837082845103,1.5667922309679,0.00303846405827166,0.00838455640012697,1.44581619947156,0,0,4.6093948060131,12.2266116986285,6.65394243687465
OLIG2,115.116023071066,3.16677039502371,0.391702005110452,1.47804915908596e-16,1.59028604710211e-15,7.22908099735778,6.41874626812228,14.6815599748801,92.9561285879308,79.7947289805226,109.790050208432
KCNH7,132.836180060037,3.16529964282168,0.231726244866349,2.19838130296439e-43,7.53677219435887e-42,39.037037385732,22.465611938428,32.6256888330669,297.305964987845,244.532233972569,308.742929070984
NKD1,4044.39128063714,3.16464576719407,0.301288191294917,9.22946431428955e-27,1.66544234980723e-25,806.765439305129,641.874626812228,738.971852068965,6457.76212322435,6889.3739392377,6901.46909552639
RHOB,7231.87106775197,3.16285382361935,0.132423493434969,4.92157025880959e-127,1.07779040660951e-124,929.659816260211,804.482865604659,932.279058404887,7910.48971958615,7982.04692156776,8137.10620605401
SULF1,2171.14048158394,3.16061111692879,0.313966843758941,9.79028617990161e-25,1.62709805216e-23,1088.69959820208,706.062089493451,911.88800288422,7733.79625202231,8643.57096505145,8615.52466726529
KCNE1,19.3218531613391,3.16023866184162,0.683620768124282,6.6625926697836e-07,3.19883942171027e-06,1.44581619947156,6.41874626812228,0,24.5834389654032,23.8097175183818,31.2735294533108
TMEM176B,337.682835204816,3.15721357198946,0.284784473777315,3.33599311758334e-29,6.65792253200513e-28,17.3497943936587,28.8843582065503,28.5474777289335,235.847367574337,232.305622273941,234.218773777988
FABP7,12806.3696468111,3.15492516459816,0.19912297930318,1.75202026716283e-57,9.08229250249691e-56,717.124834937892,806.622447694034,796.882449747659,7950.43780790493,6652.56377581164,6377.13843150066
PRRT4,166.429577703313,3.15436680186686,0.287586846621181,4.86812293260198e-29,9.64397621208141e-28,44.8203021836183,25.6749850724891,26.1005510664535,271.186061087104,299.873739555835,289.446496004047
NKAIN2,648.557038788234,3.15329044067203,0.282919080199836,1.78662414515854e-29,3.61957233989577e-28,14.4581619947156,18.1864477596798,22.8379821831468,172.084072757822,133.849222806038,217.583917685801
SAMD5,217.156975093709,3.15288793381247,0.340061122218818,2.34353833764689e-21,3.29158752903702e-20,17.3497943936587,14.9770746256187,15.4972021957068,151.341796130763,120.335599349659,169.675532140304
CADM1,11870.4814298342,3.15060842278139,0.149860777558775,4.35668358281839e-99,5.61001431592358e-97,1690.15913718225,1388.58877600379,1619.86545056177,13520.1231985041,14375.2778281927,14158.9241114256
TIMP3,1609.75949206173,3.1480368838299,0.267718199957536,6.62841166960778e-33,1.5285231265617e-31,349.887520272117,257.819641769578,287.106061730989,2528.25305109818,2837.21741996068,2761.38611130298
NWD2,230.159074755885,3.14641448036565,1.06759282881135,0.000950629839706787,0.002902653495195,0,1.06979104468705,0.815642220826673,10.7552545473639,10.2960940620029,7.98473092424958
KCNK10,1744.7736064497,3.14494970918151,0.208541724413982,2.3872362247425e-52,1.05563061190811e-50,134.460906550855,160.468656703057,122.346333124001,1186.1509300807,1128.0658056682,1429.26683544067
CCDC146,308.681523530344,3.13559174043918,0.265823257682488,3.1591971252368e-33,7.40720130048237e-32,40.4828535852036,25.6749850724891,24.4692666248002,270.417828619435,254.184822155697,270.150062937111
MTSS1,1658.53326192937,3.1277954952803,0.254641083290016,8.90716870475423e-36,2.32554399791929e-34,166.268862939229,170.096776105241,170.469224152775,1405.865415834,1675.68930859098,1465.1981245998
PLXNA2,5062.53878494857,3.1201703972676,0.297046831238563,8.71358764954956e-27,1.57765924417491e-25,143.135803747684,167.957194015866,173.731793036081,1429.68062233173,1435.66161577053,1502.4602022463
TSPAN18,11348.3217539146,3.12002560445657,0.259566719145726,3.05885646568574e-34,7.49396555124471e-33,1588.95200321924,1354.3554625738,1384.96049096369,11984.4264956341,12289.6752747582,14278.0296810456
EFNB1,4695.02752667393,3.11728929577163,0.169588785761129,2.64428125192421e-76,2.1939356201532e-74,691.100143347404,619.4090148738,689.217676598538,5314.6322113331,6407.38803596019,5797.58004524888
LINC02732,14.6533667455152,3.11591500503179,0.53756922240547,8.77910730084229e-10,5.65686593732416e-09,8.67489719682934,4.27916417874819,3.26256888330669,50.7033428661441,44.4019056423876,50.5699625202473
TBX3,42.4906849337958,3.10466146244329,0.563271227579831,4.18321216726409e-09,2.50914786824233e-08,11.5665295957725,4.27916417874819,11.4189910915734,87.5785013142489,83.6557642537737,90.4936171414952
FAM222A,816.770198252582,3.10367716446523,0.229370095924532,1.35210165605857e-42,4.51523407799145e-41,76.6282585719925,83.4437014855897,82.3798643034939,688.336291031289,710.430490278201,728.606696837774
NTN5,51.9730992864744,3.10315196451883,0.399054878577788,1.15952030469162e-15,1.18086927075712e-14,13.012345795244,5.34895522343524,13.0502755332268,114.466637682659,83.6557642537737,88.4974344104328
NRCAM,6149.18638954461,3.10310560065099,0.203066600133207,1.09445680320705e-53,5.03325048697734e-52,563.868317793907,562.710089505387,577.474692345284,4649.34289433188,5031.57246692505,5198.05983168648
CCSER1,371.539263055892,3.09886395510609,0.238675483442991,1.51603006082885e-39,4.50221768618103e-38,40.4828535852036,39.5822686534207,34.2569732747203,328.803496162268,316.60489240659,346.670400961169
HAPLN1,502.375271067003,3.08981445319608,0.189256306956688,8.87401270944003e-61,5.00301606203666e-59,196.631003128132,233.214447741776,223.485968506508,1958.2245600879,1976.85005990456,1712.72478325153
BLACAT1,817.553026178764,3.08145663814641,0.325177607221834,3.07213778071778e-22,4.50561546409415e-21,307.958850487442,311.309194003931,342.569732747203,2710.3241459357,3319.84682911707,2425.36201824081
MEF2C-AS2,78.7861256091687,3.08139820234081,1.22828764121423,0.00173982366622178,0.0050494413507944,0,0,0.815642220826673,9.2187896120262,5.14804703100146,3.32697121843732
MMP28,20.5130113893979,3.08116807497054,0.668885263386235,6.5413285446805e-07,3.14343108688393e-06,2.89163239894311,3.20937313406114,4.07821110413336,31.4975311744228,36.0363292170102,35.9312891591231
MYOF,1362.04092517047,3.07878671920141,0.311734431824259,4.44100609436516e-24,7.12331181812672e-23,582.663928387037,458.940358170743,544.033361291391,4375.85213584177,5551.5252170562,4004.34255851116
TG,20.7089532353693,3.07051574477713,0.810906136180104,3.73232874149075e-05,0.000144066099335815,2.89163239894311,1.06979104468705,0.815642220826673,14.5964168857081,14.157129335254,17.3002503358741
SOX1-OT,269.361911031023,3.06774427888212,0.352485325379039,7.07813542740076e-19,8.72355802752241e-18,10.1207133963009,9.62811940218342,14.6815599748801,96.7972909262751,110.683011166531,102.47071352787
PTPRN2,3478.67324542107,3.06578146275457,0.180619459976071,1.67392324409478e-65,1.05868245724753e-63,362.899866067361,365.86853728297,411.083679296643,3167.42246419867,3069.52304223462,3430.10732620888
NOTUM,135.09310562416,3.06421656731145,0.340137767735272,2.82762650773393e-20,3.7444242096656e-19,21.6872429920734,27.8145671618632,25.2849088456269,182.071094837517,190.477740147054,284.123342054548
PPP1R14C,1913.9980306669,3.06420828900829,0.215353436726896,6.1920600293296e-47,2.34787746129775e-45,43.3744859841467,41.7218507427948,34.2569732747203,304.220057196865,365.511339201104,332.697121843732
MKRN3,131.65303922873,3.0614578740111,1.91386604688195,0.00282582108095194,0.0078509391764913,0,0,0,3.0729298706754,2.57402351550073,2.66157697474986
SELPLG,37.6786471641253,3.05823103070688,0.575634611004346,1.99189274544872e-08,1.11985699024599e-07,4.33744859841467,3.20937313406114,4.07821110413336,39.1798558511113,36.6798350958854,33.2697121843732
IGDCC3,12687.9800554721,3.05181936172618,0.27839708245626,8.1110043005405e-29,1.59310219916412e-27,2974.04392231299,2724.75779081791,2874.32318619319,22839.5512637949,24990.5508061177,25015.4965914302
ARL4C,7746.81528455884,3.05099500919568,0.173968105531031,6.3199345822758e-70,4.531210112976e-68,1160.99040817566,1040.9066864805,1056.25667597054,8707.91502102641,9386.17674927341,9360.76622019526
MBNL2,906.277609251518,3.04981324243691,0.180793058107414,4.70334179255847e-65,2.93999959196198e-63,111.32784735931,74.8853731280933,79.9329376410139,725.979681947063,775.424584044595,696.667773140776
SDR9C7,6.87201610910471,3.04118836386373,0.967667817737184,0.000368976250317876,0.00121589553180807,1.44581619947156,1.06979104468705,0.815642220826673,12.2917194827016,15.4441410930044,9.31551941162451
HDC,17.572951016948,3.03796390786928,0.517943247501443,6.14036418244124e-10,4.00873258489451e-09,8.67489719682934,5.34895522343524,7.34077998744005,59.9221324781703,72.0726584340205,59.2200876881844
ZMAT3,6128.5849093296,3.03485357005987,0.222138576199243,1.95349665532246e-43,6.72587853776904e-42,1335.93416831172,1014.16191036332,1133.74268694908,9466.16046661557,10617.2034955616,8978.16453007496
FZD1,906.84117126526,3.03238710534038,0.262964774059433,1.01851458778028e-31,2.22896136028706e-30,241.45130531175,166.887402971179,216.960830739895,1589.47297560685,1723.95224950661,1926.31633547521
TRIM9,2210.06205428696,3.0317188082502,0.213437672867641,3.43066467807776e-47,1.31163844794156e-45,306.51303428797,221.446746250219,228.379821831468,1997.40441593901,2013.52989500045,2294.27935223438
PDE1B,622.197020969962,3.03058180198032,0.262828877070944,1.75535017697119e-31,3.81812384439571e-30,47.7119345825614,55.6291343237265,78.3016531993606,514.715753338129,504.508609038143,524.330664025722
NKX2-5,7.12684148221645,3.02773632312182,0.876246547025185,0.000118566897410486,0.000424006394294418,0,3.20937313406114,0.815642220826673,15.364649353377,18.6616704873803,11.3117021426869
ANXA1,660.054796079706,3.02724662562294,0.368840353255743,2.56004139073183e-17,2.89167903334874e-16,33.2537725878458,68.466626859971,35.0726154955469,361.069259804359,460.750209274631,353.989737641731
TMEM121,123.889356677377,3.01953196277817,0.280080553743106,9.0138596210606e-28,1.70690687600696e-26,18.7956105931302,10.6979104468705,19.5754132998401,141.354774051068,148.649858020167,121.767146594806
GAS1,2170.94565432137,3.01011307091612,0.192865489483326,7.26470467270185e-56,3.60903353122867e-54,346.995887873174,315.588358182679,349.094870513816,2655.01140826355,2759.99671449566,2847.22196873866
AKR1C2,1228.34458713671,3.00998225709944,0.272062301184736,3.89970565638363e-29,7.76852255509294e-28,27.4705077899596,43.8614328321689,61.9888087828271,359.532794869022,482.629409156387,293.438861466172
IGF2-AS,6.35799375336658,3.00569424655429,1.10232911734,0.00170871599170054,0.00496587390131117,0,1.06979104468705,0.815642220826673,6.91409220901965,11.5831058197533,7.98473092424958
SPHKAP,127.734796622912,3.00502968509492,0.909958470412058,0.000305352175407216,0.00102107585236409,0,0,2.44692666248002,16.1328818210458,7.72207054650219,10.6463078989994
ITIH3,19.5896341278014,3.00293696010317,0.489244515519586,1.47420976387371e-10,1.01383808414062e-09,8.67489719682934,2.13958208937409,5.70949554578671,45.3257155924621,51.4804703100146,42.5852315959977
FSD2,16.7805893778029,2.99565855097583,0.526567310014259,2.18321250755862e-09,1.35131661302302e-08,7.22908099735778,3.20937313406114,8.9720644290934,59.9221324781703,77.8642113438971,35.2658949154356
IRX5,1331.06823045815,2.9926841590475,0.224532479928124,2.34659379699147e-41,7.36990707441458e-40,92.5322367661796,111.258268647453,110.927342032427,853.506271580092,831.409595506736,878.320401667454
GHRH,7.23010307144935,2.99132317192924,0.886458659473154,0.000142683301242743,0.000502875063893843,1.44581619947156,2.13958208937409,0.815642220826673,18.4375792240524,11.5831058197533,15.3040676048117
PLK2,2975.88675869288,2.98601805495762,0.150144975784684,4.65150751688757e-89,5.04179562234494e-87,344.104255474231,394.75289548952,303.418906147522,2718.00647061239,2963.34457222022,2640.94975319555
GRIA1,2506.23065143026,2.98210123721615,0.210912941224069,2.56700762953751e-46,9.56448027894346e-45,92.5322367661796,73.8155820834063,90.5362865117607,698.323313110984,669.889619909065,694.006196166026
