"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,GM25256_day35-1,GM25256_day35-2,GM25256_day35-3
SOX30,21.8426004811091,-2.67639960875397,0.529596248890074,6.19663151252813e-08,2.50731475177609e-07,60.7242803778054,51.3499701449783,67.6983043286138,12.2317178780945,10.9530436582237,2.42247256737538
BHLHA15,44.1272515169931,-2.676427861502,0.496777916780617,8.80248846572114e-09,3.84334339737549e-08,133.015090351383,130.51450745182,138.659177540534,29.8997548131199,17.7986959446135,9.6898902695015
CSE1L-AS1,2.28248793181289,-2.67729822858083,1.69884116063369,0.00899114329343628,0.0186496704189627,13.012345795244,5.34895522343524,4.89385332496004,0,0,1.21123628368769
SLC4A11,320.710676156407,-2.67811731891775,0.205166705117428,7.86818421139446e-40,1.54446698861714e-38,970.142669845415,1007.7431640952,988.558371641927,183.475768171418,135.543915270518,136.869700056709
TRBV20OR9-2,1.63594986867091,-2.67854958393642,2.82826660933511,0.0141765131284066,0.028242484722425,2.89163239894311,4.27916417874819,5.70949554578671,0,0,0
CORO6,85.7032707737895,-2.67935259941971,0.341414541839938,6.85247611552774e-16,4.89015542254642e-15,141.689987548213,118.746805960262,127.240186448961,16.3089571707927,23.2752177737254,18.1685442553153
TUBB8B,2.49440963132585,-2.67966213327831,1.57260688993323,0.00803774405997184,0.0168249598009372,8.67489719682934,3.20937313406114,8.9720644290934,0,0,1.21123628368769
SYNGR2,676.685606379304,-2.6799839665162,0.148683724502934,1.65844520370434e-73,8.01631651616367e-72,1536.90262003826,1540.49910434935,1575.82077063713,247.352517090356,260.134786882813,213.177585929033
SLCO1A2,334.361694812494,-2.68042660123047,0.186203280737366,9.05269666661304e-48,2.29648866108437e-46,773.511666717283,839.785970079332,856.424331868006,137.267056187505,109.530436582237,133.235991205646
KCNJ5,26.739317337351,-2.68114657974662,0.788660550387493,0.000141305865926192,0.000397042719376447,14.4581619947156,29.9541492512373,9.78770664992007,2.71815952846545,2.73826091455593,1.21123628368769
PSMB8-AS1,22.5958328677356,-2.68255798845297,0.60353446109388,1.40354056441845e-06,4.96077929839249e-06,53.4951993804476,27.8145671618632,44.860322145467,6.79539882116362,2.73826091455593,7.26741770212613
SELL,4.9285555013884,-2.68262546413391,1.15209127585393,0.00283327361452703,0.00645908534798202,20.2414267926018,3.20937313406114,17.9441288581868,2.71815952846545,0,1.21123628368769
TEX37,4.35018954434964,-2.6850626751989,1.28265223327917,0.0058371524940011,0.0125658427903493,8.67489719682934,7.48853731280933,14.6815599748801,2.71815952846545,0,0
NEFH,470.46978937055,-2.6874353474227,0.245769185763786,1.05708701936751e-28,1.39124061028123e-27,1100.26612779785,945.69528350335,1037.49690489153,175.321289586021,134.17478481324,157.460716879399
SNHG14,27194.324420935,-2.68843810035139,0.164031431216111,2.57430822820598e-61,9.72677587821679e-60,84558.560426094,68975.8473972421,81541.3841004841,14654.9570977215,10484.8010418346,10868.4231735296
DMC1,183.457558960326,-2.68899706475076,0.263556513053266,2.69506996559828e-25,3.11973003712837e-24,440.973940838825,581.966328309754,466.547350312857,74.7493870327998,68.4565228638982,81.1528310070751
FCGR2A,5.58015515737485,-2.69080112549694,1.20161325455961,0.00481209108658265,0.0105324201971219,10.1207133963009,9.62811940218342,9.78770664992007,2.71815952846545,0,0
CCR1,3.45033358849545,-2.69144930291188,2.35740155491957,0.011570354789012,0.0234702496136027,2.89163239894311,0,6.52513776661338,0,0,0
PRAP1,1.87667170826221,-2.69172975362987,3.61325045643698,0.0143363469098212,0.0285115018052118,0,9.62811940218342,8.15642220826673,0,0,0
CCDC24,234.149985201567,-2.69365869617561,0.161595891919024,4.35953311744605e-63,1.73476007560968e-61,552.301788198135,545.593432790394,558.714921266271,88.340184675127,71.1947837784541,93.2651938439519
ECHDC3,295.013001769934,-2.69607703089668,0.18161114137921,8.99644308987391e-51,2.54941457701779e-49,844.356660491389,860.111999928386,788.726027539393,137.267056187505,127.329132526851,115.06744695033
SLC27A2,197.743633490527,-2.69643493930257,0.196148111947752,7.1719571374188e-44,1.58898585112034e-42,552.301788198135,656.851701437847,570.949554578671,114.162700195549,78.0404360648439,78.7303584396997
HMGN5,1168.59727158621,-2.69707349495386,0.131352793563528,1.54551995435042e-94,1.17620279835576e-92,3099.82993166702,2848.85355200161,3114.93764133706,509.654911587272,399.786093525165,478.438332056637
PRR29-AS1,3.90115581741825,-2.69730998749914,1.41831097580642,0.00612219660025211,0.0131241761307396,4.33744859841467,4.27916417874819,9.78770664992007,0,1.36913045727796,0
CHRM1,5.48539706561251,-2.70099136347466,2.3027546533372,0.010425194625859,0.0213776587932769,1.44581619947156,6.41874626812228,1.63128444165335,0,0,0
ARAP3,1065.64258575773,-2.70485277856552,0.226530160497716,9.28119938090343e-34,1.48057666238872e-32,2518.61181947945,2238.0028654853,2194.89321624458,406.364849505585,366.926962550494,271.316927546042
GCHFR,12.5944957182317,-2.70490881306912,0.643392986475125,4.79243464386763e-06,1.60505676295658e-05,31.8079563883743,20.3260298490539,38.3351843788536,4.07723929269817,5.47652182911186,2.42247256737538
MSH5,124.239417238531,-2.70504101657646,0.352922462587435,2.06881482809163e-15,1.43625807517632e-14,287.71742369484,222.516537294906,260.189868443709,59.7995096262399,24.6443482310034,27.8584345248168
RBM43,239.457824160593,-2.70601299818316,0.282573620306611,1.39443027494973e-22,1.41206352347222e-21,611.580252376469,492.103880556042,553.005425720484,95.1355834962907,67.0873924066202,83.5753035744504
CHRDL2,6.16315962905011,-2.70650315010832,1.06594436964035,0.00192976552997919,0.00453883334120625,8.67489719682934,18.1864477596798,12.2346333124001,2.71815952846545,0,1.21123628368769
RGS9,504.348799573669,-2.70678148813227,0.192234515773006,5.87993962485805e-46,1.39901712049838e-44,973.034302244358,1074.0702088658,955.93268280886,213.375522984538,138.282176185074,102.955084113453
BATF3,46.2900381428494,-2.70816411344368,0.387676907117546,4.37286640291406e-13,2.62976490272014e-12,95.4238691651227,128.374925362446,129.687113111441,19.0271166992581,16.4295654873356,15.7460716879399
SGCA,7.69685601817612,-2.70846405883105,0.836418136809661,0.000208727022248476,0.000572833785185245,23.1330591915449,20.3260298490539,13.8659177540534,5.4363190569309,1.36913045727796,0
HPS3,2165.15254193514,-2.70930003913802,0.151494293480615,2.16415846131398e-72,1.02756031248702e-70,5780.37316548728,5899.89761144907,5692.36705914935,1013.87350411761,802.310447964887,815.162018921814
SHC1,3353.30238622479,-2.7101723587773,0.171722133276692,5.2399543035181e-57,1.75713134311307e-55,7626.68045221246,7460.72274564747,7218.43365431605,1185.11755441094,1213.04958514828,968.98902695015
PERP,2603.25402222121,-2.7105503443631,0.14575484038575,6.75012505300358e-78,3.66441864597456e-76,5342.2908570474,5830.36119354441,5693.998343591,780.111784669584,978.928276953744,800.627183517561
F2RL1,1041.77034169634,-2.71071956092002,0.228330008685409,1.95107700301002e-33,3.07285082587566e-32,3111.39646126279,3289.60746241267,3244.6247544485,508.295831823039,520.269573765626,413.031572737502
STAB2,12.5167367626295,-2.71276361037228,0.748981576282179,5.06219143881352e-05,0.000150862610139853,21.6872429920734,25.6749850724891,26.9161932872802,0,5.47652182911186,3.63370885106306
ICAM2,2.46875527133511,-2.71652854743385,1.54727313358888,0.00718404178856691,0.0151890630012837,5.78326479788623,4.27916417874819,10.6033488707467,1.35907976423272,0,0
CD247,42.9260918749997,-2.71712800054159,0.505072650390392,1.7685799096003e-08,7.51506394533431e-08,31.8079563883743,38.5124776087337,43.2290377038137,12.2317178780945,1.36913045727796,2.42247256737538
SLC6A3,36.235129956348,-2.72283925852522,0.536611941911008,6.24325944502097e-08,2.5249860468652e-07,52.0493831809761,41.7218507427948,61.1731665620005,10.8726381138618,4.10739137183389,6.05618141843844
TRIM47,83.5580323110442,-2.7228830583247,0.335820029254241,1.20658521050185e-16,8.95398596046005e-16,109.882031159838,94.1416119324601,118.268122019868,17.6680369350254,10.9530436582237,18.1685442553153
MPZ,749.002813000055,-2.72331274608544,0.299532310375385,1.43393040282149e-20,1.31214006616343e-19,289.163239894311,243.912358188647,252.849088456269,28.5406750488872,41.0739137183389,44.8157424964444
GCGR,2.98477768655052,-2.72484767353075,1.33629236645415,0.0057630058992745,0.0124170193366873,14.4581619947156,8.55832835749638,10.6033488707467,2.71815952846545,0,0
DCLK3,79.354586374813,-2.72849537710528,0.425579187032339,2.03828712032555e-11,1.09160770217135e-10,127.231825553497,104.839522379331,112.558626474081,17.6680369350254,12.3221741155017,18.1685442553153
DEPDC1P1,1.55981407290072,-2.72865433280795,2.75414354997182,0.0129416670470646,0.0259866607771397,2.89163239894311,7.48853731280933,2.44692666248002,0,0,0
HMGA1,48949.419897393,-2.73041739976669,0.133347834146602,5.68009159234995e-94,4.26231954640861e-92,116887.010646278,121398.817960041,116114.010914664,16095.5816478082,19781.196846752,17083.2765451311
PCDHGB3,22.0364014610878,-2.73343348635365,0.443049944030099,1.12800297768152e-10,5.73207132715447e-10,69.3991775746347,69.5364179046581,86.4580754076273,13.5907976423272,8.21478274366778,9.6898902695015
SLC25A35,81.4523349497151,-2.73368392695198,0.27882584116467,1.63023230725495e-23,1.7308851726633e-22,199.522635527075,204.330089535226,243.877024027175,46.2087119839126,24.6443482310034,24.2247256737538
SLFN12,194.974984393613,-2.73620131836012,0.235858906548009,5.47164592531859e-32,8.16612079869522e-31,345.550071673702,282.42483579738,276.502712860242,35.3360738700508,50.6578269192847,46.0269787801321
SLC7A10,46.5953550739035,-2.73810804491089,0.327128488546163,9.83241015157117e-18,7.77320598230303e-17,121.448560755611,147.631164166813,140.290461982188,27.1815952846545,13.6913045727796,18.1685442553153
HPRT1,1663.80263662211,-2.73829339299652,0.175274968693316,6.13242949229051e-56,1.99409262844259e-54,2856.9328101558,3258.58352211675,3066.81475030829,491.986874652246,443.59826815806,422.721463007003
HMCN1,2259.69971700835,-2.74037666455067,0.32275209556561,2.43930559807921e-18,1.99558134214399e-17,1613.53087861026,1219.56179094323,1471.41856637132,279.970431431941,162.926524416078,173.206788567339
ELF4,66.525768412227,-2.74054936510606,0.407199198917488,2.08064851561062e-12,1.19842971935117e-11,196.631003128132,178.655104462737,210.435692973282,42.1314726912144,24.6443482310034,15.7460716879399
FYB2,21.1297848829714,-2.74354345386544,0.600726935038191,6.74030067932439e-07,2.46013332731078e-06,56.3868317793907,40.6520596981078,84.0111487451473,5.4363190569309,10.9530436582237,7.26741770212613
CCDC180,58.298331513746,-2.74368992912635,0.331920003083978,2.6409900823109e-17,2.03422424074838e-16,120.002744556139,109.118686558079,118.268122019868,20.3861964634909,9.58391320094575,19.379780539003
AJAP1,11.4726719108395,-2.74397500460735,0.643209413105077,3.30542695191786e-06,1.12601380355703e-05,33.2537725878458,29.9541492512373,39.966468820507,6.79539882116362,4.10739137183389,2.42247256737538
KCNJ2,93.0065762002812,-2.74713717889625,0.330952876172786,1.39600601247242e-17,1.09530162206951e-16,182.172841133416,176.515522373363,159.865875282028,23.1043559919563,35.5973918892271,15.7460716879399
MAP2K1P1,2.28885330689171,-2.74895027699787,1.68731983068686,0.00814144429793631,0.017023212187527,8.67489719682934,7.48853731280933,7.34077998744005,0,0,1.21123628368769
SPP1,1468.5060426911,-2.7489684214365,0.270762175894971,4.0135620113107e-25,4.5931243607577e-24,1902.69411850457,2422.00692517148,1990.16701881708,255.506995675752,284.779135113816,370.638302808432
SEMA3F,1279.21040813067,-2.74931546413899,0.192003226954596,2.0531192021102e-47,5.14350298477288e-46,3169.22910924165,2386.7038206968,2884.11089284311,490.627794888013,386.094788952386,359.737176255243
TRIP10,1748.63480787282,-2.75266943831776,0.150898437900341,2.56628934456056e-75,1.31971224568839e-73,4857.94243022443,5295.46567120088,4903.64103160996,830.397735946194,694.149141839928,689.193445418294
SCT,4.39555340460796,-2.75442413944045,1.03806486272565,0.00148773609964086,0.00357092160152391,18.7956105931302,6.41874626812228,14.6815599748801,1.35907976423272,0,2.42247256737538
LAMC1,8445.51494487191,-2.75496377652317,0.246661822709139,7.41967010481853e-30,1.01900179186996e-28,19452.0111476903,18427.1507447344,19728.7540373556,2989.97548131199,2851.89874251,2484.24561784345
TBC1D28,1.30609864561282,-2.75515049948934,3.40979148578995,0.0133827182359099,0.0267854057106698,5.78326479788623,4.27916417874819,7.34077998744005,0,0,0
FRMD6,739.080063436615,-2.75592845926364,0.233444812688576,4.7295967742516e-33,7.30941811602052e-32,855.923190087162,685.736059644397,675.351758844485,104.64914184592,125.960002069573,90.8427212765766
HVCN1,128.866951555951,-2.75593281127057,0.233894495117556,6.96124074772332e-33,1.07018272278276e-31,375.912211862605,369.077910417031,322.994319447362,61.1585893904726,42.4430441756169,50.8719239148829
TMEM54,73.5931571577373,-2.75598372138234,0.459810517491295,2.40148409405213e-10,1.18991189711753e-09,167.714679138701,212.888417892722,165.575370827815,32.6179143415854,30.1208700601152,12.1123628368769
KAZALD1,27.025571327885,-2.75640604609438,0.475410984400972,1.12222906185944e-09,5.26860113159969e-09,54.9410155799192,59.9082985024746,60.3575243411738,8.15447858539634,13.6913045727796,2.42247256737538
KLHL4,724.722264908938,-2.75711844925221,0.18518626815497,5.20660453126012e-51,1.49385929652697e-49,1577.38547362347,1392.86794018254,1495.07219077529,161.730491943694,279.302613284705,210.755113361658
TRIM7,39.9121390180527,-2.75714290035354,0.824017746570176,0.000207054267522694,0.000568746823146362,17.3497943936587,11.7677014915575,17.1284866373601,4.07723929269817,0,1.21123628368769
MOV10,1346.06223510802,-2.75730565586443,0.152769281443372,6.92499463025041e-74,3.38798521484835e-72,3621.76957967625,3474.68131314353,3424.06604303037,517.809390172668,543.544791539352,478.438332056637
IGSF23,1.61148414433836,-2.75739026061747,2.69312898059826,0.0126061024144122,0.0253698205129256,2.89163239894311,5.34895522343524,4.07821110413336,0,0,0
SLC5A8,2.94433295165306,-2.75789739387519,1.33529396399454,0.00532172509458993,0.011548161391644,15.9039781941871,9.62811940218342,8.9720644290934,1.35907976423272,1.36913045727796,0
LYPD5,17.4576435376544,-2.75852559611979,0.601269477204286,6.47814873375637e-07,2.36901697190827e-06,67.9533613751632,40.6520596981078,53.0167443537337,4.07723929269817,4.10739137183389,12.1123628368769
GPRIN2,533.222037937463,-2.75890347779992,0.375443691403994,2.45506180481079e-14,1.60669545884263e-13,1518.10700944513,1310.49402974163,1385.77613318452,285.406750488872,153.342611215132,150.193299177273
ACOT4,3.38293543978215,-2.76253729538883,1.37472169311014,0.00584872563850564,0.0125890729977784,10.1207133963009,7.48853731280933,17.1284866373601,0,2.73826091455593,0
COL18A1,3641.5084187963,-2.76424288180786,0.257718859559699,8.69494635120817e-28,1.10373703839942e-26,10806.0302748504,10673.3052528427,10839.8851147865,2041.33780587755,1599.14437410066,961.721609248024
PXDN,8428.5241238279,-2.76640948356971,0.174462183428245,1.59515517198964e-57,5.41108907235939e-56,16680.3814933034,15666.0200583971,16490.6544206737,2519.73388288747,2493.18656270317,2077.27022652438
LINC02885,14.7511972532183,-2.76656085286237,0.592279341391276,6.00046160860556e-07,2.20158263168715e-06,30.3621401889027,27.8145671618632,43.2290377038137,6.79539882116362,2.73826091455593,3.63370885106306
SAMD3,45.7495992530203,-2.76667399237017,0.442795453138751,8.16179140752463e-11,4.20525590574637e-10,57.8326479788623,63.1176716365358,70.1452309910938,10.8726381138618,4.10739137183389,10.9011265531892
SLC6A11,162.186696171149,-2.76708564785615,0.357429668487495,1.32639505524394e-15,9.30065554746523e-15,176.38957633553,208.609253713974,225.117252948162,36.6951536342835,24.6443482310034,24.2247256737538
ALOX15P1,54.407888870232,-2.76730473622319,0.331289801474203,1.05939533613156e-17,8.36498765286907e-17,121.448560755611,145.491582077438,170.469224152775,33.9769941058181,15.0604350300576,13.3235991205646
GALR2,3.57243126313725,-2.7692743839524,1.23901946706038,0.00444111101342226,0.00978095681357935,11.5665295957725,5.34895522343524,14.6815599748801,1.35907976423272,1.36913045727796,0
OR52N4,2.03213423759768,-2.76944837196314,2.6142655467652,0.0116403083327601,0.023591337562844,8.67489719682934,2.13958208937409,1.63128444165335,0,0,0
FBXO2,597.834547370195,-2.77059121776144,0.255633693449022,2.69452779966023e-28,3.49063335720974e-27,1438.5871184742,1469.8928954,1527.69787960836,308.511106480828,187.570872647081,138.080936340396
NIPAL4,6.49551072324607,-2.77149730247668,1.39337703212779,0.00511446663601652,0.0111317677111431,2.89163239894311,8.55832835749638,7.34077998744005,1.35907976423272,0,0
SERHL,4.14867332301729,-2.77354930242891,1.43062053059091,0.00556730356130647,0.0120354275424102,7.22908099735778,4.27916417874819,8.15642220826673,0,0,1.21123628368769
GRTP1,558.934146808955,-2.77587844188613,0.115756149079187,4.48212422756532e-128,6.9037580446786e-126,1753.775049959,1985.53217893916,1815.61958356017,255.506995675752,298.470439686596,253.148383290727
PIWIL2,66.1387971569503,-2.77745141581145,0.371839219588523,1.05817976399796e-14,7.06155119457348e-14,183.618657332888,187.213432820233,190.044637452615,42.1314726912144,13.6913045727796,21.8022531063784
TMEM213,8.91422098124319,-2.77774676286137,0.757796622324413,3.96961129941896e-05,0.000119608505195521,21.6872429920734,25.6749850724891,30.9944043914136,6.79539882116362,1.36913045727796,1.21123628368769
WDR86-AS1,25.7082065849601,-2.78007061723918,0.442339840918202,7.5042700502574e-11,3.87640342519073e-10,57.8326479788623,47.0708059662301,51.3854599120804,9.51355834962907,5.47652182911186,6.05618141843844
NOXA1,54.3146161474438,-2.78028909906372,0.313121593693075,1.38484092116607e-19,1.205212190705e-18,127.231825553497,110.188477602766,135.396608657228,14.94987740656,20.5369568591695,16.9573079716276
RLN2,108.75940164834,-2.78128492714557,0.30694110868123,1.84706600048012e-20,1.68301015248955e-19,203.860084125489,243.912358188647,252.849088456269,40.7723929269817,28.7517396028372,29.0696708085045
EHHADH,306.893643517381,-2.78182200775659,0.194567438803784,2.93242977401482e-47,7.28963546602974e-46,873.27298448082,890.066149179623,802.591945293446,142.703375244436,94.4700015521795,129.602282354583
MALRD1,30.632216117235,-2.78185451324596,0.501625987702753,5.1790557180264e-09,2.30632399605348e-08,44.8203021836183,81.3041193962156,50.5698176912537,5.4363190569309,4.10739137183389,13.3235991205646
OR13A1,8.22525205315097,-2.78334700576739,1.12347285059684,0.00317481576033614,0.00717168401913839,7.22908099735778,13.9072835809316,8.15642220826673,0,2.73826091455593,0
SH3RF2,32.8054812171122,-2.78562143273885,0.411821580653257,2.87671055937633e-12,1.64342619924477e-11,56.3868317793907,71.6759999940322,64.4357354453071,10.8726381138618,8.21478274366778,7.26741770212613
GAS8-AS1,6.17780991969384,-2.78810176253785,0.936325240969081,0.000507261465447409,0.00131808548677722,17.3497943936587,19.2562388043669,13.8659177540534,1.35907976423272,1.36913045727796,2.42247256737538
LDHA,34154.0360524257,-2.78957163741322,0.187671749624779,7.02527977533632e-51,1.99433691823304e-49,103777.795165669,71307.9918746598,88630.1306416887,15153.7393711949,11929.2336742629,10515.9534149765
HSD17B2,4.47864774019267,-2.78959107000759,1.45729640727072,0.0054811656162212,0.0118669502668231,5.78326479788623,6.41874626812228,8.15642220826673,1.35907976423272,0,0
BCAS4,428.148335093409,-2.78978694903105,0.19380837766303,8.01019784690421e-48,2.04006557822421e-46,1080.02470100525,1079.41916408923,1118.24548475337,171.244050293323,158.819133044244,138.080936340396
CADM2-AS1,5.00105948913604,-2.78986319173066,1.11101279540311,0.00181210506907181,0.00428306067427017,24.5788753910165,7.48853731280933,11.4189910915734,1.35907976423272,1.36913045727796,1.21123628368769
EFEMP1,800.106055247402,-2.79336772940495,0.319334506526863,2.872828362358e-19,2.4635612850567e-18,1539.79425243721,1629.29176105837,1490.17833745033,131.830737130574,306.685222430264,207.121404510595
SH2B3,893.305543498387,-2.79416489542872,0.225461874343078,3.6826310358384e-36,6.37715214124312e-35,2590.90262945303,3075.64925347526,2711.19474202786,525.963868758064,312.161744259376,345.202340850991
RNF212,41.0838044881022,-2.79419789023844,0.357876424530375,1.04837067690638e-15,7.39626316698889e-15,98.3155015640659,128.374925362446,124.793259786481,16.3089571707927,17.7986959446135,14.5348354042523
HSPA1L,103.617152497134,-2.79787510188136,0.26272769086746,2.88723964865421e-27,3.59420026177403e-26,303.621401889027,259.959223858952,265.083721768669,29.8997548131199,34.2282614319491,50.8719239148829
RHBDL1,80.1616536175143,-2.79860823444216,0.331084810889673,3.91541873381259e-18,3.174941054884e-17,161.931414340814,192.562388043668,161.497159723681,28.5406750488872,24.6443482310034,18.1685442553153
NCR3,2.17094281188798,-2.80167529490852,1.7501452768018,0.00738585498875133,0.0155809596197826,10.1207133963009,8.55832835749638,7.34077998744005,1.35907976423272,0,0
BTNL9,20.8640574754194,-2.80235170803133,0.686372299986086,6.67167477426509e-06,2.19988276485857e-05,33.2537725878458,34.2333134299855,41.5977532621603,8.15447858539634,1.36913045727796,3.63370885106306
TNFAIP8,587.806709898484,-2.80423360753055,0.198921814288176,4.29812591300688e-46,1.0272106116668e-44,1354.72977890485,1102.95456707235,1120.69241141585,180.757608642952,147.86608938602,174.418024851027
AIRE,4.75476049453492,-2.80615732974321,1.49840159693513,0.00479734216843078,0.0105051383637932,20.2414267926018,23.535402983115,13.8659177540534,4.07723929269817,0,0
SEL1L3,1600.16234972901,-2.81071396283758,0.196629516324985,2.87718813658892e-47,7.16337513480824e-46,5100.83955173565,5543.65719356828,5220.1102132907,667.308164238267,837.907839854114,720.685588794174
CFAP20DC,336.212531685919,-2.8115981174276,0.174795244058689,3.78941869960354e-59,1.34794438428328e-57,774.957482916754,806.622447694034,774.044467564512,139.985215715971,105.423045210403,87.2090124255135
RASIP1,89.9603764153985,-2.81284893183087,0.254791338066402,3.83133026154714e-29,5.11352337395213e-28,261.692732104352,249.261313412082,245.508308468828,43.4905524554472,31.4900005173932,30.2809070921922
PLA2G4E,2.9930872362675,-2.81365707454761,1.34483751528271,0.00498946026108479,0.0108845599680004,13.012345795244,11.7677014915575,10.6033488707467,1.35907976423272,1.36913045727796,0
PAM16,84.9644879231755,-2.81368015647639,0.253313653669762,2.75611812100075e-29,3.70613845243342e-28,185.064473532359,208.609253713974,197.385417440055,23.1043559919563,30.1208700601152,29.0696708085045
ACOT2,178.611116633276,-2.81378616139174,0.24253586611746,6.59632441475253e-32,9.81279461921042e-31,384.587109059434,441.82370145575,445.340652571363,63.876748918938,39.704783261061,72.6741770212612
CGB7,9.25063950320232,-2.81585944295195,0.770299171704437,5.61920324799075e-05,0.000166430574072425,18.7956105931302,18.1864477596798,21.2066977414935,2.71815952846545,2.73826091455593,1.21123628368769
TCF15,79.5740433413717,-2.81720209915531,0.414783659222951,1.38570135770178e-12,8.06955465035016e-12,180.727024933945,174.375940283989,150.078168632108,31.2588345773527,16.4295654873356,19.379780539003
SUGT1P4-STRA6LP-CCDC180,2.10940809031906,-2.81799201910773,2.58756741781051,0.0109127164710763,0.0222737870046213,8.67489719682934,2.13958208937409,1.63128444165335,0,0,0
PLEKHH2,267.276373801033,-2.82135739759184,0.315307902843796,4.16187369566785e-20,3.7175093787719e-19,840.019211892975,625.827761141923,770.781898681206,145.421534772901,87.6243492657897,71.4629407375736
NECAB1,411.482575758538,-2.82563222192907,0.179565132148657,9.04970086449574e-57,3.00648060092721e-55,850.139925289275,994.905671558954,973.876811667047,145.421534772901,125.960002069573,121.123628368769
NFKBID,133.062497429697,-2.82673153376899,0.206616813430435,2.25634406399068e-43,4.93452636603179e-42,335.429358277401,379.775820863902,350.726154955469,46.2087119839126,50.6578269192847,50.8719239148829
CBX7,179.066471851042,-2.8268419269945,0.233767118174329,1.43041033325523e-34,2.3350795866203e-33,610.134436176997,435.404955187628,448.60322145467,69.3130679758689,68.4565228638982,67.8292318865105
HMSD,62.1352463060662,-2.82841501989294,0.278940838584041,7.24297858532307e-25,8.1870072548708e-24,179.281208734473,219.307164160845,200.647986323361,16.3089571707927,30.1208700601152,35.1258522269429
CXCL3,78.8436080539829,-2.82879051886164,0.350100360987004,8.12495059405977e-17,6.10119919580061e-16,226.993143317034,298.471701467686,238.167528481388,46.2087119839126,27.3826091455593,29.0696708085045
GXYLT2,53.7168475365085,-2.83012955410006,0.381881494289386,1.64415082358386e-14,1.08482277747103e-13,189.401922130774,149.770746256187,136.212250878054,8.15447858539634,35.5973918892271,19.379780539003
PPP1R14A,212.623275905083,-2.8314267811023,0.281608418480344,1.07196206150996e-24,1.20197153201423e-23,469.890264828256,604.431940248182,536.692581303951,72.0312275043344,83.5169578939558,64.1955230354474
MEIS3P2,131.784523851099,-2.83299639916008,0.279711603050971,7.58407877943617e-25,8.55754167779913e-24,151.810700944513,170.096776105241,141.106104203014,23.1043559919563,17.7986959446135,21.8022531063784
FAM72B,443.875802138794,-2.83331391510508,0.174647418247126,4.90279853977529e-60,1.78339989369996e-58,1175.44857017038,1120.07122378734,1187.57507352364,153.576013358298,167.033915787912,162.30566201415
ARSJ,64.1997233841607,-2.83475423822129,0.357770072958497,3.48289607288931e-16,2.51958180625736e-15,182.172841133416,174.375940283989,168.837939711121,17.6680369350254,17.7986959446135,33.9146159432553
MAGEB17,4.4488428404936,-2.8359043863389,1.32107524576638,0.00321178862243628,0.00725062407668084,7.22908099735778,20.3260298490539,23.6536244039735,0,4.10739137183389,0
OR4D1,21.1657209884392,-2.83608462249092,0.498011748962864,1.89217562312206e-09,8.72802946834006e-09,73.7366261730494,72.7457910387192,87.273717628454,4.07723929269817,9.58391320094575,15.7460716879399
AP1S3,168.507049599275,-2.83701102036953,0.241558005562031,9.5215608975756e-33,1.45752776231457e-31,384.587109059434,386.194567132024,393.955192659283,47.5677917481453,72.5639142357321,39.9707973616937
FBN3,1231.61501675586,-2.83708397105324,0.126458829019861,2.01379319877049e-112,2.27466774227437e-110,3263.2071622073,3165.51170122897,3268.27837885248,501.500433001875,455.920442273562,392.440555914811
AMZ1,52.8087167780462,-2.83733898346344,0.317787139694244,8.20182559296317e-20,7.22586670740751e-19,150.364884745042,163.678029837118,149.262526411281,23.1043559919563,8.21478274366778,30.2809070921922
TBC1D29P,4.62823874818978,-2.83789451811085,2.25289565343908,0.00811721240094426,0.0169791618980635,2.89163239894311,4.27916417874819,2.44692666248002,0,0,0
SPTBN5,36.8088066121182,-2.83794689038947,0.459232227177557,9.44375798431076e-11,4.83174597951259e-10,106.990398760895,77.0249552174674,98.6927087200274,9.51355834962907,9.58391320094575,16.9573079716276
CDCA7L,3080.49812420782,-2.8381477377598,0.101957135943822,3.66795102969144e-171,1.1353719187291e-168,8352.48018434718,8020.22346201879,7771.43908003654,1128.03620431316,1245.90871612295,995.636225191279
PPP1R16B,280.490147394965,-2.84075143851929,0.30773642941871,3.07418346603858e-21,2.89877311478366e-20,618.809333373826,594.803820845998,606.837812295044,133.189816894807,58.8726096629524,53.2943964822583
SLC22A31,49.7655694583529,-2.84158938016263,0.456154727999258,5.76293010166212e-11,3.00146005230071e-10,180.727024933945,185.073850730859,198.201059660881,5.4363190569309,32.8591309746711,33.9146159432553
ENG,76.2784088555432,-2.84214595357797,0.279928520178358,4.97844159116757e-25,5.66310924745111e-24,200.968451726546,181.864477596798,181.072573023521,29.8997548131199,26.0134786882813,20.5910168226907
NAAA,144.370390387585,-2.84246128382657,0.229621163870197,6.33688667653924e-36,1.08972786266641e-34,292.054872293254,320.937313406114,320.547392784882,40.7723929269817,30.1208700601152,55.7168690496336
RNASEH2A,19.1847851985463,-2.8425110842658,0.600113113248326,3.45291874202588e-07,1.29977034779346e-06,46.2661183830898,37.4426865640467,36.7038999372003,10.8726381138618,2.73826091455593,1.21123628368769
FGF20,5.25102470187435,-2.8466488113159,1.02911389210425,0.00103558578477838,0.00256186717771349,14.4581619947156,9.62811940218342,17.9441288581868,2.71815952846545,1.36913045727796,0
