"",baseMean,log2FoldChange,lfcSE,pvalue,padj,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,NCRM_day21-1,NCRM_day21-2,NCRM_day21-3
TP63,8.34850591105851,3.06617416980542,0.832860340616661,2.70077220259645e-05,7.61711584484151e-05,0.910839929234638,0.342696025083394,2.3446930432198,15.5293165105581,10.460007923398,9.84924573653902
PCSK2,795.53664436493,3.05927209796023,0.230746805579312,5.63551163531908e-41,7.85736325405258e-40,50.0961961079051,57.2302361889269,39.2736084739317,444.377364763662,490.312871409281,322.338951377641
EPB41L4A,375.745888968009,3.05203321039531,0.170354701107447,8.33142447044232e-73,2.47892593013213e-71,83.7972734895867,86.016702295932,112.545266074551,836.193965953128,864.25815467076,673.33025398885
ELFN1,1235.42655580698,3.05166204072683,0.140605737812782,2.79116541208354e-105,1.49643330536517e-103,163.040347333,174.774972792531,168.817899111826,1603.103289013,1544.15866969163,1098.63859261213
NCAM1-AS1,12.6301043289673,3.04984853268905,0.712883774688902,4.1998105751489e-06,1.28278638603521e-05,0,2.05617615050037,1.1723465216099,11.9456280850447,9.15250693297325,17.90771952098
BTG2,1216.00280539116,3.04968329283217,0.182358946598448,8.5959846239669e-64,2.09840982036099e-62,282.360378062738,243.31417780921,132.475156941919,1796.62246399072,1939.0239687999,1758.53805696024
CLRN1,3.90843133872525,3.04522804627433,0.998660328981928,0.000180198096519763,0.000465992802385244,2.73251978770391,0.342696025083394,1.1723465216099,7.16737685102681,15.690011885097,18.803105497029
GRK5,806.920655573672,3.04431563507046,0.157689043389431,1.02570390377352e-83,3.78020446507451e-82,72.867194338771,82.2470460200147,70.9269645573991,630.72916289036,643.290487288977,622.293253354056
SPATA18,321.395750896481,3.04425745134071,0.155539918282964,3.11901498452592e-86,1.21074878122e-84,57.3829155417822,53.1178838879261,54.5141132548605,379.870973104421,431.475326840167,548.871603318038
MLLT11,9048.36364616275,3.04412459253934,0.0999567526188538,1.25242437881e-204,2.29597669186363e-202,1022.8732405305,1023.6330269241,807.746753389223,8064.49352021367,8213.72122184828,7345.74654750601
FAIM2,1233.63829219143,3.04350044773238,0.197371877088344,8.92103812981009e-55,1.78766783116046e-53,36.4335971693855,33.5842104581727,76.7886971654486,393.01116399797,432.782827830592,397.551373365757
TENM4,2346.34222149224,3.04282151279404,0.183456848226098,1.05975840113848e-62,2.53050714019747e-61,337.921613746051,365.656658763982,388.632871913683,3416.44963232278,3496.25764839578,2212.49874681708
ZNF750,24.1566809687689,3.04222504345538,0.687681533279061,9.14318664049236e-07,2.95937633431587e-06,4.55419964617319,3.08426422575055,4.68938608643961,62.1172660422324,47.070035655291,8.95385976049002
KCNQ1-AS1,4.07505205856606,3.0399711447327,0.843673189067749,4.87465359667877e-05,0.000134127318630413,0,1.71348012541697,1.75851978241485,14.3347537020536,9.15250693297325,17.90771952098
BAALC,1234.34451966576,3.03995559546027,0.170033611830709,1.32730174354872e-72,3.93687672682012e-71,33.7010773816816,27.4156820066716,26.9639699970278,244.885375743416,244.502685209428,228.323423892495
WDR47,2793.82293859515,3.03941185986705,0.123543498180239,8.515711944754e-135,7.09601040792331e-133,284.182057921207,257.022018812546,205.746814542538,2168.13149743561,2254.13170749227,1736.15340755901
RASGEF1C,95.4667417587221,3.03328063554845,0.249522851697633,1.46762309617803e-34,1.69798494616851e-33,12.7517590092849,16.4494092040029,12.309638476904,89.5922106378352,129.44259805205,137.889440311546
GDF7,135.602999036726,3.032535306054,0.343397151197549,1.40689843096879e-19,9.4485981838757e-19,6.37587950464246,8.91009665216826,19.3437176065634,86.0085222123218,78.450059425485,133.412510431301
CCDC13,1.90363969232071,3.02913536511157,3.33038002319083,0.0111006835288782,0.0223436935944658,0,0,0,0,0,8.05847378444102
AGAP2,1317.78820631659,3.02810073298323,0.177701060480043,2.89009304537773e-66,7.5065807938216e-65,49.1853561786704,42.1516110852575,41.6183015171515,416.90242016806,353.025267414682,316.966635521347
STON1-GTF2A1L,3.38265113249615,3.02743044704648,1.14098535664115,0.000990346398349712,0.00234740514757316,0.910839929234638,1.02808807525018,0,3.58368842551341,9.15250693297325,12.535403664686
LRTM1,1.84865220667365,3.02694706707189,2.21644887061183,0.00562651480927679,0.0118938713216486,0.910839929234638,0,0,1.19456280850447,7.8450059425485,8.95385976049002
KCNJ9,422.379587000234,3.02657909772893,0.301437328054787,2.69033238347691e-24,2.20495513921247e-23,5.46503957540783,7.19661652675128,4.68938608643961,58.533577616719,57.530043578689,40.2923689222051
LIMS2,113.660402252815,3.02336660446285,0.197616286865558,2.62271512419066e-53,5.06969049346105e-52,29.1468777355084,39.7527389096738,31.0671828226624,297.446139317613,262.807699075375,284.732740383583
SMARCD3,440.269610253161,3.02015962282603,0.158875656359747,1.8299714482147e-81,6.38020106760992e-80,52.828715895609,49.6909236370922,38.6874352131268,397.789415231988,405.325307031672,350.991302611209
JAG1,6034.30148947773,3.01630705379953,0.157849298443955,2.57200641976097e-82,9.18135206250101e-81,1693.25142844719,1845.76079109916,1805.41364327925,17477.6484512289,15330.4491127302,10839.5426260492
PTPRD-AS1,291.63001677624,3.01586479879333,0.220044343792217,6.92303486445542e-44,1.04526055086876e-42,46.4528363909665,37.0111707090066,56.8588062980803,430.042611061609,379.175287223177,335.769741018376
CDRT15P6,5.40680620446954,3.00642131626603,0.981981659877579,0.000331605984565391,0.000833340766907719,0.910839929234638,0.685392050166789,0.586173260804951,5.97281404252234,3.92250297127425,13.430789640735
NRGN,78.3118007840332,3.0045669057462,0.311612078670872,8.86395954081319e-23,6.83128316659091e-22,10.9300791508157,9.25279267725165,4.68938608643961,60.9227032337279,74.5275564542107,68.9447201557731
THBS3,245.446921708134,3.00247055940534,0.165823974341022,9.66363962908222e-74,2.93681625733018e-72,51.0070360371397,61.685284515011,46.3076876035911,383.454661529935,440.627833773141,480.822269138314
FSIP1,86.4606360375069,3.00186896703619,0.265310460455265,1.44663153195147e-30,1.47969888338377e-29,26.4143579478045,26.7302899565048,25.7916234754179,213.8267427223,226.197671343482,209.520318395466
TTLL1-AS1,27.0744902545412,3.00146012481703,0.530975058787783,1.97208040898844e-09,7.77402726722544e-09,3.64335971693855,1.71348012541697,2.93086630402476,28.6695074041073,22.2275168372207,17.012333544931
ZHX1,1467.80362583415,3.0013313268227,0.132114916236634,1.69837267192467e-115,1.09680135165317e-113,222.244942733252,183.685069444699,177.6104980239,1736.8943235655,1643.52874496391,1292.93734941476
CIBAR1-DT,17.00803591815,3.00094731864517,0.518900572444996,1.67152608586298e-09,6.62340171939708e-09,0,3.42696025083394,4.10321282563466,22.6966933615849,22.2275168372207,30.4431231856661
KLF17,1.63132344663219,2.99517054979261,3.13227761111251,0.0111830696636489,0.0224935884825217,0,0,0,0,3.92250297127425,3.58154390419601
MEIG1,15.4579572352584,2.99033905457796,0.644655562675473,3.55147339317368e-07,1.18821519447816e-06,4.55419964617319,2.05617615050037,1.75851978241485,17.918442127567,19.6125148563712,33.1292811138131
ARMH1,26.991526526811,2.99026562058146,0.457753579705832,7.52073022348343e-12,3.44180301659336e-11,5.46503957540783,4.11235230100073,7.03407912965941,31.0586330211162,36.610027731893,69.8401061318222
CAMK2N1,4753.85087964655,2.98633690916298,0.100304898984558,1.28111192390791e-195,2.15401155726884e-193,273.251978770391,291.977013371052,285.466378012011,2428.54618968959,2339.11927186988,2020.8861479426
RBM24,180.915902412772,2.98632361013272,0.201949385972581,3.18928251359108e-50,5.66750860685994e-49,32.790237452447,36.3257786588398,28.7224897794426,266.387506296497,288.95771888387,240.858827557182
NEFL,19175.2704893772,2.98291002892176,0.117205908771674,4.17040248476912e-144,4.04443640289128e-142,1275.17590092849,1439.66600137534,1359.92196506749,11864.3978140664,11737.436391043,8872.37963666956
GPR88,18.1990711289473,2.98274281064785,1.09087258561885,0.00129988061410432,0.00302854277220188,0,0.342696025083394,0.586173260804951,1.19456280850447,6.53750495212375,5.37231585629401
EYA1,321.296400867674,2.97393060021366,0.165270718251996,2.06664961237085e-73,6.24721795058699e-72,81.0647537018828,71.2807732173461,57.4449795588852,585.33577616719,491.620372399706,573.94241064741
GRXCR1,1.48105442065311,2.97107674819854,2.06316703198134,0.00896654026283611,0.018332439312742,0,0.342696025083394,0,5.97281404252234,5.230003961699,1.790771952098
NCAM2,3687.30766603936,2.96711974220004,0.170002855547104,6.2837552439131e-69,1.73352335199797e-67,28.2360378062738,35.9830826337564,29.8948363010525,290.278762466586,274.575207989197,205.93877449127
SYCP2,28.7131068376877,2.96513163179559,0.529904886161836,6.05779966337999e-09,2.31360722358794e-08,0.910839929234638,6.51122447658449,1.75851978241485,17.918442127567,26.150019808495,48.3508427066461
INA,13381.3181782852,2.96475191243744,0.176447115034643,2.80267978021228e-64,6.91303350301492e-63,1140.37159140177,1170.64962168488,1082.66201270674,11264.7272841971,9651.9723113155,5896.11665228268
MAP1B,53648.8783926453,2.96428004123985,0.168183141096556,1.93580396204015e-70,5.52267766881234e-69,6322.13994881762,6924.17318680998,9344.18795049173,66392.6063338699,65112.2418221621,46689.0063350992
HMX3,25.6073738206469,2.96096879891175,0.584106910048542,6.17555493743358e-08,2.19293168641809e-07,2.73251978770391,7.88200857691807,3.51703956482971,77.6465825527905,40.5325307031672,16.116947568882
FGF7,7.21506276204466,2.95727889945494,1.19548975731086,0.00146756943947552,0.00339197865810126,0.910839929234638,0.342696025083394,0.586173260804951,3.58368842551341,10.460007923398,7.16308780839202
HTR2A,220.932567373411,2.95577839021149,0.878948203756566,0.000239292950792318,0.000610642945376177,0,0.685392050166789,0.586173260804951,5.97281404252234,7.8450059425485,3.58154390419601
DCDC1,43.7717369777298,2.95509036529565,0.329117291461746,3.45738130676682e-20,2.38739950988528e-19,6.37587950464246,7.53931255183468,12.8958117377089,74.0628941272771,82.3725623967592,62.6770183234301
NEDD9,890.885012757885,2.9519089881845,0.121999319529295,1.81230696676974e-130,1.39557459243258e-128,217.690743087078,194.651342247368,169.404072372631,1400.02761156724,1585.99870138522,1518.57461537911
DAPP1,3.4948726247833,2.9510690945603,1.20757579265965,0.00176619644340215,0.00403363381604822,0,0.342696025083394,1.1723465216099,9.55650246803575,6.53750495212375,4.47692988024501
VASH1,1236.63390209092,2.94929209164505,0.11275009705025,1.18291064136536e-150,1.23575021597046e-148,146.645228606777,206.303007100203,197.540388891269,1371.35810416313,1535.00616275866,1428.14063179816
DNAJC12,731.559413687376,2.94836476375032,0.178277529849998,1.37234543406361e-62,3.27415579419962e-61,58.2937554710168,45.5785713360915,46.3076876035911,302.224390551631,356.947770385957,489.776128898804
PDE1C,110.575337206385,2.94736950739881,0.281661862485964,1.45819285535032e-26,1.29321317056115e-25,12.7517590092849,10.2808807525018,9.37877217287922,87.2030850208262,88.910067348883,77.0031939402142
ME3,135.538951887943,2.94644745646591,0.249327836931565,5.55899042042593e-33,6.12955812170752e-32,22.7709982308659,26.044897906338,24.033103693003,182.768109701184,167.360126774368,228.323423892495
PHF21B,2004.38192099922,2.94559947905064,0.12047275023867,7.29024397115747e-133,5.86833661304361e-131,395.304529287833,467.094682188667,397.425470825757,3614.74705853452,3568.17020286914,2623.48090982358
MGAT3-AS1,6.517618658117,2.94473558447828,1.07040901403093,0.00116185533035708,0.002724611637542,0,1.02808807525018,0,3.58368842551341,11.7675089138227,2.68615792814701
COLGALT2,734.714265087638,2.94399019153838,0.149984441252275,8.7900308140069e-87,3.43560832984878e-85,120.230870658972,118.230128653771,170.576418894241,1083.46846731355,1163.67588147803,932.096801067011
FSD1L,1539.48222981408,2.94205836050394,0.094385341464974,1.87588010595058e-214,4.0381161523171e-212,254.124340256464,241.25800165871,211.608547150587,1859.93429284146,1805.65886777658,1775.55039050517
PITX1,4.64304185577046,2.93486393584214,1.29974270225917,0.00265958986464308,0.00592026995721372,0,1.71348012541697,0,17.918442127567,6.53750495212375,4.47692988024501
MINAR2,13.6263407207951,2.93450903997694,0.919814180123656,0.000243642800905223,0.000621137146209796,0.910839929234638,0.685392050166789,0.586173260804951,2.38912561700894,11.7675089138227,8.05847378444102
BAHCC1,2266.67087006364,2.9298188511003,0.119364577248751,6.28609789961766e-134,5.16241248027849e-132,420.808047306403,440.707088257245,354.634822786995,3374.63993402512,3199.45492356936,2756.89342025488
BCL7A,3101.06258557474,2.92661534119815,0.117136690781801,3.65769819715395e-139,3.32055892243225e-137,504.605320795989,507.190117123424,529.314454506871,4301.62067342459,4177.46566440708,3331.73121687834
SYNE3,41.6444447461947,2.92482090249907,0.356939858731993,5.70850975390468e-17,3.41632907871107e-16,2.73251978770391,6.85392050166789,7.62025239046436,51.3662007656922,54.9150415978395,42.0831408743031
FRMPD1,46.8100263518776,2.92199829140751,0.368723449133914,2.51685390755645e-16,1.46130780104652e-15,18.2167985846928,15.7640171538361,18.7575443457584,130.207346126987,160.822621822244,127.144808598958
DLL3,611.097666213745,2.91689012897519,0.123915621617182,1.74550958359905e-123,1.23996637044917e-121,176.70294627152,173.404188692198,162.956166503776,1432.28080739686,1384.64354885981,1081.62625906719
FUT8-AS1,9.54838806486895,2.91640651287991,0.670083503505649,1.90625366434073e-06,6.00445603283912e-06,2.73251978770391,4.45504832608413,1.1723465216099,35.8368842551341,28.7650217893445,14.326175616784
CAMK1G,224.575082503005,2.91611952712103,0.231386032918908,8.86846714137358e-37,1.10186923402768e-35,16.3951187262235,33.2415144330893,24.6192769538079,220.994119573327,193.510146582863,187.135668994241
PLA2G1B,2.90367108447516,2.91522740597652,1.59579593914965,0.00488070389275117,0.0104298113192844,0,0,0.586173260804951,4.77825123401787,3.92250297127425,1.790771952098
CPLX1,326.361821932838,2.91279315686258,0.191571468081375,5.83022114590537e-53,1.11484343109624e-51,51.0070360371397,60.3145004146774,53.3417667332506,512.467444848417,393.55779811785,365.317478227993
ABCA10,29.3960693814436,2.91218676331357,0.852782055270607,0.000111706402212661,0.000295626098432781,2.73251978770391,0.342696025083394,0,5.97281404252234,6.53750495212375,8.95385976049002
GRM2,379.452190225886,2.91153910249091,0.155273510762809,2.56160227317977e-79,8.59361612661195e-78,129.339269951319,140.162674259108,130.130463898699,1115.72166314317,1056.4608002632,874.792098599875
DGKI,843.897178785442,2.90724461753186,0.178784890521016,2.47635482540083e-60,5.63375679453681e-59,44.6311565324973,40.4381309598405,35.1703956482971,302.224390551631,359.562772366806,246.231143413476
TPPP,1258.289394121,2.90609467862682,0.163216516103335,1.50289385431834e-71,4.37100602563517e-70,62.84795511719,83.2751340952649,86.1674693383278,672.538861188016,643.290487288977,472.763795353873
TMEM163,521.507147583025,2.90334003888364,0.161304659345383,2.15331072956242e-73,6.49536352234778e-72,61.0262752587207,60.3145004146774,83.822776295108,490.965314295337,513.847889236927,542.603901485695
H2BC21,1269.1755934848,2.90273745866823,0.147508115150945,3.87700582265344e-87,1.53433315390944e-85,184.900505634631,190.196293921284,206.332987803343,1593.54678654496,1605.61121624159,1194.44489204937
HCG17,9.6241671176524,2.9013665560016,0.697709914343565,4.31763047265263e-06,1.31764010181962e-05,1.82167985846928,0.685392050166789,2.3446930432198,16.7238793190626,7.8450059425485,14.326175616784
MXD1,703.181672554609,2.88953232126658,0.137628241391959,4.8446078557309e-99,2.3371737219116e-97,66.4913148341286,59.6291083645106,60.9620191237149,489.770751486832,491.620372399706,406.505233126247
CSGALNACT1,251.301355302118,2.88866641683883,0.316476309043003,9.40677867464764e-21,6.66733888850368e-20,9.10839929234638,9.25279267725165,11.723465216099,69.2846428932592,86.2950653680335,76.1078079641652
GNG3,80.3867828146148,2.88444601773881,0.313549214481705,8.1379913209611e-21,5.78681239702477e-20,5.46503957540783,7.19661652675128,5.86173260804951,53.7553263827011,57.530043578689,38.5015969701071
BCL2,1282.7188007671,2.88144277981872,0.142220220733036,2.96271825780417e-92,1.27747555835365e-90,157.575307757592,152.842427187194,223.332012366686,1389.2765462907,1439.55859045765,1137.14018958223
PTGER4P2-CDK2AP2P2,6.78234736827618,2.88133946251773,1.49745876835167,0.00506428338019784,0.0107839937236452,0,0.342696025083394,0,7.16737685102681,0,1.790771952098
ZNF704,1884.77403313901,2.87913978046946,0.0987960822399668,8.61420772268936e-188,1.30198251297988e-185,278.717018345799,260.791675088463,259.088581275788,2030.7567744576,1992.63150940732,1858.82128627773
ARHGEF18-AS1,3.79308594258679,2.87887472202905,1.56775827572415,0.00430517538574023,0.00926263031618148,0.910839929234638,0,0,3.58368842551341,5.230003961699,1.790771952098
IFITM3P1,1.16243129279873,2.87765399326921,4.31179640026198,0.0127862503671778,0.0254426683601792,0,0,0,1.19456280850447,5.230003961699,3.58154390419601
THBS3-AS1,31.168074275269,2.87371831655793,0.401406553223056,8.57176127068581e-14,4.37282938072778e-13,10.019239221581,6.85392050166789,8.79259891207427,60.9227032337279,60.1450455595385,72.5262640599692
SDK2,3917.69914102424,2.87124084036447,0.12555047361717,2.53266017913748e-116,1.65058575665577e-114,626.657871313431,722.403220875795,833.538376864641,5889.19464592703,5600.0267419892,4536.92074064029
SLCO2B1,13.5540435197424,2.87018689957413,0.680150854691093,3.3433374814894e-06,1.03026715688668e-05,0.910839929234638,1.02808807525018,3.51703956482971,10.7510652765402,13.0750099042475,22.384649401225
CLDN5,23.0696597241094,2.86853646933256,0.433149307575465,5.77630609084554e-12,2.66277964911382e-11,9.10839929234638,9.59548870233504,1.75851978241485,47.7825123401788,54.9150415978395,59.0954744192341
BRINP3,735.779117192661,2.86853425965456,0.427772113637388,2.86567325509886e-12,1.34703234977062e-11,6.37587950464246,6.51122447658449,5.27555934724456,41.8096982976564,43.1475326840167,57.3047024671361
SNAI2,274.761841412496,2.86787971411419,0.433241361300616,4.31307909318679e-12,2.00714285019493e-11,16.3951187262235,15.7640171538361,8.79259891207427,81.2302709783039,91.5250693297325,146.843300072036
MDGA2,537.326772526291,2.86496260221045,0.218802245402093,1.10088515620067e-39,1.47764060998781e-38,14.5734388677542,23.3033297056708,19.3437176065634,133.791034552501,168.667627764793,143.26175616784
KC6,446.045125367291,2.86290946125898,0.160032637918671,1.36660712097085e-72,4.04923267386724e-71,64.6696349756593,57.9156282390937,82.0642565126932,419.291545785068,479.852863485883,590.954744192341
KLHL32,226.612515947383,2.856459689822,0.240516593888354,1.86034824485315e-33,2.08857350365477e-32,13.6625989385196,12.6797529280856,17.5851978241485,100.343275914375,128.135097061625,94.9109134611942
FUT6,7.33003521410256,2.85037755676819,1.13091438590884,0.00194886020440712,0.00442271884899195,0,0.685392050166789,0.586173260804951,1.19456280850447,3.92250297127425,11.640017688637
P2RX6,43.3355523713235,2.85026900335483,0.449922915603913,4.4968756628393e-11,1.96310834167428e-10,1.82167985846928,3.08426422575055,4.68938608643961,22.6966933615849,30.0725227797692,25.0708073293721
PALM,3156.56346622808,2.85025611212775,0.0867738095953407,2.06402346773863e-237,5.53294592790502e-235,445.400725395738,468.808162314084,494.730232119379,3519.18203385416,3494.95014740536,3197.42332047099
DOCK10,379.736696840554,2.84800436709179,0.205111424562898,1.37865673950778e-44,2.11411393702717e-43,39.1661169570894,39.7527389096738,31.0671828226624,242.496250126407,317.722740673214,246.231143413476
TOM1L2,919.174423711669,2.84407523266332,0.143200740401389,1.79256380658705e-88,7.25579780116398e-87,71.0455144803018,84.6459181955984,85.5812960775229,637.896539741386,656.365497193224,477.240725234118
FBXL19-AS1,104.359882027608,2.84404693123613,0.219137679620133,3.9705543852445e-39,5.24028345827787e-38,29.1468777355084,35.2976905835896,20.5160641281733,238.912561700894,210.507659458385,184.449511066094
CNTFR-AS1,13.9705219492583,2.83847574094149,0.585028460144125,2.22339899386179e-07,7.55625910902797e-07,2.73251978770391,5.14044037625092,1.75851978241485,17.918442127567,16.9975128755217,47.4554567305971
HTR1E,14.0222679126738,2.83474338425771,1.40539468424797,0.00403058845239061,0.00871466701273049,0.910839929234638,0,0,3.58368842551341,0,4.47692988024501
TTBK1,729.390951845662,2.83439685298302,0.153566710833263,4.45810321248453e-77,1.4395113952585e-75,71.0455144803018,64.7695487407616,68.5822715141793,529.19132416748,524.307897160325,410.086777030443
GSDMA,3.12179122706456,2.83121709928759,1.07820073529278,0.000826264044958899,0.00197662004020097,1.82167985846928,1.02808807525018,1.1723465216099,19.1130049360715,14.3825108946722,7.16308780839202
SMIM17,86.0576304407583,2.83113827614334,0.274491302410339,1.19417220399237e-25,1.02638848083616e-24,12.7517590092849,10.9662728026686,7.03407912965941,68.0900800847547,61.4525465499632,90.4339835809492
ZSWIM5,977.193076396216,2.83057792935718,0.168012089193885,1.21487018573664e-64,3.00963699456903e-63,194.008904926978,185.055853545033,152.991221070092,1426.30799335434,1446.09609540977,952.690678516138
SPOCK3,1268.25579082539,2.82644026965408,0.242947228900565,1.66777943293144e-32,1.80395708362188e-31,33.7010773816816,22.617937655504,22.2745839105881,243.690812934912,171.282629745642,141.470984215742
HIVEP3,392.524792955906,2.82258649888157,0.237890487201242,2.46997265524035e-33,2.76207292399271e-32,20.9493183723967,19.1909774046701,14.0681582593188,136.180160169509,164.745124793518,92.2247555330472
GDF11,3790.21963998582,2.8220064714544,0.128935941722173,4.01673698482398e-107,2.20765147821612e-105,920.859168456219,888.268097016158,840.5724559943,7224.71586583503,6513.9699342961,5091.16465981462
UNGP1,1.39121837523709,2.82109702193926,2.32568370408483,0.00938815076812465,0.0191379800614292,0,0,0.586173260804951,9.55650246803575,2.6150019808495,3.58154390419601
CAMK2B,482.225625274105,2.82104163763271,0.341634085791278,2.47115480480414e-17,1.50488349289562e-16,6.37587950464246,7.53931255183468,6.44790586885446,60.9227032337279,56.2225425882642,38.5015969701071
PDE4B,1688.51448941357,2.81912020929115,0.149442668821561,3.85938367932073e-80,1.3102077329498e-78,201.295624360855,206.645703125287,164.714686286191,1509.92738994965,1355.87852707047,1209.6664536422
ZBTB7C,152.80561638551,2.81908763374456,0.305268506657385,2.72993468412704e-21,1.98696449921798e-20,13.6625989385196,8.56740062708486,5.86173260804951,83.6193965953128,66.6825505116622,46.5600707545481
ADAMTS5,466.383002878052,2.8124408525541,0.241862258774577,4.87455002064419e-32,5.1973860726681e-31,40.9877968155587,60.3145004146774,86.7536425991328,438.40455072114,468.08535457206,459.333005713138
SGCD,152.129569410066,2.80922840853301,0.350301019272914,1.3567056088886e-16,7.97822638174039e-16,6.37587950464246,5.14044037625092,8.20642565126932,58.533577616719,37.9175287223177,44.7692988024501
GABRR1,81.0038903130752,2.80905519152567,0.346840119647243,8.59966219004695e-17,5.10784701359081e-16,5.46503957540783,9.93818472741844,12.309638476904,97.9541502973664,73.220055463786,42.9785268503521
SPARCL1,3070.72014036151,2.80855879600199,0.240978833121669,5.02546745911303e-32,5.35026818473948e-31,29.1468777355084,38.7246508344236,36.9289154307119,220.994119573327,220.967667381783,316.071249545298
DTHD1,13.332672298515,2.80478789565586,2.28270256685782,0.00909317090920144,0.0185819814012915,0,0,0,2.38912561700894,0,1.790771952098
ATP6V0D1-DT,30.3896478776764,2.80373840651311,0.347806653056111,1.42391786135747e-16,8.36481828209065e-16,9.10839929234638,9.93818472741844,6.44790586885446,54.9498891912056,53.6075406074147,78.7939658923122
SERP2,182.391733008529,2.80173349370486,0.195023583082484,7.22156551921267e-48,1.2035236611638e-46,29.1468777355084,22.617937655504,26.9639699970278,157.68229072259,176.512633707341,206.834160467319
PCDH18,4439.3510759364,2.80122505347123,0.0960071343705326,3.27599082987603e-188,5.00469244252298e-186,1431.84036875685,1307.04263966807,1199.31049160693,9764.35639671553,9457.15466374221,8268.88948881253
CDKN2D,986.364856823868,2.79957246858552,0.159814954773496,3.58213049706229e-70,1.01786238074025e-68,58.2937554710168,37.35386673409,37.5150886915169,261.609255062479,313.80023770194,320.548179425543
FKBP9,1112.76787089685,2.79700810574534,0.115961655226003,2.34002690826408e-129,1.76370993629506e-127,204.028144148559,214.870407727288,232.124611278761,1615.04891709804,1665.75626180113,1283.08810367822
RNF152,1497.08779833665,2.79425767756598,0.198944788781173,7.5237942220652e-46,1.18508100232806e-44,99.2815522865755,87.730182421349,61.5481923845199,633.118288507369,644.597988279401,468.286865473628
GRIA1,1878.37685906812,2.79294263123265,0.18115979460052,2.06383960317598e-54,4.09811336996823e-53,39.1661169570894,41.1235230100073,48.066207386006,363.147093785359,330.797750577462,211.311090347564
CA2,953.808642233833,2.79286486365564,0.197065780671773,9.86772755768881e-47,1.59949502881761e-45,173.059586554581,152.842427187194,158.852953678142,1120.49991437719,1119.22084780359,1178.32794448049
LMX1B,1862.9948976774,2.79212335523222,0.198928245128924,1.18269394896925e-45,1.85669881546747e-44,214.958223299375,217.269279902872,222.745839105881,1543.37514858777,1595.15120831819,1476.4914745048
SCML1,565.550015384634,2.78908915065773,0.239160804418999,2.8169468965053e-32,3.02393449430292e-31,100.19239221581,105.207679700602,97.3047612936219,527.996761358975,601.450455595385,1008.20460903118
PLXNC1,1213.21281209956,2.78803150071502,0.144786257448551,1.69400431210372e-83,6.20298099593133e-82,114.765831083564,113.08968827752,105.511186944891,821.859212251075,834.18563189099,665.271780204408
BAIAP2-DT,1229.72856317876,2.78339027482172,0.124616510197769,1.04870076838608e-111,6.38090628130417e-110,295.112137072023,243.999569859377,230.366091496346,1935.19174977724,1850.11390145102,1515.88845745096
LPAR6,478.021373355167,2.7828536628744,0.192053268961855,2.81195870374281e-48,4.75040467103757e-47,85.618953348056,109.662728026686,110.786746292136,555.471705954578,611.910463518783,981.343029749706
SLC15A5,4.00505836595367,2.78265787488005,0.880280642336733,0.000174566181622255,0.000452416823312329,2.73251978770391,1.71348012541697,0.586173260804951,13.1401908935492,14.3825108946722,16.116947568882
SMYD2,646.33167785624,2.78085355681092,0.126541029681817,3.55924631157144e-108,2.01466103472714e-106,163.951187262235,141.876154384525,164.714686286191,1090.63584416458,1026.38827748343,1113.86015420496
TAS2R1,3.89736443261774,2.7807881708388,1.34151068407593,0.00533065362559328,0.011310294292873,0,0.685392050166789,0,1.19456280850447,5.230003961699,6.26770183234301
SLC6A16,110.792669283526,2.7806594201995,0.225329370323452,8.24009868484627e-36,9.89612866144999e-35,31.8793975232123,28.4437700819217,23.446930432198,186.351798126697,167.360126774368,225.637265964349
NRIP1,3181.05322738045,2.78021175936616,0.125250812404369,5.01631682733101e-110,2.91490066766075e-108,399.858728934006,404.724005623489,534.590013854115,2984.01789564416,3151.07738692365,3125.79244238707
TTC28,2590.70113542672,2.77750497846408,0.146335686075153,4.19068044657756e-81,1.44162451440074e-79,449.954925041911,511.645165449508,584.414741022536,4057.92986048968,3807.44288411687,2838.37354407534
LHX1-DT,263.85854241368,2.77590532830097,0.251961723972375,5.41907331281252e-29,5.25359836859665e-28,23.6818381601006,30.1572502073387,25.7916234754179,243.690812934912,202.662653515836,124.458650670811
PXDNL,10.8733985081216,2.76935341860959,0.822740587811864,0.00015421818046418,0.000402434530066092,0,1.02808807525018,1.1723465216099,8.36193965953128,5.230003961699,8.95385976049002
EFNB1,1924.26797150892,2.7655757311914,0.133221374709149,1.40226179886985e-96,6.48945749428123e-95,399.858728934006,420.488022777325,450.181064298202,3145.28387479227,3033.40229778542,2532.15154026658
MYH15,46.1454775309883,2.76413692761467,0.650192598708121,3.58533420709657e-06,1.10197156835748e-05,1.82167985846928,0.685392050166789,2.3446930432198,5.97281404252234,11.7675089138227,16.116947568882
ERVK13-1,194.157146847221,2.76341134583648,0.216586354417887,2.8329175588421e-38,3.66396688368222e-37,39.1661169570894,31.1853382825889,28.7224897794426,211.437617105291,209.20015846796,251.60345926977
SELPLG,25.970212338019,2.76319348847138,0.523288950923088,3.23625046281862e-08,1.17099270216466e-07,0.910839929234638,3.42696025083394,1.1723465216099,17.918442127567,18.3050138659465,14.326175616784
TMEM121,49.7588880913342,2.76244738444234,0.323596651815278,2.02677126976652e-18,1.29127142669093e-17,7.2867194338771,6.85392050166789,9.37877217287922,57.3390148082145,53.6075406074147,53.7231585629401
