"",baseMean,log2FoldChange,lfcSE,pvalue,padj,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,NCRM_day35-1,NCRM_day35-2,NCRM_day35-3
GSTA4,2646.5015731131,2.86817804538125,0.0829885124481877,1.178144546523e-262,1.32028054579102e-260,658.537268836643,655.920192009617,650.066146232691,4638.59713549447,5046.97872872194,4696.55105128004
KCNN3,767.971470488024,2.86718681818505,0.225397729649579,5.17816269683717e-38,3.70217359559999e-37,210.404023653201,195.679430322618,154.163567591702,1389.7742390392,1498.79974368106,1277.50238800539
H2BW3P,18.3724677531946,2.86549757174702,0.482555837729641,7.23197198740802e-10,2.25860752926704e-09,0,4.45504832608413,4.68938608643961,24.0653547885576,22.6575924970682,36.2830929222138
SNPH,606.498660799798,2.86407272108081,0.14690094396926,3.77762666131203e-85,6.08720505310003e-84,105.657431791218,140.505370284192,147.715661722848,1078.93007302033,926.69553313009,915.515251641905
CHD3,6562.50356134131,2.86321926853175,0.127094263748406,3.70491651070887e-113,8.88969626677387e-112,1542.96284012348,1795.3844754119,1732.14198567863,13841.5898958854,11479.4692386396,11829.975878359
CATSPERG,73.2862340804925,2.86170042362152,0.281589351608597,4.79718159337509e-25,2.5195209913013e-24,23.6818381601006,26.3875939314214,15.8266780417337,135.367620685636,180.127860351692,182.259257469725
FAM168A,4563.46275512358,2.86040593151761,0.120547091678379,2.28383129241184e-125,6.3984042410989e-124,1266.97834156538,1298.81793506607,1053.3533496665,9870.80635577336,8053.64125308289,8513.02615098174
SLIT2,2516.09449960035,2.85914257083596,0.206183699447549,1.15513267110262e-44,9.46140644367968e-44,296.933816930492,345.780289309145,444.319331690153,3246.81745022289,2406.23632318864,2387.0899971382
PPP1R9B,2112.80180782514,2.85769264943772,0.111508672167383,1.62085044340083e-145,5.6348837095198e-144,462.706684051196,509.246293273924,450.767237559007,3745.17083896927,3093.89425547466,3538.86724920383
GDF9,52.565865853102,2.85717153694457,0.252038731827074,1.41178700932216e-30,8.50493151512851e-30,11.8409190800503,14.0505370284192,19.3437176065634,112.304989013269,103.09204586166,123.193757363796
SLC1A3,5200.1795194021,2.85710360790749,0.199635077376042,2.31792859754445e-47,2.0139770208033e-46,1376.27913307354,1275.85730138548,954.876241851265,9279.19971722132,9077.76443395038,8171.290043226
S100A9,48.487662659231,2.85708462848294,4.1689401721121,0.00950065777671015,0.0171231776012166,0,0,0,0,11.3287962485341,0
MAGI3,1701.90314428008,2.85528191688472,0.113825606525843,1.18363308431423e-139,3.91260165356834e-138,442.668205608034,509.246293273924,491.799365815354,3598.77326400555,3382.77855981228,3556.58689923561
ZNF471,442.524166255178,2.85480554189067,0.135003541968277,1.30135737745072e-100,2.59263690315687e-99,105.657431791218,83.2751340952649,99.6494543368417,690.87622705484,711.448404407942,669.127736914314
BMPR2,4381.03483160124,2.85459372800174,0.118691902449007,1.05628508451006e-128,3.0637445318853e-127,1127.61983239248,1108.96433716986,963.668840763339,8446.93953078371,7617.48259751433,7206.83480578204
ZNF713,485.840377861745,2.85412641412353,0.133777647863573,5.74994384197034e-102,1.16835225662563e-100,117.498350871268,112.746992252437,120.165518465015,861.339156807123,849.659718640058,835.354930069573
KIFC3,370.188071414626,2.85348246039128,0.186301730310199,7.66269535003092e-54,7.51909923484792e-53,64.6696349756593,75.0504294932634,114.303785856965,657.786364220574,595.894682672894,619.343958253602
SHD,250.708456018402,2.85297568931957,0.16518551011721,1.94677950953856e-67,2.39881181964591e-66,63.7587950464247,78.4773897440973,72.099311079009,596.62025413299,506.397192309474,480.11813657534
BTG3-AS1,96.8034004740611,2.85250840275964,0.239061435935474,1.00331833700112e-33,6.53095115515474e-33,14.5734388677542,14.3932330535026,20.5160641281733,105.285927199939,129.148277233289,129.100307374389
PPM1L-DT,28.9600819067298,2.85060154115534,0.419662922791407,1.23985768013046e-12,4.35385038179935e-12,5.46503957540783,3.08426422575055,5.86173260804951,37.1007552990263,37.3850276201625,30.3765429116208
SLCO1C1,66.1852667538405,2.84983551716041,0.364122138620174,5.26961023858534e-16,2.10194713372721e-15,10.019239221581,7.53931255183468,9.37877217287922,82.2232955275717,72.5042959906183,45.5648143674312
PARP6,1780.76716033331,2.84970825999146,0.0958254716130761,4.05215542907556e-195,2.42187915897375e-193,409.877968155587,422.544198927825,385.702005609658,3203.70035622673,2709.84806264936,2905.17881235307
LINC02714,14.237472571159,2.84936304130206,0.544489409609703,3.34607432441138e-08,9.54155266387571e-08,2.73251978770391,7.19661652675128,2.3446930432198,25.0680779047475,40.7836664947228,41.3458500741506
GRIN2A,541.431855558681,2.84932196423517,0.119539003316989,4.99423694166443e-126,1.4112177642707e-124,190.365545210039,210.072663376121,175.26580498068,1463.97574963725,1361.7213090738,1351.75615956713
SLC28A2-AS1,5.6827152155902,2.84908128514228,0.879910079539877,0.000150342281969117,0.000332899963480004,1.82167985846928,0.342696025083394,1.1723465216099,10.027231161899,5.66439812426705,10.9693071625297
LLCFC1,3.30977687217617,2.8479128120508,0.994656160598859,0.000618316472449476,0.0012886856525127,0.910839929234638,1.37078410033358,0,10.027231161899,7.93015737397387,7.59413572790521
PRLHR,13.2482338241052,2.84696844013316,0.760565400192476,2.63379285104549e-05,6.2117954000463e-05,1.82167985846928,2.05617615050037,1.1723465216099,17.0462929752283,7.93015737397387,20.2510286077472
DISP3,435.176748446202,2.84628273882533,0.126067837872803,6.13478587211523e-114,1.48403630438699e-112,119.320030729738,103.151503550102,88.5121623815476,727.976982353867,732.973117280157,765.320122801114
CHRNB2,582.210929947803,2.84557103558057,0.184082213873696,1.00627349527495e-54,1.00780641021359e-53,132.071789739022,144.617722585192,103.752667162476,1016.76123981656,927.828412754943,832.823551493604
CELSR2,7269.35048082523,2.84481544921642,0.116789898189337,6.42927997069709e-132,1.95287728884059e-130,1390.85257194129,1459.88506685526,1330.02712876643,10816.3742543404,9215.97574818249,10168.5477396651
NOG,85.9270499502943,2.84215217243424,0.259150109520049,9.2057959085829e-29,5.30799984321624e-28,18.2167985846928,17.8201933043365,12.8958117377089,131.356728220877,99.6934069871001,128.256514515732
BTBD8,917.976974339448,2.84127531588671,0.113229092236007,1.54889943604822e-139,5.10860533060052e-138,224.977462520956,259.42089098813,281.363165186376,1905.17392076081,1827.33483488855,1811.62326753472
AGBL1-AS1,1.0306402936877,2.84002788708888,7.07879760491707,0.0116603269769864,0.0207226992019069,0,0,0,4.01089246475959,3.39863887456023,5.90655001059294
THAP2,988.824074430343,2.83868202712428,0.128667457964,1.36758220971481e-108,3.06050829609778e-107,249.570140610291,228.920944755708,203.402121499318,1631.43051004097,1559.97524342315,1691.80468160555
BTN3A1,700.550917396989,2.83499424119707,0.114685180433765,6.35464511055026e-136,2.01502867733794e-134,183.078825776162,169.291836391197,164.128513025386,1370.72249983159,1157.80297660019,1159.37138779353
KATNAL1,1948.77234508843,2.83253259930406,0.0781111687891737,1.24428012608505e-288,1.78699162768089e-286,453.59828475885,464.010417962916,424.389440822785,3237.79294217718,3066.70514447818,3284.04180588967
CCDC13,1.90363969232071,2.83219105324522,3.38978086455543,0.0120455406461778,0.0213598249830478,0,0,0,5.01361558094949,2.26575924970682,0.843792858656134
RNF157,1519.25296215707,2.82966849202966,0.097305746789916,5.97212020162332e-187,3.27801811066838e-185,316.061455444419,306.027550399471,305.982442140184,2369.43472355673,2155.86992609604,2091.76249660856
KIF9-AS1,165.904168160256,2.82884213511569,0.242569595293599,3.17840141506929e-32,1.99053780408182e-31,30.057717664743,37.0111707090066,50.4109004292258,329.895905226477,244.701998968337,286.045779084429
TCAP,38.7487570993576,2.8278063208813,0.340650125574826,1.55205003492899e-17,6.49468179397087e-17,13.6625989385196,13.022448953169,5.86173260804951,67.1824487847232,91.7632496131262,82.6917001483012
MEP1B,2.44516501438175,2.82504951415433,1.60457506446319,0.00784108873545742,0.014330282322616,0,0.685392050166789,0,6.01633869713939,2.26575924970682,6.75034286924907
SCARNA7,35.0115546806801,2.82501836600987,0.373325070725869,4.5591199875552e-15,1.75878947492268e-14,10.9300791508157,7.53931255183468,4.68938608643961,42.1143708799757,62.3083793669376,62.4406715405539
ODAPH,18.7559297505399,2.82333456431729,0.954664473262133,0.000704414799357628,0.00145837031763439,0.910839929234638,0.685392050166789,0,5.01361558094949,7.93015737397387,3.37517143462454
FHOD3,1272.43836713044,2.82330270426827,0.125777461353861,9.45787073037559e-113,2.25109497633276e-111,250.480980539525,211.786143501538,236.8139973652,1780.83625435326,1695.92079840556,1478.32508836555
OLFM1,4549.00898971042,2.82255545315309,0.10253408177506,1.05809352409837e-167,4.70025479135891e-166,1084.81035571845,1019.86337064818,1011.73504814935,7721.97071777841,6778.01879549795,7610.16779221967
STOML1,277.245849292979,2.82185215284092,0.13521398813364,1.73329428175767e-97,3.33200203546463e-96,59.2045954002515,59.971804389594,59.2034993413001,452.228125401644,398.7736279484,420.208843610755
TBX4,3.22144966057536,2.82060742061211,1.69464951842521,0.00656036004673841,0.0121138591925325,0,0.342696025083394,1.1723465216099,16.0435698590384,10.1959166236807,0
ZNF571-AS1,126.219971036927,2.8202752893372,0.20591462774464,8.90337131917462e-44,7.16361817997773e-43,32.790237452447,27.4156820066716,35.756568909102,200.54462323798,268.492471090258,211.79200752269
DAO,6.90133229037283,2.81944663605173,0.770047716939387,3.71065154915669e-05,8.65360445229393e-05,1.82167985846928,1.71348012541697,0.586173260804951,16.0435698590384,11.3287962485341,9.28172144521747
ATP13A4,44.890887433565,2.81812711886172,0.478742789861599,4.47905213475887e-10,1.41558335014252e-09,6.37587950464246,3.42696025083394,3.51703956482971,30.081693485697,29.4548702461887,36.2830929222138
DENND5B,3152.6721948415,2.8167037391136,0.12439332621543,1.2880408003913e-114,3.1493129817832e-113,757.818821123219,669.285336987869,662.375784709595,5137.95324735704,5111.55286733859,4544.66833672194
RTL1,1542.53592543227,2.81641571380648,0.456614661284304,1.18832229453893e-10,3.85572659398271e-10,5.46503957540783,7.19661652675128,2.93086630402476,41.1116477637859,40.7836664947228,41.3458500741506
SLC44A5,697.897588972382,2.81425226020491,0.118691550100688,2.6160642910218e-125,7.31533667768241e-124,131.160949809788,128.511009406273,139.509236071578,993.69860814419,938.024329378624,890.201465882221
GPR139,139.365584240563,2.8119759076585,0.212038404917744,8.70904451775182e-41,6.6082862800125e-40,41.8986367447933,53.4605799130095,42.7906480387614,385.045676616921,259.429434091431,354.393000635576
MIF-AS1,7.67246175116989,2.81075030232104,0.765457565609968,2.58106449718102e-05,6.0937509495731e-05,3.64335971693855,1.71348012541697,0.586173260804951,10.027231161899,22.6575924970682,15.1882714558104
LRRC27,350.321179385474,2.81063303864931,0.140445141429829,2.15882982484145e-90,3.72848688662781e-89,78.3322339141789,63.0560686153446,70.9269645573991,523.421466651127,466.746405439605,486.024686585933
NDUFA6-DT,69.921792756007,2.81015720407805,0.237365846198012,3.66108520489793e-33,2.35054700058388e-32,18.2167985846928,19.5336734297535,21.1022373889782,146.397574963725,149.54011048065,129.100307374389
HAR1B,1.98715459764011,2.80991659367685,3.32305120014109,0.0149445333403432,0.0261000011141707,0,0,0,1.0027231161899,3.39863887456023,2.5313785759684
CFAP47,26.9887801796856,2.80907936572903,0.491793638673136,2.61778298439437e-09,7.93840811739518e-09,0.910839929234638,3.42696025083394,2.93086630402476,17.0462929752283,26.0562313716284,20.2510286077472
SORCS1,1697.28078478543,2.80839741732754,0.158929191242389,1.01750440166571e-70,1.31281586233232e-69,203.117304219324,216.241191827622,250.882155624519,1932.24744489793,1318.67188332937,1496.88853125598
ZFTA,3019.23963486926,2.80806043799067,0.114014747847174,7.88280025495899e-135,2.46004900361774e-133,850.724493905152,889.296185091409,766.128451872071,6278.04943046496,5757.29425350503,5622.19181722582
RRAD,6.80602501318307,2.80712313599611,0.904368898998047,0.000342292643997996,0.00073286494953544,0,1.71348012541697,0.586173260804951,5.01361558094949,6.79727774912046,15.1882714558104
APBB1,2832.95809725746,2.80670329876968,0.0960840086614667,2.91503909905447e-188,1.62413242458619e-186,626.657871313431,709.72346794771,681.133329055353,5143.96958605418,4398.97158330579,4660.26795835783
PEA15,9563.88453616912,2.80656571559256,0.096180233048782,4.31401327297938e-188,2.39906170453186e-186,2025.70800261783,1896.4798028115,2230.97543062364,14766.1006090125,13568.4992668693,14836.4098337508
VTCN1,83.5735954875713,2.80494797382754,0.48267825132683,9.45071416980477e-10,2.93388645030088e-09,3.64335971693855,6.1685284515011,6.44790586885446,45.1225402285454,44.182305369283,39.6582643568383
IER3-AS1,4.09074033099096,2.80454022682496,1.2778146971629,0.00258814832334375,0.00503123517616959,0.910839929234638,0.685392050166789,0.586173260804951,18.0490160914182,4.53151849941364,3.37517143462454
RPP38-DT,16.3207666704931,2.8044060907062,0.547505212562113,4.37568219595723e-08,1.24022377627318e-07,3.64335971693855,2.39887217558376,2.3446930432198,23.0626316723677,14.7274351230943,24.4699929010279
NRIP3,1428.83455629858,2.80423460268782,0.115853223240737,2.56159542686655e-130,7.60128392215114e-129,248.659300681056,248.797314210544,298.948363010525,1723.68103673044,1942.8885566236,1926.37909631195
NNAT,7035.84260097142,2.80326407467209,0.135502421657783,5.77167291355912e-96,1.08415836919141e-94,1838.0749771955,1772.7665377564,1583.84015069498,12781.7115620726,11911.0963757088,11818.1627783378
ZBTB41,1853.68283944868,2.80294474774785,0.0944140523605815,1.26336957225251e-194,7.52048064287535e-193,471.815083343542,450.987969009747,379.840273001608,2920.93243746118,2846.92649725662,3334.66937740904
TMEM132C,614.270106105182,2.80265918674335,0.219290900483028,3.99054233772053e-38,2.86414835180645e-37,33.7010773816816,39.4100428845904,28.7224897794426,283.770641881741,240.170480468923,209.260628946721
LINC02820,63.2271389147432,2.80174733400079,0.263803557044386,4.82725933061056e-27,2.66395201074638e-26,10.9300791508157,13.7078410033358,14.0681582593188,75.2042337142424,94.0290088628331,113.068243059922
EPS8,1136.60815526371,2.80018894689062,0.141292350832568,5.80125036263468e-88,9.74616649509068e-87,188.54386535157,198.420998523285,249.709809102909,1416.84776317633,1576.96843779595,1451.32371688855
CEP19,395.696742007221,2.79818076501996,0.159431621682528,1.43208831250481e-69,1.81994556380819e-68,70.1346745510671,90.8144466470995,106.097360205696,700.903458216739,587.96452529892,608.374651091073
CX3CL1,305.743893611591,2.79740832019828,0.157903222878494,1.4875239805796e-70,1.91507384531974e-69,51.0070360371397,63.398764640428,39.8597817347367,390.059292197871,354.591322579117,360.299550646169
FBLL1,367.945324349623,2.7973793670614,0.265898014968504,1.02315004702918e-26,5.58176178155233e-26,42.809476674028,53.4605799130095,122.510211508235,604.642039062509,441.82305369283,522.307779508147
ZBED9-AS1,10.1254540173098,2.79583774099859,0.663112053500807,3.53415130002413e-06,8.91371408450246e-06,2.73251978770391,4.11235230100073,1.75851978241485,30.081693485697,24.923351746775,18.563442890435
PCDHB14,393.90950420177,2.79430533601347,0.159789054247592,2.30655049400899e-69,2.92370592824575e-68,93.8165127111677,95.9548870233504,92.6153752071823,666.810872266283,688.790811910874,626.938093981508
TGFB2,775.393797078999,2.79057516835508,0.355195206265331,4.52297363834933e-16,1.80656372472748e-15,70.1346745510671,57.2302361889269,41.0321282563466,536.456867161596,322.870693083222,357.768172070201
KCNQ2,3678.85208782019,2.78707389146995,0.109532403213277,8.76395013753385e-144,2.98024672205677e-142,1021.05156067203,1140.14967545245,972.461439675414,7831.26753744311,6355.45469542763,7578.9474564494
RGS7,199.544051352747,2.78595754897906,0.215027688986617,5.10238612038959e-39,3.72634148041783e-38,40.0769568863241,55.1740600384265,46.3076876035911,431.170939961656,287.751424712766,291.108536236366
ARHGAP21,5199.04371537867,2.78548496190112,0.0935542183218246,9.73044431669498e-196,5.86303859693322e-194,1402.69349102134,1296.0763668654,1211.03395682303,8854.04511595681,8784.34861111334,9371.16348823502
MICU3,741.045635911798,2.78475625134522,0.125087976992869,9.49549603445665e-111,2.20160070673511e-109,178.524626129989,173.061492667114,212.780893672197,1345.65442192684,1340.19659620158,1224.34343791005
AZIN2,97.7590314024631,2.78213469465923,0.257416705814694,3.64608421589269e-28,2.07361402397511e-27,24.5926780893352,18.8482813795867,12.309638476904,154.419359893244,94.0290088628331,135.006857384981
HHIPL1,303.856348258073,2.77992695021477,0.148086173864565,1.24654671475435e-79,1.84119243914167e-78,119.320030729738,104.522287650435,105.511186944891,714.941581843398,653.671543540418,894.420430175502
PCDHB2,408.506211903452,2.77862042361391,0.158336094655462,7.68282649162961e-70,9.78882091967537e-69,104.746591861983,106.921159826019,116.648478900185,717.949751191968,891.576264759634,670.815322631627
NPTX2,2434.6221884012,2.77695340834726,0.156896747495884,5.88469910302364e-71,7.61920450603739e-70,675.843227492101,714.863908323961,655.341705579935,5251.2609594865,4190.52173233277,4721.86483703973
FRMD4A,1972.40393192052,2.77536864867428,0.149816687873816,2.05942823802805e-77,2.9490892750271e-76,532.841358602263,538.718151431096,538.107053418945,3884.54935211967,3764.55899338788,3463.76968478343
CMTM1,38.9902460338634,2.77511668919049,0.399038366449926,6.2426543995569e-13,2.22356044318433e-12,5.46503957540783,8.91009665216826,8.79259891207427,62.1688332037737,53.2453423681103,59.0655001059294
ZNF710-AS1,282.549682385576,2.77500726772571,0.196477104265474,4.92551691253042e-46,4.16109131516883e-45,65.5804749048939,73.6796453929298,60.9620191237149,562.527668182533,339.863887456023,494.462615172495
ZNF800,467.630763090187,2.77382551555641,0.112885276938272,5.18158912386499e-134,1.60352839152245e-132,97.4598724281062,100.409935349435,89.6845089031575,649.764579291054,688.790811910874,645.501536871943
SLITRK3,703.483687789247,2.77275140760605,0.197924254206906,2.0752378303219e-45,1.72994959735343e-44,224.066622591721,261.134371113547,266.708833666253,1993.41355498552,1532.78613242666,1701.93019590942
NOL4L,3190.17146832999,2.77236423575288,0.110974336319008,1.42876916520222e-138,4.6707332323213e-137,846.170294258979,925.621963750248,805.402060346003,6196.82885805357,5551.11016178171,5958.02137497096
GPR61,85.0081638477388,2.77231029228361,0.22647480665367,6.20534778731396e-35,4.14881840198155e-34,11.8409190800503,20.5617615050037,18.1713710849535,125.340389523737,120.085240234462,125.725135939764
SORCS2,567.478438849891,2.77126517950271,0.204855901375264,2.07897548192573e-42,1.63277116094432e-41,128.428430022084,225.493984504874,165.887032807801,1274.46108067736,1121.55082860488,1245.43825937645
TMEM178B,3077.29320615226,2.77062496331386,0.16400211625027,7.03380228635972e-65,8.30718725117574e-64,725.939423600006,800.537914594809,963.082667502535,6799.4654508837,4827.20008150038,5555.53218139199
POU6F1,619.701018255445,2.76884601154206,0.148177330471892,8.76965624384651e-79,1.27997178082979e-77,176.70294627152,173.746884717281,226.262878670711,1470.99481145058,1096.6274768581,1393.94580249993
S100B,227.510684114373,2.76724658996268,0.533007583875109,2.25111132561743e-08,6.47788430779025e-08,7.2867194338771,6.85392050166789,14.0681582593188,72.1960643656727,104.224925486514,38.8144714981822
CPNE5,146.537232108583,2.76578027960178,0.176122163085486,1.47995528526545e-56,1.52346823641539e-55,37.3444370986202,33.926906483256,37.5150886915169,268.729795138893,237.904721219216,236.262000423718
ANKRD6,868.285553824028,2.76569528254181,0.112206316977865,1.6242217810583e-134,5.04754216308925e-133,198.563104573151,249.482706260711,213.953240193807,1563.24533814005,1571.30403967168,1435.29165257408
ST8SIA3,1416.30166991711,2.76548409507378,0.150206894833515,1.15838112732213e-76,1.6436789281451e-75,335.189093958347,311.510686800806,327.670852789968,2448.64984973573,2081.09987085572,2148.29661813852
SMPD1,447.245871353927,2.76546101167777,0.137002726187476,5.78290424158914e-91,1.00580377417645e-89,73.7780342680057,93.2133188226833,83.2366030343031,651.770025523434,584.56588642436,505.431922335024
GRM3-AS1,7.06855175709,2.76203660849708,0.868090887222261,0.000229651694127885,0.000499907686761349,0.910839929234638,0.685392050166789,1.1723465216099,7.01906181332929,6.79727774912046,10.1255143038736
VPS37D,296.152092691585,2.76202092863047,0.159767440486068,1.52516094158022e-67,1.88243164191284e-66,79.2430738434135,90.8144466470995,66.8237517317644,600.631146597749,445.22169256739,588.123622483326
PLK2,1174.79375698908,2.76196076257108,0.14240049658731,8.04459067590769e-85,1.28926985453266e-83,244.105101034883,226.17937655504,197.540388891269,1602.35153967146,1443.28864206324,1516.29576700507
FLRT2,998.902240064429,2.76171674792769,0.163831888869268,1.01492141794086e-64,1.19627291433388e-63,337.921613746051,283.066916718884,262.019447579813,2383.47284718339,1785.41828876897,1861.40704619543
ROBO4,0.965493622224985,2.76055451710618,3.50103547787317,0.0134421027063883,0.0236576209737357,0,0,0,2.0054462323798,3.39863887456023,2.5313785759684
GADD45G,236.599108112871,2.75720208884728,0.220314511098981,6.97295157049658e-37,4.85856740963592e-36,54.6503957540783,49.0055315869254,82.6504297734981,339.923136388376,507.530071934328,432.865736490597
ZNF32-AS3,4.06939577074914,2.75718804566288,1.04227949065946,0.000929016900912203,0.00190062685937954,0.910839929234638,0.685392050166789,1.1723465216099,14.0381236266586,7.93015737397387,5.06275715193681
ALDH1A2,69.5354805234454,2.75400029619699,0.486976601098779,2.16400798773216e-09,6.59071199475559e-09,1.82167985846928,2.39887217558376,5.86173260804951,22.0599085561778,36.2521479953091,17.7196500317788
TLX1,156.125501701957,2.7520952016233,0.195786266062948,7.46415459119637e-46,6.28063178556725e-45,44.6311565324973,39.067346859507,47.480034125201,279.759749416982,263.960952590845,344.267486331703
PRMT8,180.909670992236,2.75140200511259,0.238301911105574,1.33209214533441e-31,8.23270234378913e-31,34.6119173109162,42.1516110852575,48.066207386006,288.784257462691,258.296554466578,318.953700572019
SMIM38,6.64818183818729,2.75011698485749,0.877002032211823,0.000241628810238791,0.000524628530083269,0.910839929234638,0.342696025083394,1.75851978241485,8.02178492951919,4.53151849941364,11.8131000211859
SLC22A4,20.5958800614938,2.74965734143975,0.46114642643414,2.14715433331096e-10,6.89424364564843e-10,9.10839929234638,3.42696025083394,8.20642565126932,55.1497713904444,48.7138238686967,37.970678639526
ARL10,2610.13783300427,2.74910807316521,0.118533731584137,8.31136456669041e-120,2.15883863657187e-118,613.906112304146,608.628140548109,576.794488632072,4635.5889661459,3609.35448478297,3910.97989987118
CLHC1,411.250270838546,2.74610687806339,0.165076701924967,5.78657960251485e-63,6.63293132663316e-62,95.638192569637,104.522287650435,121.337864986625,731.987874818626,726.175839531036,730.724615596212
RGL1,547.102409361735,2.74002216011938,0.163158370404971,1.78420771841749e-64,2.09218332736351e-63,94.7273526404023,74.3650374430966,100.235627597647,635.726455664396,536.984942180516,627.781886840164
DTX4,5533.99065225172,2.7361191135386,0.126951807808162,8.02071204809874e-104,1.67579636965396e-102,720.474384024598,842.689525680067,964.255014024145,5938.12629407658,5477.47298616624,5557.2197671093
DTNA,1812.45697391013,2.73486275860789,0.112394377957326,1.07081858191978e-131,3.24591882644433e-130,433.559806315688,431.11159955491,402.114856912197,3275.8964205924,2465.14606368102,2733.88886204587
PPARGC1A,349.376448381807,2.73476035272972,0.235270833151047,4.82425418209996e-32,3.0060143213443e-31,87.4406332065252,79.5054778193475,99.6494543368417,803.181216068109,446.354572192244,552.684322419768
ZMYND10,17.2098291582507,2.73445007072443,0.616792343791119,1.56365164512316e-06,4.04965632101013e-06,2.73251978770391,2.74156820066716,1.1723465216099,12.0326773942788,10.1959166236807,28.6889571943086
LANCL3,160.297262660672,2.73432762646253,0.221888448153236,1.81124442075338e-35,1.2231377810543e-34,26.4143579478045,30.1572502073387,24.6192769538079,208.566408167499,159.736027104331,186.478221763006
DKK1,39.1318049381069,2.73372513860895,0.482568514250484,2.83260999394466e-09,8.57141931787385e-09,4.55419964617319,4.45504832608413,1.1723465216099,35.0953090666465,15.8603147479477,23.6262000423718
HNF1A,3.65155360412985,2.73360941580023,0.969402253357007,0.000622957504516113,0.00129799933909344,0.910839929234638,0.685392050166789,1.1723465216099,13.0354005104687,4.53151849941364,7.59413572790521
ACYP2,251.313336305622,2.73318493890189,0.220449844786643,4.76252540365172e-36,3.26004891409153e-35,50.0961961079051,63.398764640428,56.2726330372753,332.904074575046,476.942322063286,353.54920777692
CCDC175,6.86065125761979,2.73269524756724,0.743776413771352,2.75533008618068e-05,6.48603123803752e-05,1.82167985846928,0.342696025083394,2.93086630402476,12.0326773942788,12.4616758733875,12.656892879842
SESTD1,4558.44725304474,2.73213029916489,0.0850495989008887,2.70797339524017e-227,2.19494227118303e-225,1212.3279458113,1227.19446582364,1221.58507551752,8641.46781532455,7527.98510715091,8226.13657903865
BTG2,1216.00280539116,2.73074185229588,0.182452684266111,1.37501509791617e-51,1.28978508788364e-50,282.360378062738,243.31417780921,132.475156941919,1423.86682498966,1434.22560506442,1551.73506706863
CCDC13-AS1,4.5952316614368,2.72930411276635,1.37199134209522,0.00365593298831609,0.00697946553909348,0.910839929234638,0,1.1723465216099,8.02178492951919,12.4616758733875,2.5313785759684
ATP1A3,539.573939950476,2.72722526614279,0.184515483867481,3.46461093025998e-50,3.16946550314599e-49,127.517590092849,152.157035137027,120.165518465015,990.69043879562,763.560867151199,940.829037401589
SLC22A18AS,8.25593623922923,2.72721754027312,0.884689794555122,0.000304583991130145,0.000655258680743552,0.910839929234638,0.685392050166789,1.1723465216099,15.0408467428485,5.66439812426705,3.37517143462454
KCNH1-IT1,5.63069136999644,2.72704192875588,1.118536865151,0.00252467412455607,0.00491527270169725,0,0.685392050166789,0.586173260804951,7.01906181332929,5.66439812426705,3.37517143462454
RASSF2,2019.82448681049,2.72651419802755,0.126151964585081,1.82976756584293e-104,3.84472112467777e-103,566.542435983945,566.133833437768,558.036944286314,4011.89518787579,3616.15176253209,3634.21584223197
YPEL2,562.911071824015,2.72522430297289,0.163096158981898,1.28654598507073e-63,1.48855936520601e-62,155.753627899123,149.758162961443,113.717612596161,825.241124624287,890.443385134781,1081.74244479716
COPB2-DT,333.202592892234,2.7249689204352,0.122784599728904,4.11441778938455e-110,9.45804586627365e-109,99.2815522865755,89.1009665216826,82.6504297734981,555.508606369204,631.01395104335,601.624308221824
KIF3C,7280.55845145925,2.72183143805814,0.11223990688058,7.88751446743871e-131,2.35709207595126e-129,1879.97361394029,2004.77174673786,2017.02219042984,14319.8888223079,11720.7725987334,13116.7599878096
ZNF575,35.7392467629602,2.72153025497489,0.355245652747392,2.47393067045882e-15,9.62282919872787e-15,7.2867194338771,7.88200857691807,12.8958117377089,60.1633869713939,81.5673329894456,54.0027429539926
SEPTIN5,12.0563450068097,2.72070250263272,0.554550970488173,2.2453309000057e-07,6.12522956907964e-07,0,4.45504832608413,2.93086630402476,25.0680779047475,15.8603147479477,23.6262000423718
CRHR1,2.98864725879639,2.71628779397255,1.2058239359517,0.0028378569471455,0.00548709220190181,0,1.71348012541697,0.586173260804951,15.0408467428485,6.79727774912046,7.59413572790521
FOXF1,1.61702270645923,2.71431257751602,2.1126577469144,0.0125447942666678,0.0221799879507182,0,0.685392050166789,0,8.02178492951919,9.06303699882728,1.68758571731227
FAM71F2,11.8282629063483,2.71355639314678,0.607612704158491,1.20697638612418e-06,3.14944402747255e-06,0.910839929234638,1.02808807525018,4.10321282563466,16.0435698590384,13.5945554982409,15.1882714558104
OTUD7A,357.270763507554,2.71273541673449,0.185908877877335,7.4829173768987e-49,6.69434867237823e-48,96.5490324988716,128.511009406273,100.235627597647,890.41812717663,575.502849425532,715.536344140402
XPR1,12690.8917313975,2.71047249383619,0.129358167850662,2.20688063125023e-98,4.30109113804598e-97,3201.60235125975,3265.89311904475,3233.33170660011,24303.0001670946,19695.1122780765,19940.5128357618
ATXN1,711.000187531077,2.71038593781535,0.167866894372623,1.88924602598461e-59,2.02953317642537e-58,154.842787969888,169.291836391197,196.368042369659,1279.47469625831,1036.58485674087,1135.74518775116
CFHR1,3.71237027102745,2.70925960626538,1.37696826825567,0.00662464844565484,0.0122279900339842,0,0.685392050166789,0,4.01089246475959,7.93015737397387,0.843792858656134
