"",baseMean,log2FoldChange,lfcSE,pvalue,padj,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,NCRM_day60-1,NCRM_day60-2,NCRM_day60-3
MYBPH,3.26677768509378,5.99378771781613,2.47778894984827,3.96185416984422e-05,8.99082642816201e-05,0,0,0,9.41915010279076,7.80713511428602,4.18011032489027
RBFOX1,2370.8754745995,5.99062776516252,0.229706968375184,4.21042518847156e-151,1.31011084190639e-149,76.5105540557096,77.4493016688471,70.9269645573991,4385.55628785938,5785.08711968594,4299.66148018213
RGS8,510.047754725458,5.98806111206168,0.210625134806316,1.01935170629019e-177,4.22302849748794e-176,15.4842787969888,20.5617615050037,21.1022373889782,1111.45971212931,1401.38075301434,1243.16481062237
HSF4,60.1772324729577,5.97820070227944,0.424932937469282,4.58046027133264e-45,3.49561441759596e-44,2.73251978770391,3.42696025083394,2.3446930432198,190.266832076373,189.323026521436,199.809273529755
CLIC5,115.177755736909,5.97630132683567,0.582993281776087,1.65171255637772e-25,8.29431413592277e-25,4.55419964617319,9.25279267725165,5.86173260804951,627.315396845865,269.346161442868,481.548709427359
PHEX-AS1,4.74588565987491,5.97607858178133,1.43936280860435,1.29686725931985e-06,3.26808746265865e-06,0,0.342696025083394,0,18.8383002055815,21.4696215642866,12.5403309746708
MEIS1-AS2,3.6020906434753,5.96902900911082,2.5944135525168,0.00010140496303255,0.000222813823561264,0,0,0,13.1868101439071,0,8.36022064978054
SPRN,73.5117988151526,5.96377771682962,0.362597249684798,2.04029677135695e-60,2.03959346326617e-59,2.73251978770391,5.82583242641771,3.51703956482971,299.528973268746,292.767566785726,264.182972533065
ACHE,1559.33053718488,5.96306310853515,0.149057941901239,0,0,89.2623130649945,110.00542405177,108.442053248916,6531.23868127512,5820.21922770023,7132.10423632778
SLC6A7,7.91050232241729,5.96051729582458,1.17779843984815,1.00045206072088e-07,2.69563409466743e-07,0,0.342696025083394,0.586173260804951,16.9544701850234,37.0838917928586,33.4408825991221
FAM13C,452.261356855223,5.95495350269742,0.192728647387748,1.35361508438294e-208,7.94632336985934e-207,11.8409190800503,17.4774972792531,15.2405047809287,924.960540094053,977.843673064324,1011.58669862345
PTPRH,244.143722786676,5.95413311032703,0.223413045312643,5.36322228138372e-157,1.79599822355806e-155,17.3059586554581,17.8201933043365,15.8266780417337,1145.36865249936,888.061619250035,1167.08680270936
HAR1B,1.98715459764011,5.94800039867832,3.01677422265635,0.000554363271825632,0.00113639180624467,0,0,0,15.0706401644652,1.95178377857151,5.85215445484638
ATP2B1-AS1,228.564176594486,5.94657286593589,0.2337102390217,4.19030385953745e-143,1.20554376911296e-141,13.6625989385196,15.0786251036694,14.6543315201238,919.309050032379,718.256430514314,1084.32061827654
CLVS2,1075.60848639306,5.94545380810347,0.164593667330104,1.86984362103395e-287,2.32727317639419e-285,39.1661169570894,36.3257786588398,42.2044747779565,2271.89900479313,2572.45102015724,2401.05537061697
ANO3,71.1078716686968,5.94488533835472,0.405230454732682,1.8648398579734e-48,1.51783204830841e-47,3.64335971693855,5.82583242641771,1.1723465216099,205.337472240839,320.092539685727,219.873803089228
ANKRD34C,8.23238426907879,5.93517728432971,1.01149723552093,1.43108156626143e-09,4.24392733629016e-09,0,0.342696025083394,1.1723465216099,48.979580534512,33.1803242357156,37.6209929240124
LHX9,26.0148072811092,5.93113783108018,1.43055301101226,1.13069862881388e-06,2.86227830268876e-06,0,0,0.586173260804951,9.41915010279076,23.4214053428581,22.5725957544074
ELOVL2-AS1,38.535712477795,5.92555591036148,0.570754928273508,6.48215070141373e-25,3.20953338468496e-24,0.910839929234638,2.39887217558376,0,92.3076710073495,95.6374051500038,81.9301623678493
UBE2QL1,1818.85565407465,5.91335214109783,0.204426955287178,3.12124364016048e-185,1.42097434167431e-183,41.8986367447933,48.3201395367586,94.9600682504021,3690.42301027342,4032.38528652873,3573.99432778118
IL31RA,51.4907446008669,5.90778501912641,0.4005694276598,2.04012985862036e-49,1.69620888474743e-48,2.73251978770391,4.45504832608413,4.10321282563466,273.155352980932,204.937296750008,259.166840143197
PTGER4P2-CDK2AP2P2,6.78234736827618,5.90314772274465,1.40545676786434,1.14580674191086e-06,2.8995109524795e-06,0,0.342696025083394,0,20.7221302261397,9.75891889285753,19.2285074944952
ZNF703,721.548557776146,5.90144264954803,0.214721037954436,6.53410629162515e-168,2.43559231950038e-166,14.5734388677542,12.3370569030022,16.9990245633436,787.440948593308,950.518700164323,857.758638667483
ENKUR,202.006576063838,5.89834283090305,0.347306797711472,5.69602458819563e-64,5.98712261898055e-63,1.82167985846928,6.85392050166789,4.10321282563466,397.48813433777,263.490810107153,245.790487103548
NMUR2,26.7523207405283,5.88837145579228,0.58298206961281,3.08141457125733e-24,1.50287626246994e-23,1.82167985846928,2.39887217558376,0.586173260804951,77.2370308428843,161.998053621435,90.2903830176298
GABRA2,1112.64789479123,5.88621444132492,0.143814293833549,0,0,72.867194338771,79.8481738444309,63.3067121669347,4453.37416859947,4024.57815141444,4421.72070166893
DDO,4.35812752213304,5.88276469054809,1.58149707391387,4.62206199929901e-06,1.1240234631419e-05,0.910839929234638,0,0,18.8383002055815,33.1803242357156,9.19624271475859
PTPRN,1750.67010000593,5.8813752081141,0.122993569610603,0,0,115.676671012799,126.112137230689,118.993171943405,7205.64982863494,6679.00409027169,7552.62333501174
ULBP2,12.4772468421617,5.87351256923095,0.908417495304058,5.84696518567654e-11,1.8511134321465e-10,0.910839929234638,0.342696025083394,0.586173260804951,41.4442604522794,23.4214053428581,47.6532577037491
NCAM1,14232.8151040597,5.87300860445521,0.150438581637042,0,0,383.463610207783,420.145326752242,437.871425821299,23223.8564934409,26470.0916049868,23405.2737311256
EPHA3,3662.2123377313,5.86107307038382,0.128037887051017,0,0,60.1154353294861,51.7470997875926,38.6874352131268,2884.14376147453,2953.04885697869,2826.5906016908
TECTB,2.10500105677641,5.86051838488687,2.67928391750827,0.00019376548542736,0.000415836533515387,0,0,0,1.88383002055815,11.710702671429,7.52419858480248
GALNTL6,297.516563126998,5.85878650440181,0.32515190981236,1.60866130923393e-74,2.00477773819441e-73,10.019239221581,5.82583242641771,9.37877217287922,454.003034954515,482.090593307162,483.220753557315
SLC12A5,592.105265607908,5.85145114102173,0.20994690285832,2.55402717378148e-171,9.82318143762107e-170,32.790237452447,36.6684746839232,24.033103693003,1817.89596983862,1787.8339411715,1901.95019782507
NAV2-AS6,113.134632888665,5.83854349054027,0.303817248431223,1.80212783920264e-83,2.5706693230141e-82,9.10839929234638,8.22470460200147,11.1372919552941,674.411147359819,431.344215064303,533.382077455998
DOK6,1558.43641844883,5.83377297814243,0.170771628095683,1.39338249338176e-257,1.32485548551053e-255,95.638192569637,82.5897420450981,64.4790586885446,5289.79469772729,4313.44215064303,4230.27164878895
EVX1,17.8819048229732,5.82055301404028,2.33631855239559,2.47727501479061e-05,5.69669141455299e-05,0,0,0,9.41915010279076,1.95178377857151,6.68817651982443
PCDH7,1833.28094773215,5.81082976896921,0.163914609400687,3.58352568243741e-277,4.10759860832747e-275,95.638192569637,82.5897420450981,90.2706821639625,5097.64403563036,5078.54139184306,4895.74521251148
CCDC92,1169.76154433707,5.80956803401097,0.150434429495057,0,0,30.057717664743,40.0954349347572,41.0321282563466,2277.55049485481,2018.14442704294,2137.70842014888
ASXL3,2249.6512924044,5.80431265184831,0.19597883295361,1.19520437037512e-195,6.17841831388206e-194,58.2937554710168,38.0392587842568,52.1694202116407,2458.39817682839,3300.46636956442,2408.57956920177
KRTAP5-AS1,242.37368581279,5.79999701413144,0.27967632928525,1.0788572020696e-96,1.82750343808519e-95,6.37587950464246,5.14044037625092,9.96494543368417,356.043873885491,443.054917735732,378.717995435058
THSD4-AS1,20.6031718994953,5.79758851915637,0.713922387020456,3.8070343494175e-16,1.46172376715355e-15,0.910839929234638,1.02808807525018,0.586173260804951,48.979580534512,70.2642160285742,45.981213573793
LRRTM3,513.711536942267,5.79224502388384,0.16930147557544,4.06250469968682e-257,3.83754515605596e-255,28.2360378062738,23.9887217558376,15.2405047809287,1281.00441397954,1174.97383470005,1251.52503127215
NALCN,454.502706415032,5.78314850420166,0.215814237663472,1.44802961484862e-160,5.0411595234826e-159,41.8986367447933,29.4718581571719,35.1703956482971,2162.63686360076,1662.91977934292,1965.4878747634
F2RL2,31.1897452806461,5.78314095353475,0.525959100217158,1.05694033914352e-28,5.76151688630868e-28,2.73251978770391,2.39887217558376,1.75851978241485,126.216611377396,105.396324042861,164.696346800677
DACH1,2546.1195479267,5.7802746735885,0.210548915103729,9.55900953308329e-170,3.63317531401593e-168,27.3251978770391,13.7078410033358,16.4128513025386,821.349888963355,1210.10594271433,930.492558320574
DNAJC27-AS1,86.0693946367543,5.77637547987938,0.376186240631669,2.66897505332136e-53,2.36987986975871e-52,2.73251978770391,4.11235230100073,3.51703956482971,186.499172035257,253.731891214296,183.088832230194
FOXP2,681.266490205315,5.77396078223986,0.292947303395654,1.88674915459976e-87,2.84089955780857e-86,11.8409190800503,10.2808807525018,7.62025239046436,489.79580534512,575.776214678594,574.347158639923
LRTM2,14.8900257320157,5.75656211264247,0.750470708192586,7.44629716077762e-15,2.73726223428256e-14,1.82167985846928,1.02808807525018,0,41.4442604522794,62.4570809142882,56.8495004185077
RAB9B,366.056194172863,5.75445754239179,0.205206240289759,1.95738518787611e-174,7.80800143719493e-173,20.9493183723967,15.0786251036694,10.5511186944891,804.395418778331,866.591997685748,778.336542494568
SH2D1A,11.0995870094252,5.74266632751753,0.810642604892852,4.51236304250902e-13,1.55709814651073e-12,0,0.685392050166789,1.75851978241485,45.2119204933957,48.7945944642876,66.0457431332662
COL8A1,284.225259308341,5.74059627349296,0.259676812092345,2.68983399488773e-110,5.43590145308322e-109,33.7010773816816,23.6460257307542,14.0681582593188,1333.75165455517,1333.06832076434,1118.59752294064
ODF3L1,2.81614994874444,5.73918917114565,2.58759282357662,0.000165484802033437,0.000357285531489703,0,0,0,9.41915010279076,0,9.19624271475859
DAPL1,2.217518352897,5.73735584259743,2.60881017757396,0.000172634568148578,0.000372029611080386,0,0,0,9.41915010279076,3.90356755714301,5.85215445484638
DGKI,843.897178785442,5.7360697804116,0.172548919320145,1.71316374957676e-243,1.40741497840583e-241,44.6311565324973,40.4381309598405,35.1703956482971,2228.5709143203,2170.38356177151,1990.56853671275
ZNF503-AS2,105.719746209729,5.73517181960728,0.543847662972721,6.16109415070964e-26,3.13294284360126e-25,0.910839929234638,1.37078410033358,1.75851978241485,97.959161069024,85.8784862571462,63.5376769383321
IFIT2,44.7119356074963,5.72934971260915,0.452956482412446,1.60918629214461e-37,1.06374293303382e-36,3.64335971693855,2.74156820066716,2.93086630402476,139.403421521303,226.406918314295,139.615684851335
DYNC1I1,532.098749053611,5.72917510108956,0.21748339797019,7.42169489729302e-153,2.39143502246109e-151,26.4143579478045,42.8370031354243,46.8938608643961,2339.71688553323,1850.29102208579,2188.70576611254
GNG2,11279.5901136441,5.72844378594209,0.123532162322991,0,0,472.725923272777,467.43737821375,477.731207556035,21658.3937463571,27406.9478187011,26146.5900821886
UNC5C,1219.90098436657,5.72348031445456,0.215362546554177,2.47666887987974e-156,8.2460846746857e-155,18.2167985846928,20.5617615050037,22.8607571713931,960.753310484658,1299.88799652862,1065.09211078204
CACNG4,2863.56012814797,5.7169280854991,0.147491864821794,0,0,89.2623130649945,106.578463800936,122.510211508235,5930.29690471707,5451.33209355022,5484.30474625603
RFPL1S,492.76368705269,5.70982179884503,0.204176406276595,9.90248378740328e-175,3.97195062012027e-173,32.790237452447,22.9606336805874,30.4810095618575,1313.02952432903,1565.33059041435,1544.96877607944
PLXNA2,3956.56832331354,5.70370760444779,0.209381619999772,5.80473523144533e-164,2.08080743772453e-162,59.2045954002515,86.3593983210154,113.131439335356,3569.8578889577,5880.72452483595,4317.21794354667
HTT-AS,2.29921115138157,5.69730450753435,2.6516505366401,0.000218739521774253,0.000466944875337014,0,0,0,5.65149006167446,11.710702671429,2.50806619493416
SCN7A,156.832522979894,5.69283806931614,0.319819487699896,1.30217711523305e-71,1.54957473704384e-70,10.019239221581,11.6516648528354,11.723465216099,648.037527072005,464.524539300018,673.833784372311
OPN5,2.24763694170717,5.67889325726491,2.73324029237557,0.000353811014131329,0.000739763475833348,0,0,0,7.53532008223261,3.90356755714301,8.36022064978054
HES5,1508.09112965472,5.67842580285711,0.452657990364081,2.62455541318982e-36,1.69138015516677e-35,3.64335971693855,2.39887217558376,1.1723465216099,73.469370801768,158.094486064292,135.435574526445
LY96,10.8389356946655,5.67302005376207,0.940687800454709,3.00373625781998e-10,9.20612465406673e-10,0,0.685392050166789,1.75851978241485,75.3532008223261,19.5178377857151,64.3736990033101
SAMD9,45.6052785998409,5.67301510664571,0.931837879670533,5.05257521457868e-11,1.60451906726655e-10,4.55419964617319,2.39887217558376,1.75851978241485,210.988962302513,152.239134728577,157.172148215874
XKR4,1078.35021891608,5.66535608886054,0.21846892972368,1.84083081777818e-149,5.63123351430034e-148,61.0262752587207,57.5729322140103,30.4810095618575,2652.43266894588,2574.40280393582,2400.21934855199
PRL,1.63674408502941,5.64858214726971,2.96555381815649,0.000771248438119292,0.00155916379961377,0,0,0,5.65149006167446,3.90356755714301,9.19624271475859
HOXD1,7.32368346534293,5.64732953276596,2.30769009987375,3.20473506850293e-05,7.31732280817141e-05,0,0,0,3.76766004111631,3.90356755714301,7.52419858480248
NEFL,19175.2704893772,5.63491221603932,0.11695051688175,0,0,1275.17590092849,1439.66600137534,1359.92196506749,69748.8065111656,64313.2272877097,68862.3014701773
NRCAM,6867.82898758524,5.63286087885702,0.130617578075657,0,0,264.143579478045,224.808592454707,221.573492584271,12141.2844824973,11579.9331582647,11565.5292469064
SIDT1,58.5449033407629,5.62645617837492,0.369489656892259,4.79609087471447e-52,4.17803050065244e-51,0.910839929234638,4.79774435116752,4.68938608643961,169.544701850234,199.081945414294,229.906067868965
CFC1,2.21078344784296,5.62533050989645,2.66533911336115,0.000272433615653833,0.000576095585092691,0,0,0,1.88383002055815,7.80713511428602,7.52419858480248
LRRC7,702.858560194206,5.61407655645731,0.143696928561811,0,0,38.2552770278548,34.2696025083395,36.9289154307119,1778.3355394069,1858.09815720007,1660.33982104641
RUNDC3B,656.89868814704,5.61311921070674,0.197702454778842,2.84851435585393e-179,1.21659670574027e-177,40.0769568863241,32.5561223829225,38.1012619523218,1584.30104728941,1881.51956254293,1920.34268325459
EMP1,168.482374089024,5.5994864392291,0.356402100566026,9.86120465536926e-57,9.28791604435559e-56,16.3951187262235,15.0786251036694,10.5511186944891,1032.33885126587,388.40497193573,665.473563722531
ALOX5AP,1.91323106087555,5.59746982582798,2.65058910890605,0.000294547172622255,0.000620549800657129,0,0,0,3.76766004111631,5.85535133571452,8.36022064978054
ATP2B2,581.487832786274,5.59485096866104,0.199678335729491,8.16363156598515e-174,3.24308651251465e-172,34.6119173109162,34.9549945585062,34.5842223874921,1832.96661000308,1727.32864403578,1529.08435684486
MORN5,16.9558806246359,5.59389489705045,0.816699850353713,3.43355183187952e-12,1.14307201382741e-11,0.910839929234638,0.685392050166789,0.586173260804951,47.0957505139538,46.8428106857161,28.4247502092538
CABP7,106.193336965602,5.58768841228519,0.354398344649981,3.81393756722066e-57,3.6168799689143e-56,3.64335971693855,2.39887217558376,7.62025239046436,258.084712816467,179.564107628578,200.645295594733
PID1,1284.42870750797,5.583926176869,0.214223758645986,1.10099523503304e-150,3.40756262710334e-149,56.4720756125476,64.0841566905948,113.717612596161,3562.32256887547,3720.09988195729,4119.91673621185
EN1,78.5804850887859,5.58174417522362,0.724391728310978,3.9328138019556e-15,1.458087448948e-14,0,0.685392050166789,2.3446930432198,45.2119204933957,48.7945944642876,76.9140299779809
DUSP8,1730.79954675797,5.58064029604716,0.318745281904963,1.08622022113897e-69,1.25100819749921e-68,33.7010773816816,47.6347474865918,109.028226509721,2703.29607950095,3319.98420735013,3359.13665708182
FRMD3,630.448567477474,5.57892543900807,0.232518400461836,6.57761973034812e-128,1.61379841099912e-126,23.6818381601006,26.3875939314214,21.6884106497832,1480.69039615871,942.711565050037,1087.66470653645
KCTD4,15.3687598453237,5.57529225944265,1.06512717484984,8.15357968972899e-08,2.20778535016004e-07,0,0.685392050166789,0,15.0706401644652,27.3249729000011,21.7365736894294
CPLX2,2459.18502437534,5.57490048915547,0.215405079542181,6.61127749307651e-149,2.01817944525493e-147,82.886433560352,83.2751340952649,96.7185880328169,3775.19536119854,4295.87609663588,4615.67782074383
CCN3,169.955019130456,5.57150360907303,0.237576803593942,9.92950293800556e-123,2.30548907287559e-121,13.6625989385196,13.022448953169,15.8266780417337,772.370308428843,581.631566014309,678.84991676218
OGN,22.8037805050956,5.5704285682427,1.58223154007705,1.68778264553714e-05,3.93201291135742e-05,1.82167985846928,1.37078410033358,0,241.130242631444,5.85535133571452,3.34408825991221
SEMA3C,1405.58812706607,5.567250937863,0.19434185593533,4.44766258858755e-181,1.92798527756411e-179,63.7587950464247,84.6459181955984,83.2366030343031,4632.3380205525,3222.39501842156,3357.46461295186
KIFAP3,2915.57691203044,5.56722013667468,0.134373559899906,0,0,152.110268182185,133.994145807607,156.508260634922,6908.00468538675,6764.88257652884,7277.57207563396
ADGB,2.0368225844458,5.56588374804786,3.32281075926176,0.00168134550742149,0.00327924001043939,0,0,0,7.53532008223261,7.80713511428602,9.19624271475859
CREG2,598.282219570599,5.56497605812741,0.159538763225203,1.88648923712311e-266,1.95386385273465e-264,42.809476674028,52.089795812676,52.7555934724456,2624.17521863751,2014.24085948579,2486.32962124473
HOXB-AS2,19.3640755249868,5.56221570324694,1.34513417864651,1.7928874943761e-06,4.48105984115374e-06,0,0.342696025083394,0,20.7221302261397,7.80713511428602,12.5403309746708
APOL4,43.1058122690093,5.56118016473319,0.54050083991649,1.8936696214548e-25,9.48961794058913e-25,2.73251978770391,3.76965627591734,1.75851978241485,246.781732693118,101.492756485718,91.1264050826079
CILP,9.12246914976453,5.5600371626536,1.35268875635199,4.60191289187739e-06,1.11931119570951e-05,0,0.342696025083394,0.586173260804951,69.7017107606517,1.95178377857151,5.01613238986832
UPP2,16.2940903495196,5.55685813866111,0.739707709619819,2.10565637716049e-14,7.61966994480338e-14,0,1.02808807525018,1.75851978241485,58.3987306373028,58.5535133571452,50.1613238986832
SEMA6D,2572.2287841464,5.55190803287741,0.176801563769283,1.2901931993401e-217,8.04636618943287e-216,128.428430022084,123.713265055105,115.476132378575,5822.91859354525,6034.91544334309,5495.17303310075
ZNF25,1184.0541560237,5.5508084124503,0.114588989901888,0,0,58.2937554710168,52.4324918377594,60.37584586291,2720.25054968597,2738.35264133582,2503.88608460927
NGEF,1227.05132176521,5.54990691316096,0.182815370275518,2.29192392054697e-203,1.28065113094147e-201,112.03331129586,124.055961080189,123.682558029845,6207.21991773911,4254.88863728588,6514.28393030899
GRIN2B,1582.92339658318,5.54688339759322,0.22120720245628,8.56411395334574e-140,2.3812013868363e-138,93.8165127111677,100.752631374518,110.786746292136,5973.6249951899,4713.55782525019,3779.65575576578
DMTN,1031.34817976362,5.54654530063972,0.140690952757737,0,0,54.6503957540783,51.7470997875926,67.9960982533743,2678.80628923369,2593.92064172153,2867.55568287472
MIR9-1HG,2362.59854434826,5.54339823585091,0.164486371152584,4.15184640907974e-249,3.62661282720821e-247,91.0839929234638,110.690816101936,76.2025239046437,4344.1120274071,4998.51825692163,3830.65310172944
ZFHX4,4219.82214569141,5.54091594031062,0.17191574439341,2.73353813466711e-228,1.92409237634335e-226,90.1731529942291,109.662728026686,116.648478900185,4317.73840711929,5826.07457903594,4790.40643232425
TMEM229B,462.117987954331,5.53368985545649,0.188048334619543,6.16813688065026e-192,3.0266661512497e-190,32.790237452447,29.8145541822553,35.756568909102,1561.69508704271,1444.31999614291,1547.47684227438
SLN,63.459841911499,5.53059275366442,0.887579298994087,6.14006198642096e-10,1.85442405338688e-09,0,1.02808807525018,0,43.3280904728375,9.75891889285753,32.6048605341441
CFAP206,3.21297387840485,5.52961338308562,2.50270033592651,0.000152600357717652,0.00033035311837951,0,0,0,11.3029801233489,3.90356755714301,2.50806619493416
IFITM10,76.8653689790751,5.5294793635511,0.351416400156018,3.80945651378922e-56,3.53857267456398e-55,6.37587950464246,6.51122447658449,2.93086630402476,259.968542837025,253.731891214296,249.970597428438
LSAMP,5634.65556233752,5.51597327726725,0.119506776479122,0,0,271.430298911922,304.656766299138,265.536487144643,12936.2607511728,12567.5357502219,13222.5249796929
KCNJ6,330.455229498799,5.51230894100472,0.225512397887097,1.24489989346425e-133,3.27308222216348e-132,29.1468777355084,23.3033297056708,20.5160641281733,1284.77207402066,1005.16864596433,1022.45498546816
IL1RAPL1,68.3006652887411,5.5102996307998,0.400573650170439,2.07620690595326e-44,1.56592978602456e-43,8.19755936311174,2.74156820066716,1.75851978241485,188.383002055815,138.576648278577,183.088832230194
PCDH19,1839.31687144567,5.50932423537884,0.184624899092715,7.67253144242178e-197,4.0090704834276e-195,48.2745162494358,47.6347474865918,57.4449795588852,2539.40286771239,2182.09426444294,2301.56874488458
FGF1,99.0617075784378,5.50844954067093,0.365018669661212,1.6316354149274e-52,1.43255909878579e-51,9.10839929234638,8.91009665216826,8.79259891207427,553.846026044097,355.224647700014,350.293245225804
RAB3C,10743.4113310043,5.50795059756278,0.155484740095966,4.53483579356018e-276,5.11712988378386e-274,652.161389332001,627.133725902612,554.519904721484,26727.7803316791,28601.4394911868,28552.6615851955
RTN4RL1,401.908333611679,5.50335269825228,0.223522056286589,1.89280460486161e-132,4.91857827428197e-131,2.73251978770391,13.3651449782524,12.8958117377089,448.35154489284,546.499458000022,514.153569961503
EVX2,23.8839716940654,5.50314003386478,1.14211897556669,2.89301784726713e-07,7.58772882072413e-07,0.910839929234638,0.342696025083394,0,16.9544701850234,39.0356755714301,13.3763530396489
CTXN3,13.5053847498882,5.50169040692055,1.10206258389086,1.91569323217155e-07,5.08094967376759e-07,0,0.342696025083394,0.586173260804951,7.53532008223261,29.2767566785726,26.7527060792977
LHX1,856.413409115523,5.49729237917388,0.308995075782719,1.62374623224657e-71,1.92907172204632e-70,17.3059586554581,24.331417780921,21.6884106497832,700.784767647633,1313.55048297862,968.113551244586
SOX1,1781.33979587283,5.49594231910645,0.217917228358723,4.68144089212705e-141,1.31552118092718e-139,14.5734388677542,15.4213211287528,15.2405047809287,555.729856064655,911.483024592893,618.65632808376
KRTAP5-1,26.9421518869573,5.49151153564532,0.619402767651044,2.9662723120395e-19,1.26465594015209e-18,0.910839929234638,0.685392050166789,2.3446930432198,41.4442604522794,66.3606484714312,73.5699417180687
NAV3,1062.24269397771,5.48860121104729,0.221338258266062,2.20350346336651e-136,5.9609701900773e-135,39.1661169570894,50.0336196621756,55.1002865156654,2271.89900479313,2281.63523715009,2073.33472114557
IL10RA,46.0949475108273,5.48479159402007,0.445191714681041,1.58767413622733e-35,1.00639453443918e-34,2.73251978770391,2.74156820066716,3.51703956482971,133.751931459629,150.287350950006,137.107618656401
ATP6V1G2,878.724444916596,5.48190508387309,0.127940188118886,0,0,51.0070360371397,58.9437163143439,58.0311528196902,2288.85347497816,2816.42399247868,2526.45868036368
PRKCE,1032.99657488832,5.46980540834025,0.162081304154466,3.62376277757892e-249,3.1748979018063e-247,48.2745162494358,67.1684209163453,66.8237517317644,2601.56925839081,2835.9418302644,2848.32717538023
SLC40A1,130.39629179124,5.46902301823849,0.432062627325112,4.63912224254431e-37,3.04307950766309e-36,1.82167985846928,3.42696025083394,3.51703956482971,190.266832076373,124.914161828576,121.223199421818
NANOS3,37.754384693069,5.46830069113864,0.509466951944558,3.857622826192e-27,2.01933324836765e-26,2.73251978770391,1.71348012541697,1.1723465216099,81.0046908840006,83.9267024785747,83.6022064978054
DNAJC12,731.559413687376,5.46789608249432,0.17382837251024,2.13861561468601e-219,1.35710837693423e-217,58.2937554710168,45.5785713360915,46.3076876035911,2019.46578203834,2078.64972417865,2474.62531233504
DRD2,332.155263701297,5.46625903926285,0.249471291379423,2.27016887257467e-108,4.48466602892817e-107,17.3059586554581,11.308968827752,13.4819849985139,565.149006167446,566.017295785737,671.325718177377
RNF152,1497.08779833665,5.46581338198931,0.195964950865989,9.70294375394211e-173,3.81280987621031e-171,99.2815522865755,87.730182421349,61.5481923845199,3577.39320903993,3811.83371955015,3641.7121150444
PLXNA4,1999.07780730608,5.46261431450102,0.235556696753626,2.03330987441241e-120,4.66872417719397e-119,109.300791508157,85.3313102457652,101.994147380061,4643.64100067585,4399.32063690017,4154.19364087595
INHBA,490.569551181326,5.46193231905023,0.217509940926482,1.92043344732651e-141,5.42812572831079e-140,44.6311565324973,28.4437700819217,60.37584586291,1789.63851953025,1865.90529231436,2170.31328068303
CCDC184,1351.73484210962,5.45915290937683,0.147102851619926,7.59695188183406e-304,1.10155802286594e-301,71.9563544095364,62.0279805400944,75.0301773830337,2878.49227141286,3148.22723483584,3142.6069422525
TSHZ1,1671.26520907304,5.45705731783221,0.140398819538324,0,0,76.5105540557096,69.9099891170125,63.3067121669347,2891.67908155677,3419.52518005728,2886.78419036922
ATP9A,8911.61685942626,5.45674296240037,0.15579337696468,7.2697773214406e-270,7.72247407772078e-268,492.764401715939,518.841781976259,553.933731460679,25595.5984893236,21411.0680509294,22161.2728984382
GNAO1-AS1,5.64558733143308,5.45538251471229,1.52540835273481,1.42771397188753e-05,3.34737692495256e-05,0,0,0.586173260804951,13.1868101439071,5.85535133571452,21.7365736894294
ALDH1A2,69.5354805234454,5.45308075355776,0.461707220855705,4.48112298606508e-33,2.70059365328112e-32,1.82167985846928,2.39887217558376,5.86173260804951,188.383002055815,87.8302700357177,187.268942555084
RTP5,11.355426089524,5.45073082450799,1.44631907595772,9.26141382203589e-06,2.20148361343476e-05,0,0.342696025083394,0,9.41915010279076,1.95178377857151,25.0806619493416
WDFY4,2.27584113201793,5.44947543844875,2.65960167040171,0.000392537132353383,0.000817668211338033,0,0,0,7.53532008223261,3.90356755714301,5.85215445484638
PHOX2B-AS1,3.3472261480286,5.44756981763382,2.58881614773162,0.000272585376918101,0.000576374475437471,0,0,0,1.88383002055815,7.80713511428602,5.85215445484638
PDE11A-AS1,2.66181411832135,5.44162080396155,2.55394649719504,0.000250103220728106,0.00053092697468085,0,0,0,7.53532008223261,3.90356755714301,5.01613238986832
WNT10B,91.2520253408265,5.43891466640357,0.348808372932363,8.19400589028681e-56,7.58704249100631e-55,3.64335971693855,5.14044037625092,11.1372919552941,254.317052775351,337.65859369287,308.492141976902
PCSK2,795.53664436493,5.43471331033291,0.227288818343225,4.11856403264375e-127,9.99484158549529e-126,50.0961961079051,57.2302361889269,39.2736084739317,1431.7108156242,2863.2668031644,2166.13317035814
CAMK2N1,4753.85087964655,5.42978766934074,0.098951123175497,0,0,273.251978770391,291.977013371052,285.466378012011,12632.964117863,11175.9139161004,13021.0436620332
CADPS,3426.88638566064,5.42010941822078,0.170142327891869,7.91874222881866e-224,5.23105978669115e-222,276.89533848733,252.566970486462,213.953240193807,10939.4009293812,10057.541810979,11109.8972214934
PRXL2AP2,2.20207152349496,5.41680155211267,2.70989068797296,0.00046044991332582,0.000952156837310951,0,0,0,11.3029801233489,1.95178377857151,3.34408825991221
SOX1-OT,122.43126104796,5.4089802509424,0.364011496984536,3.72917997287511e-51,3.19109528513952e-50,4.55419964617319,2.39887217558376,6.44790586885446,152.59023166521,243.972972321438,150.48397169605
CDHR2,171.489464144528,5.40653344479146,0.299212514125074,1.23186615892975e-74,1.53850640004147e-73,11.8409190800503,7.53931255183468,8.79259891207427,472.841335160096,331.803242357156,359.489487940563
GSTM3,872.945114240683,5.40575458195718,0.171680744473167,1.35933131898257e-218,8.53259918841875e-217,59.2045954002515,54.1459719631763,33.9980491266872,1868.75938039369,2168.43177799294,2217.96653838678
